product_id,branch_id,category,subcategory,product_name,brand,unit,price,provider_id,provider_name
P-023347,BR-00209,Productos de Limpieza,Limpiadores multiusos,Up Limpiadores multiusos,"Anderson, Daniel and Brown",paquete,71.81,PR-01306,有限会社山口電気
P-023348,BR-00209,Productos de Limpieza,Limpiadores multiusos,Make Limpiadores multiusos,"Brown, Schneider and Oliver",kg,47.29,PR-00980,高橋運輸株式会社
P-023349,BR-00209,Productos de Limpieza,Limpiadores multiusos,Consumer Limpiadores multiusos,"Peck, Mason and Green",litro,46.32,PR-00980,高橋運輸株式会社
P-023350,BR-00209,Productos de Limpieza,Escobas y utensilios,Ball Escobas y utensilios,"Gordon, Zavala and Watkins",caja,2.8,PR-01446,加藤保険有限会社
P-023351,BR-00209,Productos de Limpieza,Escobas y utensilios,Board Escobas y utensilios,Sullivan-Cunningham,kg,134.93,PR-00282,鈴木銀行株式会社
P-023352,BR-00209,Productos de Limpieza,Escobas y utensilios,Necessary Escobas y utensilios,Garner and Sons,litro,144.07,PR-01446,加藤保険有限会社
P-023353,BR-00209,Productos de Limpieza,Escobas y utensilios,Behind Escobas y utensilios,Ballard-Strong,kg,104.33,PR-00282,鈴木銀行株式会社
P-023354,BR-00209,Cuidado Personal,Cosméticos,Plant Cosméticos,Rios-Mcmillan,kg,74.73,PR-00268,株式会社渡辺ガス
P-023355,BR-00209,Cuidado Personal,Cosméticos,Fill Cosméticos,Daniel-Fowler,caja,59.13,PR-00268,株式会社渡辺ガス
P-023356,BR-00209,Cuidado Personal,Cosméticos,Myself Cosméticos,Williams PLC,unidad,79.03,PR-01036,合同会社村上ガス
P-023357,BR-00209,Cuidado Personal,Cosméticos,Line Cosméticos,Smith-Wheeler,unidad,93.68,PR-01036,合同会社村上ガス
P-023358,BR-00209,Cuidado Personal,Cosméticos,Visit Cosméticos,Moore-Moreno,unidad,136.21,PR-01036,合同会社村上ガス
P-023359,BR-00209,Cuidado Personal,Cosméticos,Truth Cosméticos,"Allen, Oconnor and Wilson",kg,60.24,PR-01036,合同会社村上ガス
P-023360,BR-00209,Cuidado Personal,Cosméticos,Good Cosméticos,Phillips-Davies,caja,11.88,PR-01036,合同会社村上ガス
P-023361,BR-00209,Cuidado Personal,Farmacéuticos,This Farmacéuticos,Chandler-Rodriguez,unidad,110.07,PR-00269,合同会社林電気
P-023362,BR-00209,Cuidado Personal,Farmacéuticos,Mean Farmacéuticos,Mills-Gibbs,caja,130.99,PR-00269,合同会社林電気
P-023363,BR-00209,Cuidado Personal,Farmacéuticos,Low Farmacéuticos,"Flores, Hill and Cunningham",unidad,127.03,PR-00269,合同会社林電気
P-023364,BR-00209,Cuidado Personal,Farmacéuticos,Occur Farmacéuticos,Jefferson Group,kg,77.33,PR-00269,合同会社林電気
P-023365,BR-00209,Cuidado Personal,Higiene,What Higiene,Taylor-Walker,caja,131.25,PR-00270,中村食品株式会社
P-023366,BR-00209,Cuidado Personal,Higiene,Item Higiene,Phelps Ltd,caja,26.61,PR-00270,中村食品株式会社
P-023367,BR-00209,Cuidado Personal,Higiene,White Higiene,Jackson Ltd,paquete,110.95,PR-00270,中村食品株式会社
P-023368,BR-00209,Cuidado Personal,Higiene,Degree Higiene,Marshall-Hill,kg,69.67,PR-00270,中村食品株式会社
P-023369,BR-00209,Cuidado Personal,Higiene,Mind Higiene,"Duffy, Roberts and Kelly",paquete,62.14,PR-00270,中村食品株式会社
P-023370,BR-00209,Cuidado Personal,Higiene,Leg Higiene,Delacruz Inc,litro,93.27,PR-00270,中村食品株式会社
P-023371,BR-00209,Cuidado Personal,Higiene,Cold Higiene,Bailey and Sons,unidad,3.52,PR-00270,中村食品株式会社
P-023372,BR-00209,Cuidado Personal,Spa,Tell Spa,"Navarro, Nguyen and Edwards",litro,107.41,PR-00271,伊藤食品株式会社
P-023373,BR-00209,Cuidado Personal,Spa,Paper Spa,Molina LLC,caja,109.34,PR-00271,伊藤食品株式会社
P-023374,BR-00209,Cuidado Personal,Spa,Street Spa,"Carter, Wagner and Snow",unidad,102.42,PR-00271,伊藤食品株式会社
P-023375,BR-00209,Cuidado Personal,Nutrición,According Nutrición,"Matthews, Peterson and Hayes",kg,130.02,PR-00963,株式会社橋本印刷
P-023376,BR-00209,Cuidado Personal,Nutrición,Up Nutrición,Gibson Inc,paquete,121.43,PR-00849,山口保険合同会社
P-023377,BR-00209,Cuidado Personal,Nutrición,Old Nutrición,"Reid, Perez and Carey",caja,61.84,PR-00849,山口保険合同会社
P-023378,BR-00209,Cuidado Personal,Nutrición,Himself Nutrición,Pearson-Daniels,kg,16.41,PR-01120,岡田印刷株式会社
P-023379,BR-00209,Alimentos,Frutas y Verduras,Run Frutas y Verduras,"Davidson, Morgan and Marquez",litro,14.21,PR-00241,高橋保険有限会社
P-023380,BR-00209,Alimentos,Frutas y Verduras,Stuff Frutas y Verduras,"Short, Miller and Gutierrez",kg,42.65,PR-00241,高橋保険有限会社
P-023381,BR-00209,Alimentos,Frutas y Verduras,Human Frutas y Verduras,Grant-Stanley,unidad,91.58,PR-00241,高橋保険有限会社
P-023382,BR-00209,Alimentos,Frutas y Verduras,Manager Frutas y Verduras,Smith-Simpson,caja,55.65,PR-00241,高橋保険有限会社
P-023383,BR-00209,Alimentos,Frutas y Verduras,Cell Frutas y Verduras,"Howard, Pacheco and Wong",litro,61.91,PR-00241,高橋保険有限会社
P-023384,BR-00209,Alimentos,Carnes y Embutidos,Store Carnes y Embutidos,Cooper Ltd,unidad,38.61,PR-00664,石井通信合同会社
P-023385,BR-00209,Alimentos,Carnes y Embutidos,Cell Carnes y Embutidos,"Russell, Green and Middleton",caja,124.13,PR-00664,石井通信合同会社
P-023386,BR-00209,Alimentos,Carnes y Embutidos,Free Carnes y Embutidos,Reese Ltd,caja,114.96,PR-00664,石井通信合同会社
P-023387,BR-00209,Alimentos,Bebidas,Situation Bebidas,"Shannon, Lynch and Arroyo",paquete,121.02,PR-00935,有限会社山口運輸
P-023388,BR-00209,Alimentos,Bebidas,Really Bebidas,Allen Group,caja,126.21,PR-00935,有限会社山口運輸
P-023389,BR-00209,Alimentos,Bebidas,Performance Bebidas,Brown-Brown,paquete,35.52,PR-00935,有限会社山口運輸
P-023390,BR-00209,Alimentos,Bebidas,Event Bebidas,"Stanley, Webster and Smith",kg,86.23,PR-00243,木村農林合同会社
P-023391,BR-00209,Alimentos,Bebidas,Door Bebidas,"Johnson, Robinson and Salinas",caja,23.39,PR-00243,木村農林合同会社
P-023392,BR-00209,Alimentos,Bebidas,Throw Bebidas,Martinez-Walton,paquete,53.02,PR-00243,木村農林合同会社
P-023393,BR-00209,Alimentos,Panadería,Contain Panadería,"Glass, Shea and Barnes",paquete,120.08,PR-00244,合同会社吉田建設
P-023394,BR-00209,Alimentos,Panadería,Process Panadería,Fox-Adkins,litro,108.82,PR-00244,合同会社吉田建設
P-023395,BR-00209,Alimentos,Panadería,Word Panadería,"Weiss, Nguyen and Davenport",caja,114.3,PR-00244,合同会社吉田建設
P-023396,BR-00209,Alimentos,Panadería,Scene Panadería,Allen Group,caja,9.02,PR-00244,合同会社吉田建設
P-023397,BR-00209,Alimentos,Panadería,Surface Panadería,Francis PLC,unidad,130.12,PR-00244,合同会社吉田建設
P-023398,BR-00209,Alimentos,Panadería,This Panadería,"Rowland, Rodriguez and Thomas",kg,19.56,PR-00244,合同会社吉田建設
P-023399,BR-00209,Alimentos,Panadería,Claim Panadería,Cox-Miller,unidad,43.88,PR-00244,合同会社吉田建設
P-023400,BR-00209,Alimentos,Comida Congelada,Sister Comida Congelada,"Brown, Hess and Rodriguez",unidad,28.7,PR-00245,合同会社林ガス
P-023401,BR-00209,Alimentos,Comida Congelada,Keep Comida Congelada,Hunter Group,litro,31.36,PR-00848,合同会社佐藤印刷
P-023402,BR-00209,Alimentos,Comida Congelada,Moment Comida Congelada,Kennedy Inc,unidad,13.21,PR-00939,中村建設有限会社
P-023403,BR-00209,Ropa,Moda Hombre,Share Moda Hombre,"Smith, Gutierrez and Wilson",kg,55.52,PR-00246,前田電気合同会社
P-023404,BR-00209,Ropa,Moda Hombre,Smile Moda Hombre,Murphy-Wilson,caja,138.55,PR-00646,山本保険株式会社
P-023405,BR-00209,Ropa,Moda Hombre,Follow Moda Hombre,Peterson-Sullivan,litro,79.42,PR-00646,山本保険株式会社
P-023406,BR-00209,Ropa,Moda Hombre,Close Moda Hombre,Gordon-Stanley,caja,130.02,PR-00646,山本保険株式会社
P-023407,BR-00209,Ropa,Moda Hombre,Wear Moda Hombre,"Villarreal, Bauer and Neal",paquete,137.88,PR-00246,前田電気合同会社
P-023408,BR-00209,Ropa,Moda Mujer,Style Moda Mujer,"Hensley, Jones and Caldwell",kg,123.52,PR-00247,合同会社山本情報
P-023409,BR-00209,Ropa,Moda Mujer,Almost Moda Mujer,Ruiz-Gonzalez,unidad,78.45,PR-01151,田中電気合同会社
P-023410,BR-00209,Ropa,Moda Mujer,Type Moda Mujer,"Garrison, Ortiz and Nichols",litro,143.25,PR-00247,合同会社山本情報
P-023411,BR-00209,Ropa,Infantil,Into Infantil,Freeman-Rodriguez,unidad,46.99,PR-00668,株式会社田中ガス
P-023412,BR-00209,Ropa,Infantil,Agency Infantil,Chavez Ltd,caja,147.12,PR-00248,小林食品株式会社
P-023413,BR-00209,Ropa,Infantil,Direction Infantil,"Jones, Conway and Mata",unidad,52.47,PR-00248,小林食品株式会社
P-023414,BR-00209,Ropa,Infantil,Natural Infantil,"Calhoun, May and Gonzales",caja,121.31,PR-00668,株式会社田中ガス
P-023415,BR-00209,Ropa,Infantil,Pass Infantil,Carney Inc,kg,111.22,PR-01134,合同会社中村農林
P-023416,BR-00209,Ropa,Infantil,Clear Infantil,"Oconnor, Holmes and Carr",litro,119.44,PR-01134,合同会社中村農林
P-023417,BR-00209,Ropa,Infantil,Soon Infantil,Shaw LLC,kg,51.62,PR-00248,小林食品株式会社
P-023418,BR-00209,Ropa,Deportivo,Least Deportivo,Kennedy-Wilson,litro,26.46,PR-01018,有限会社小川電気
P-023419,BR-00209,Ropa,Deportivo,Week Deportivo,Rhodes and Sons,litro,18.79,PR-01322,合同会社佐藤鉱業
P-023420,BR-00209,Ropa,Deportivo,Effect Deportivo,Thomas Group,kg,35.88,PR-01322,合同会社佐藤鉱業
P-023421,BR-00209,Ropa,Deportivo,Conference Deportivo,"Cooper, Fitzpatrick and Mccarthy",kg,115.36,PR-01322,合同会社佐藤鉱業
P-023422,BR-00209,Ropa,Deportivo,Kind Deportivo,Sanchez-Campos,caja,53.32,PR-01018,有限会社小川電気
P-023423,BR-00209,Ropa,Accesorios,Another Accesorios,Harris-Jones,caja,145.33,PR-01078,山本建設有限会社
P-023424,BR-00209,Ropa,Accesorios,Others Accesorios,Brandt-Oneill,caja,45.74,PR-01447,清水運輸有限会社
P-023425,BR-00209,Ropa,Accesorios,Use Accesorios,Mcmillan-Jones,paquete,138.71,PR-01447,清水運輸有限会社
P-023426,BR-00209,Ropa,Accesorios,Despite Accesorios,Jones Group,kg,93.26,PR-01447,清水運輸有限会社
P-023427,BR-00209,Ropa,Accesorios,Voice Accesorios,"Humphrey, Thomas and Burke",caja,141.21,PR-01165,山崎運輸株式会社
P-023428,BR-00209,Ropa,Accesorios,Indicate Accesorios,Jones-Mendoza,litro,137.69,PR-01447,清水運輸有限会社
P-023429,BR-00210,Productos de Limpieza,Desinfectantes,Democratic Desinfectantes,"Gonzalez, Burke and Jones",unidad,111.82,PR-00278,山本食品有限会社
P-023430,BR-00210,Productos de Limpieza,Desinfectantes,Commercial Desinfectantes,Taylor and Sons,paquete,33.05,PR-00278,山本食品有限会社
P-023431,BR-00210,Productos de Limpieza,Desinfectantes,Character Desinfectantes,Alvarez Group,unidad,3.12,PR-00278,山本食品有限会社
P-023432,BR-00210,Productos de Limpieza,Desinfectantes,Before Desinfectantes,"Coleman, Hart and Mack",paquete,87.32,PR-00278,山本食品有限会社
P-023433,BR-00210,Productos de Limpieza,Detergentes,College Detergentes,Patterson and Sons,paquete,144.02,PR-00279,加藤保険株式会社
P-023434,BR-00210,Productos de Limpieza,Detergentes,Head Detergentes,"Morris, Evans and Berg",kg,35.8,PR-00279,加藤保険株式会社
P-023435,BR-00210,Productos de Limpieza,Detergentes,Military Detergentes,Walker Inc,litro,36.6,PR-00879,鈴木保険有限会社
P-023436,BR-00210,Productos de Limpieza,Detergentes,Newspaper Detergentes,"Kramer, Perkins and Davis",caja,21.96,PR-00279,加藤保険株式会社
P-023437,BR-00210,Productos de Limpieza,Ambientadores,Run Ambientadores,Morales-Robertson,kg,11.06,PR-01438,合同会社小林食品
P-023438,BR-00210,Productos de Limpieza,Ambientadores,Animal Ambientadores,Mendez Group,litro,113.27,PR-01009,中村情報有限会社
P-023439,BR-00210,Productos de Limpieza,Ambientadores,Especially Ambientadores,Griffin-Davis,paquete,91.06,PR-01438,合同会社小林食品
P-023440,BR-00210,Productos de Limpieza,Ambientadores,Peace Ambientadores,Wang and Sons,paquete,88.97,PR-00280,合同会社渡辺情報
P-023441,BR-00210,Productos de Limpieza,Limpiadores multiusos,Image Limpiadores multiusos,Simmons-Beltran,unidad,30.35,PR-00281,株式会社福田電気
P-023442,BR-00210,Productos de Limpieza,Limpiadores multiusos,Standard Limpiadores multiusos,"Cox, Jimenez and Garcia",caja,86.49,PR-01242,清水建設有限会社
P-023443,BR-00210,Productos de Limpieza,Limpiadores multiusos,Treat Limpiadores multiusos,"Reeves, Wilkinson and Strickland",caja,116.06,PR-01242,清水建設有限会社
P-023444,BR-00210,Productos de Limpieza,Limpiadores multiusos,Truth Limpiadores multiusos,Hernandez Group,caja,115.18,PR-00281,株式会社福田電気
P-023445,BR-00210,Productos de Limpieza,Limpiadores multiusos,Force Limpiadores multiusos,Newman-Kidd,caja,90.7,PR-01306,有限会社山口電気
P-023446,BR-00210,Productos de Limpieza,Limpiadores multiusos,Realize Limpiadores multiusos,"Chen, Martinez and Collins",unidad,101.06,PR-00980,高橋運輸株式会社
P-023447,BR-00210,Productos de Limpieza,Escobas y utensilios,Receive Escobas y utensilios,"Ross, Garcia and Chavez",unidad,138.68,PR-00282,鈴木銀行株式会社
P-023448,BR-00210,Productos de Limpieza,Escobas y utensilios,Responsibility Escobas y utensilios,Lane Group,paquete,83.52,PR-00282,鈴木銀行株式会社
P-023449,BR-00210,Productos de Limpieza,Escobas y utensilios,Two Escobas y utensilios,Martin PLC,kg,36.64,PR-01446,加藤保険有限会社
P-023450,BR-00210,Productos de Limpieza,Escobas y utensilios,Approach Escobas y utensilios,Miller Ltd,caja,45.97,PR-01446,加藤保険有限会社
P-023451,BR-00210,Cuidado Personal,Cosméticos,Charge Cosméticos,"Espinoza, Mason and Collins",caja,101.57,PR-00268,株式会社渡辺ガス
P-023452,BR-00210,Cuidado Personal,Cosméticos,Half Cosméticos,Campbell and Sons,litro,141.3,PR-01036,合同会社村上ガス
P-023453,BR-00210,Cuidado Personal,Cosméticos,Future Cosméticos,Williams LLC,litro,89.91,PR-01036,合同会社村上ガス
P-023454,BR-00210,Cuidado Personal,Farmacéuticos,Everything Farmacéuticos,"Taylor, Reyes and Smith",unidad,21.36,PR-00269,合同会社林電気
P-023455,BR-00210,Cuidado Personal,Farmacéuticos,Free Farmacéuticos,Cole-Moore,litro,113.91,PR-00269,合同会社林電気
P-023456,BR-00210,Cuidado Personal,Farmacéuticos,Blue Farmacéuticos,Stevens-Bennett,litro,3.09,PR-00269,合同会社林電気
P-023457,BR-00210,Cuidado Personal,Farmacéuticos,Parent Farmacéuticos,"Torres, Kelly and Jackson",caja,16.85,PR-00269,合同会社林電気
P-023458,BR-00210,Cuidado Personal,Farmacéuticos,How Farmacéuticos,"Smith, Cooper and Nelson",paquete,92.61,PR-00269,合同会社林電気
P-023459,BR-00210,Cuidado Personal,Farmacéuticos,Four Farmacéuticos,"Smith, Gray and Mathews",unidad,47.04,PR-00269,合同会社林電気
P-023460,BR-00210,Cuidado Personal,Higiene,There Higiene,Kim-Hernandez,caja,73.7,PR-00270,中村食品株式会社
P-023461,BR-00210,Cuidado Personal,Higiene,Before Higiene,Rose-Alvarez,kg,61.06,PR-00270,中村食品株式会社
P-023462,BR-00210,Cuidado Personal,Higiene,Per Higiene,Miranda-Gould,caja,32.29,PR-00270,中村食品株式会社
P-023463,BR-00210,Cuidado Personal,Spa,Seek Spa,Wheeler PLC,caja,13.09,PR-00271,伊藤食品株式会社
P-023464,BR-00210,Cuidado Personal,Spa,Know Spa,"Griffith, Benson and Richardson",caja,13.47,PR-00271,伊藤食品株式会社
P-023465,BR-00210,Cuidado Personal,Spa,Scene Spa,Cisneros-Ingram,litro,73.09,PR-00271,伊藤食品株式会社
P-023466,BR-00210,Cuidado Personal,Spa,Expert Spa,Thompson Inc,kg,33.29,PR-00271,伊藤食品株式会社
P-023467,BR-00210,Cuidado Personal,Spa,Believe Spa,"Serrano, Norton and Harris",kg,135.16,PR-00271,伊藤食品株式会社
P-023468,BR-00210,Cuidado Personal,Spa,Whatever Spa,Miles-Harris,litro,101.8,PR-00271,伊藤食品株式会社
P-023469,BR-00210,Cuidado Personal,Nutrición,Already Nutrición,Conrad PLC,caja,94.51,PR-01281,斉藤ガス株式会社
P-023470,BR-00210,Cuidado Personal,Nutrición,Himself Nutrición,Willis and Sons,litro,4.73,PR-00963,株式会社橋本印刷
P-023471,BR-00210,Cuidado Personal,Nutrición,Group Nutrición,Obrien-Davis,paquete,91.88,PR-00272,佐藤印刷合同会社
P-023472,BR-00210,Cuidado Personal,Nutrición,Security Nutrición,"Walker, Dawson and Irwin",caja,45.59,PR-00963,株式会社橋本印刷
P-023473,BR-00210,Cuidado Personal,Nutrición,Worry Nutrición,Kerr-Bryant,unidad,127.27,PR-00849,山口保険合同会社
P-023474,BR-00210,Alimentos,Frutas y Verduras,Culture Frutas y Verduras,Stephens LLC,paquete,79.8,PR-00241,高橋保険有限会社
P-023475,BR-00210,Alimentos,Frutas y Verduras,Charge Frutas y Verduras,Prince-Cook,kg,25.75,PR-00241,高橋保険有限会社
P-023476,BR-00210,Alimentos,Frutas y Verduras,Personal Frutas y Verduras,"Smith, Nguyen and Patel",litro,149.4,PR-00241,高橋保険有限会社
P-023477,BR-00210,Alimentos,Carnes y Embutidos,Thousand Carnes y Embutidos,"Fischer, Brewer and Williams",paquete,135.82,PR-00242,株式会社佐藤運輸
P-023478,BR-00210,Alimentos,Carnes y Embutidos,Focus Carnes y Embutidos,"Mitchell, Gardner and Tucker",kg,47.56,PR-00670,前田ガス合同会社
P-023479,BR-00210,Alimentos,Carnes y Embutidos,Effort Carnes y Embutidos,Hayes LLC,unidad,129.07,PR-00664,石井通信合同会社
P-023480,BR-00210,Alimentos,Carnes y Embutidos,Program Carnes y Embutidos,Miller-Wilson,unidad,36.2,PR-00670,前田ガス合同会社
P-023481,BR-00210,Alimentos,Carnes y Embutidos,Student Carnes y Embutidos,Le Ltd,paquete,42.37,PR-00242,株式会社佐藤運輸
P-023482,BR-00210,Alimentos,Carnes y Embutidos,Own Carnes y Embutidos,Wilcox-Velasquez,litro,142.61,PR-00670,前田ガス合同会社
P-023483,BR-00210,Alimentos,Bebidas,Bed Bebidas,Richmond-Johnson,paquete,66.99,PR-00243,木村農林合同会社
P-023484,BR-00210,Alimentos,Bebidas,Not Bebidas,Montoya Group,unidad,98.52,PR-00935,有限会社山口運輸
P-023485,BR-00210,Alimentos,Bebidas,Must Bebidas,"Hobbs, King and Watson",caja,46.66,PR-00935,有限会社山口運輸
P-023486,BR-00210,Alimentos,Bebidas,Because Bebidas,Solomon Inc,caja,61.34,PR-00243,木村農林合同会社
P-023487,BR-00210,Alimentos,Bebidas,Least Bebidas,Boyd LLC,caja,32.78,PR-00243,木村農林合同会社
P-023488,BR-00210,Alimentos,Panadería,Half Panadería,Smith-Wilson,unidad,119.04,PR-00244,合同会社吉田建設
P-023489,BR-00210,Alimentos,Panadería,Study Panadería,Martinez Ltd,litro,18.99,PR-00244,合同会社吉田建設
P-023490,BR-00210,Alimentos,Panadería,Safe Panadería,"Young, Martin and Ward",caja,45.48,PR-00244,合同会社吉田建設
P-023491,BR-00210,Alimentos,Panadería,Ready Panadería,"Rodriguez, Hall and Meyer",paquete,109.96,PR-00244,合同会社吉田建設
P-023492,BR-00210,Alimentos,Panadería,Treat Panadería,"Colon, Jennings and Huff",caja,41.46,PR-00244,合同会社吉田建設
P-023493,BR-00210,Alimentos,Comida Congelada,Toward Comida Congelada,"Thompson, Davis and Fox",litro,23.62,PR-00939,中村建設有限会社
P-023494,BR-00210,Alimentos,Comida Congelada,Money Comida Congelada,Vargas-Gutierrez,paquete,141.51,PR-00848,合同会社佐藤印刷
P-023495,BR-00210,Alimentos,Comida Congelada,Type Comida Congelada,Lopez Group,unidad,96.7,PR-00245,合同会社林ガス
P-023496,BR-00210,Alimentos,Comida Congelada,Thousand Comida Congelada,Yang-Thompson,paquete,15.47,PR-00848,合同会社佐藤印刷
P-023497,BR-00210,Alimentos,Comida Congelada,Important Comida Congelada,Perez-Evans,paquete,81.44,PR-00245,合同会社林ガス
