fidelizacion_id,client_id,nivel,puntos_acumulados,beneficios,fecha_ultima_actividad
FD-05997,CL-05997,Bronce,1307,5% descuento en snacks,2025-06-01
FD-05998,CL-05998,Bronce,4146,5% descuento en snacks,2025-07-13
FD-05999,CL-05999,Bronce,434,5% descuento en snacks,2025-06-24
FD-06000,CL-06000,Bronce,4832,5% descuento en snacks,2025-08-23
FD-06001,CL-06001,Plata,1430,10% en bebidas y envíos gratis,2025-07-24
FD-06002,CL-06002,Plata,4615,10% en bebidas y envíos gratis,2025-07-11
FD-06003,CL-06003,Plata,958,10% en bebidas y envíos gratis,2025-06-17
FD-06004,CL-06004,Bronce,1077,5% descuento en snacks,2025-08-23
FD-06005,CL-06005,Bronce,3236,5% descuento en snacks,2025-05-28
FD-06006,CL-06006,Platino,4492,20% en todo + regalos exclusivos,2025-07-05
FD-06007,CL-06007,Bronce,2655,5% descuento en snacks,2025-07-31
FD-06008,CL-06008,Plata,3849,10% en bebidas y envíos gratis,2025-07-30
FD-06009,CL-06009,Platino,1676,20% en todo + regalos exclusivos,2025-06-13
FD-06010,CL-06010,Bronce,4963,5% descuento en snacks,2025-06-25
FD-06011,CL-06011,Oro,4378,15% en todo + acceso anticipado,2025-07-13
FD-06012,CL-06012,Bronce,2495,5% descuento en snacks,2025-06-25
FD-06013,CL-06013,Bronce,657,5% descuento en snacks,2025-08-17
FD-06014,CL-06014,Plata,2020,10% en bebidas y envíos gratis,2025-06-12
FD-06015,CL-06015,Plata,268,10% en bebidas y envíos gratis,2025-07-03
FD-06016,CL-06016,Plata,4167,10% en bebidas y envíos gratis,2025-06-29
FD-06017,CL-06017,Bronce,3002,5% descuento en snacks,2025-06-07
FD-06018,CL-06018,Oro,1605,15% en todo + acceso anticipado,2025-06-10
FD-06019,CL-06019,Bronce,2966,5% descuento en snacks,2025-07-17
FD-06020,CL-06020,Plata,3134,10% en bebidas y envíos gratis,2025-07-23
FD-06021,CL-06021,Plata,1089,10% en bebidas y envíos gratis,2025-08-22
FD-06022,CL-06022,Bronce,2617,5% descuento en snacks,2025-08-12
FD-06023,CL-06023,Bronce,361,5% descuento en snacks,2025-07-08
FD-06024,CL-06024,Bronce,3175,5% descuento en snacks,2025-07-27
FD-06025,CL-06025,Plata,3233,10% en bebidas y envíos gratis,2025-08-16
FD-06026,CL-06026,Plata,4911,10% en bebidas y envíos gratis,2025-05-31
FD-06027,CL-06027,Bronce,1887,5% descuento en snacks,2025-08-17
FD-06028,CL-06028,Bronce,1083,5% descuento en snacks,2025-07-19
FD-06029,CL-06029,Plata,1632,10% en bebidas y envíos gratis,2025-05-31
FD-06030,CL-06030,Plata,823,10% en bebidas y envíos gratis,2025-08-13
FD-06031,CL-06031,Bronce,2519,5% descuento en snacks,2025-06-26
FD-06032,CL-06032,Bronce,137,5% descuento en snacks,2025-08-06
FD-06033,CL-06033,Oro,1482,15% en todo + acceso anticipado,2025-08-04
FD-06034,CL-06034,Bronce,337,5% descuento en snacks,2025-08-07
FD-06035,CL-06035,Plata,3463,10% en bebidas y envíos gratis,2025-06-29
FD-06036,CL-06036,Plata,3035,10% en bebidas y envíos gratis,2025-06-04
FD-06037,CL-06037,Oro,824,15% en todo + acceso anticipado,2025-06-09
FD-06038,CL-06038,Plata,517,10% en bebidas y envíos gratis,2025-05-27
FD-06039,CL-06039,Oro,4540,15% en todo + acceso anticipado,2025-05-24
FD-06040,CL-06040,Oro,3474,15% en todo + acceso anticipado,2025-05-24
FD-06041,CL-06041,Bronce,3161,5% descuento en snacks,2025-07-27
FD-06042,CL-06042,Plata,2274,10% en bebidas y envíos gratis,2025-05-27
FD-06043,CL-06043,Bronce,1682,5% descuento en snacks,2025-07-21
FD-06044,CL-06044,Plata,893,10% en bebidas y envíos gratis,2025-05-28
FD-06045,CL-06045,Plata,1017,10% en bebidas y envíos gratis,2025-05-26
FD-06046,CL-06046,Bronce,651,5% descuento en snacks,2025-07-27
FD-06047,CL-06047,Plata,4720,10% en bebidas y envíos gratis,2025-06-05
FD-06048,CL-06048,Bronce,1077,5% descuento en snacks,2025-08-13
FD-06049,CL-06049,Bronce,4063,5% descuento en snacks,2025-08-09
FD-06050,CL-06050,Oro,1335,15% en todo + acceso anticipado,2025-06-14
FD-06051,CL-06051,Bronce,3973,5% descuento en snacks,2025-07-27
FD-06052,CL-06052,Bronce,2908,5% descuento en snacks,2025-07-27
FD-06053,CL-06053,Plata,2639,10% en bebidas y envíos gratis,2025-06-04
FD-06054,CL-06054,Bronce,3634,5% descuento en snacks,2025-06-14
FD-06055,CL-06055,Platino,4024,20% en todo + regalos exclusivos,2025-06-22
FD-06056,CL-06056,Bronce,239,5% descuento en snacks,2025-07-21
FD-06057,CL-06057,Bronce,931,5% descuento en snacks,2025-08-09
FD-06058,CL-06058,Oro,1318,15% en todo + acceso anticipado,2025-07-17
FD-06059,CL-06059,Bronce,1526,5% descuento en snacks,2025-08-14
FD-06060,CL-06060,Platino,3095,20% en todo + regalos exclusivos,2025-06-02
FD-06061,CL-06061,Oro,1040,15% en todo + acceso anticipado,2025-08-19
FD-06062,CL-06062,Plata,530,10% en bebidas y envíos gratis,2025-06-20
FD-06063,CL-06063,Bronce,700,5% descuento en snacks,2025-07-02
FD-06064,CL-06064,Oro,998,15% en todo + acceso anticipado,2025-06-22
FD-06065,CL-06065,Plata,2439,10% en bebidas y envíos gratis,2025-08-03
FD-06066,CL-06066,Plata,4853,10% en bebidas y envíos gratis,2025-05-25
FD-06067,CL-06067,Bronce,348,5% descuento en snacks,2025-08-16
FD-06068,CL-06068,Oro,1444,15% en todo + acceso anticipado,2025-07-27
FD-06069,CL-06069,Bronce,2669,5% descuento en snacks,2025-06-18
FD-06070,CL-06070,Bronce,2771,5% descuento en snacks,2025-07-22
FD-06071,CL-06071,Bronce,281,5% descuento en snacks,2025-08-07
FD-06072,CL-06072,Plata,2866,10% en bebidas y envíos gratis,2025-06-12
FD-06073,CL-06073,Bronce,3552,5% descuento en snacks,2025-08-02
FD-06074,CL-06074,Plata,1446,10% en bebidas y envíos gratis,2025-06-25
FD-06075,CL-06075,Oro,3889,15% en todo + acceso anticipado,2025-06-13
FD-06076,CL-06076,Bronce,1198,5% descuento en snacks,2025-08-12
FD-06077,CL-06077,Oro,204,15% en todo + acceso anticipado,2025-06-03
FD-06078,CL-06078,Bronce,3243,5% descuento en snacks,2025-07-16
FD-06079,CL-06079,Bronce,1845,5% descuento en snacks,2025-06-11
FD-06080,CL-06080,Bronce,4213,5% descuento en snacks,2025-08-05
FD-06081,CL-06081,Plata,3071,10% en bebidas y envíos gratis,2025-06-19
FD-06082,CL-06082,Plata,2520,10% en bebidas y envíos gratis,2025-06-20
FD-06083,CL-06083,Oro,3590,15% en todo + acceso anticipado,2025-07-06
FD-06084,CL-06084,Bronce,556,5% descuento en snacks,2025-06-26
FD-06085,CL-06085,Plata,1747,10% en bebidas y envíos gratis,2025-06-19
FD-06086,CL-06086,Bronce,2209,5% descuento en snacks,2025-07-07
FD-06087,CL-06087,Bronce,1428,5% descuento en snacks,2025-06-25
FD-06088,CL-06088,Plata,3175,10% en bebidas y envíos gratis,2025-07-06
FD-06089,CL-06089,Bronce,4695,5% descuento en snacks,2025-07-13
FD-06090,CL-06090,Platino,4912,20% en todo + regalos exclusivos,2025-07-31
FD-06091,CL-06091,Oro,1060,15% en todo + acceso anticipado,2025-07-02
FD-06092,CL-06092,Oro,2788,15% en todo + acceso anticipado,2025-07-31
FD-06093,CL-06093,Plata,1309,10% en bebidas y envíos gratis,2025-06-22
FD-06094,CL-06094,Plata,642,10% en bebidas y envíos gratis,2025-07-17
FD-06095,CL-06095,Bronce,4195,5% descuento en snacks,2025-06-25
FD-06096,CL-06096,Bronce,1913,5% descuento en snacks,2025-06-29
FD-06097,CL-06097,Oro,3705,15% en todo + acceso anticipado,2025-07-08
FD-06098,CL-06098,Platino,2543,20% en todo + regalos exclusivos,2025-05-27
FD-06099,CL-06099,Plata,2179,10% en bebidas y envíos gratis,2025-08-02
FD-06100,CL-06100,Platino,4900,20% en todo + regalos exclusivos,2025-06-30
FD-06101,CL-06101,Bronce,2894,5% descuento en snacks,2025-06-03
FD-06102,CL-06102,Bronce,2403,5% descuento en snacks,2025-07-09
FD-06103,CL-06103,Bronce,2171,5% descuento en snacks,2025-07-17
FD-06104,CL-06104,Bronce,2230,5% descuento en snacks,2025-08-01
FD-06105,CL-06105,Bronce,3754,5% descuento en snacks,2025-07-30
FD-06106,CL-06106,Bronce,652,5% descuento en snacks,2025-08-05
FD-06107,CL-06107,Bronce,2459,5% descuento en snacks,2025-07-13
FD-06108,CL-06108,Plata,661,10% en bebidas y envíos gratis,2025-06-16
FD-06109,CL-06109,Bronce,3957,5% descuento en snacks,2025-06-20
FD-06110,CL-06110,Plata,3105,10% en bebidas y envíos gratis,2025-08-21
FD-06111,CL-06111,Bronce,2983,5% descuento en snacks,2025-06-21
FD-06112,CL-06112,Bronce,1837,5% descuento en snacks,2025-07-14
FD-06113,CL-06113,Bronce,700,5% descuento en snacks,2025-07-02
FD-06114,CL-06114,Plata,3889,10% en bebidas y envíos gratis,2025-07-10
FD-06115,CL-06115,Plata,187,10% en bebidas y envíos gratis,2025-05-24
FD-06116,CL-06116,Bronce,399,5% descuento en snacks,2025-07-29
FD-06117,CL-06117,Bronce,4501,5% descuento en snacks,2025-06-16
FD-06118,CL-06118,Plata,2467,10% en bebidas y envíos gratis,2025-07-12
FD-06119,CL-06119,Plata,394,10% en bebidas y envíos gratis,2025-08-18
FD-06120,CL-06120,Bronce,1908,5% descuento en snacks,2025-08-11
FD-06121,CL-06121,Bronce,1065,5% descuento en snacks,2025-08-15
FD-06122,CL-06122,Bronce,4808,5% descuento en snacks,2025-06-07
FD-06123,CL-06123,Plata,1537,10% en bebidas y envíos gratis,2025-06-24
FD-06124,CL-06124,Plata,109,10% en bebidas y envíos gratis,2025-05-29
FD-06125,CL-06125,Platino,4956,20% en todo + regalos exclusivos,2025-07-07
FD-06126,CL-06126,Plata,3674,10% en bebidas y envíos gratis,2025-06-12
FD-06127,CL-06127,Plata,3719,10% en bebidas y envíos gratis,2025-08-20
FD-06128,CL-06128,Plata,1725,10% en bebidas y envíos gratis,2025-06-22
FD-06129,CL-06129,Bronce,3429,5% descuento en snacks,2025-06-20
FD-06130,CL-06130,Oro,2695,15% en todo + acceso anticipado,2025-08-23
FD-06131,CL-06131,Platino,102,20% en todo + regalos exclusivos,2025-06-08
FD-06132,CL-06132,Oro,3242,15% en todo + acceso anticipado,2025-05-31
FD-06133,CL-06133,Plata,3393,10% en bebidas y envíos gratis,2025-07-01
FD-06134,CL-06134,Platino,2632,20% en todo + regalos exclusivos,2025-08-18
FD-06135,CL-06135,Plata,4858,10% en bebidas y envíos gratis,2025-06-17
FD-06136,CL-06136,Bronce,1809,5% descuento en snacks,2025-07-08
FD-06137,CL-06137,Bronce,4895,5% descuento en snacks,2025-07-10
FD-06138,CL-06138,Platino,3862,20% en todo + regalos exclusivos,2025-05-26
FD-06139,CL-06139,Plata,2456,10% en bebidas y envíos gratis,2025-07-24
FD-06140,CL-06140,Plata,1717,10% en bebidas y envíos gratis,2025-07-08
FD-06141,CL-06141,Bronce,3835,5% descuento en snacks,2025-06-12
FD-06142,CL-06142,Platino,2981,20% en todo + regalos exclusivos,2025-07-10
FD-06143,CL-06143,Oro,4657,15% en todo + acceso anticipado,2025-06-15
FD-06144,CL-06144,Oro,2304,15% en todo + acceso anticipado,2025-07-09
FD-06145,CL-06145,Plata,3170,10% en bebidas y envíos gratis,2025-06-17
FD-06146,CL-06146,Plata,4610,10% en bebidas y envíos gratis,2025-06-28
FD-06147,CL-06147,Oro,806,15% en todo + acceso anticipado,2025-07-04
FD-06148,CL-06148,Bronce,232,5% descuento en snacks,2025-07-14
FD-06149,CL-06149,Platino,2644,20% en todo + regalos exclusivos,2025-08-16
FD-06150,CL-06150,Oro,2410,15% en todo + acceso anticipado,2025-07-20
FD-06151,CL-06151,Bronce,3843,5% descuento en snacks,2025-06-20
FD-06152,CL-06152,Plata,4197,10% en bebidas y envíos gratis,2025-07-03
FD-06153,CL-06153,Bronce,4494,5% descuento en snacks,2025-07-10
FD-06154,CL-06154,Platino,3409,20% en todo + regalos exclusivos,2025-08-20
FD-06155,CL-06155,Plata,1080,10% en bebidas y envíos gratis,2025-06-30
FD-06156,CL-06156,Plata,621,10% en bebidas y envíos gratis,2025-08-21
FD-06157,CL-06157,Plata,2423,10% en bebidas y envíos gratis,2025-08-12
FD-06158,CL-06158,Plata,4975,10% en bebidas y envíos gratis,2025-08-10
FD-06159,CL-06159,Oro,4500,15% en todo + acceso anticipado,2025-06-25
FD-06160,CL-06160,Oro,2957,15% en todo + acceso anticipado,2025-06-20
FD-06161,CL-06161,Oro,1685,15% en todo + acceso anticipado,2025-06-14
FD-06162,CL-06162,Platino,1603,20% en todo + regalos exclusivos,2025-06-08
FD-06163,CL-06163,Plata,1553,10% en bebidas y envíos gratis,2025-06-09
FD-06164,CL-06164,Bronce,1359,5% descuento en snacks,2025-08-03
FD-06165,CL-06165,Bronce,4405,5% descuento en snacks,2025-05-24
FD-06166,CL-06166,Plata,3313,10% en bebidas y envíos gratis,2025-05-27
FD-06167,CL-06167,Bronce,1609,5% descuento en snacks,2025-05-26
FD-06168,CL-06168,Platino,504,20% en todo + regalos exclusivos,2025-05-31
FD-06169,CL-06169,Bronce,3043,5% descuento en snacks,2025-06-03
FD-06170,CL-06170,Bronce,3228,5% descuento en snacks,2025-08-14
FD-06171,CL-06171,Bronce,1872,5% descuento en snacks,2025-06-24
FD-06172,CL-06172,Oro,3834,15% en todo + acceso anticipado,2025-07-29
FD-06173,CL-06173,Bronce,3595,5% descuento en snacks,2025-06-18
FD-06174,CL-06174,Bronce,917,5% descuento en snacks,2025-06-26
FD-06175,CL-06175,Oro,456,15% en todo + acceso anticipado,2025-06-12
FD-06176,CL-06176,Oro,2361,15% en todo + acceso anticipado,2025-08-20
FD-06177,CL-06177,Plata,1218,10% en bebidas y envíos gratis,2025-08-13
FD-06178,CL-06178,Oro,2573,15% en todo + acceso anticipado,2025-07-27
FD-06179,CL-06179,Plata,687,10% en bebidas y envíos gratis,2025-08-13
FD-06180,CL-06180,Oro,945,15% en todo + acceso anticipado,2025-06-13
FD-06181,CL-06181,Bronce,3495,5% descuento en snacks,2025-08-06
FD-06182,CL-06182,Bronce,2978,5% descuento en snacks,2025-07-07
FD-06183,CL-06183,Oro,1757,15% en todo + acceso anticipado,2025-08-01
FD-06184,CL-06184,Plata,1430,10% en bebidas y envíos gratis,2025-07-30
FD-06185,CL-06185,Bronce,530,5% descuento en snacks,2025-07-08
FD-06186,CL-06186,Bronce,160,5% descuento en snacks,2025-05-24
FD-06187,CL-06187,Bronce,385,5% descuento en snacks,2025-08-11
FD-06188,CL-06188,Bronce,276,5% descuento en snacks,2025-07-21
FD-06189,CL-06189,Plata,1734,10% en bebidas y envíos gratis,2025-07-03
FD-06190,CL-06190,Oro,2172,15% en todo + acceso anticipado,2025-06-04
FD-06191,CL-06191,Bronce,1038,5% descuento en snacks,2025-06-23
FD-06192,CL-06192,Bronce,2079,5% descuento en snacks,2025-06-04
FD-06193,CL-06193,Oro,706,15% en todo + acceso anticipado,2025-07-20
FD-06194,CL-06194,Bronce,3747,5% descuento en snacks,2025-06-21
FD-06195,CL-06195,Plata,3922,10% en bebidas y envíos gratis,2025-07-24
FD-06196,CL-06196,Plata,3997,10% en bebidas y envíos gratis,2025-08-20
FD-06197,CL-06197,Plata,3964,10% en bebidas y envíos gratis,2025-07-22
FD-06198,CL-06198,Plata,3836,10% en bebidas y envíos gratis,2025-05-31
FD-06199,CL-06199,Bronce,578,5% descuento en snacks,2025-08-18
FD-06200,CL-06200,Plata,3603,10% en bebidas y envíos gratis,2025-08-10
FD-06201,CL-06201,Plata,3752,10% en bebidas y envíos gratis,2025-06-14
FD-06202,CL-06202,Bronce,3283,5% descuento en snacks,2025-06-23
FD-06203,CL-06203,Oro,2074,15% en todo + acceso anticipado,2025-08-08
FD-06204,CL-06204,Plata,4454,10% en bebidas y envíos gratis,2025-08-20
FD-06205,CL-06205,Plata,3890,10% en bebidas y envíos gratis,2025-06-05
FD-06206,CL-06206,Plata,583,10% en bebidas y envíos gratis,2025-05-30
FD-06207,CL-06207,Bronce,4456,5% descuento en snacks,2025-05-26
FD-06208,CL-06208,Bronce,3208,5% descuento en snacks,2025-06-19
FD-06209,CL-06209,Bronce,395,5% descuento en snacks,2025-07-19
FD-06210,CL-06210,Oro,4563,15% en todo + acceso anticipado,2025-06-16
FD-06211,CL-06211,Bronce,3810,5% descuento en snacks,2025-06-05
FD-06212,CL-06212,Bronce,1000,5% descuento en snacks,2025-06-15
FD-06213,CL-06213,Platino,1761,20% en todo + regalos exclusivos,2025-05-27
FD-06214,CL-06214,Bronce,3302,5% descuento en snacks,2025-06-06
FD-06215,CL-06215,Platino,2792,20% en todo + regalos exclusivos,2025-06-14
FD-06216,CL-06216,Bronce,2254,5% descuento en snacks,2025-07-06
FD-06217,CL-06217,Platino,4244,20% en todo + regalos exclusivos,2025-05-25
FD-06218,CL-06218,Oro,613,15% en todo + acceso anticipado,2025-07-10
FD-06219,CL-06219,Bronce,427,5% descuento en snacks,2025-07-09
FD-06220,CL-06220,Bronce,853,5% descuento en snacks,2025-07-11
FD-06221,CL-06221,Bronce,2206,5% descuento en snacks,2025-06-24
FD-06222,CL-06222,Bronce,101,5% descuento en snacks,2025-05-24
FD-06223,CL-06223,Bronce,450,5% descuento en snacks,2025-08-06
FD-06224,CL-06224,Bronce,1664,5% descuento en snacks,2025-06-18
FD-06225,CL-06225,Oro,1607,15% en todo + acceso anticipado,2025-08-12
FD-06226,CL-06226,Bronce,1747,5% descuento en snacks,2025-08-06
FD-06227,CL-06227,Plata,4878,10% en bebidas y envíos gratis,2025-08-13
FD-06228,CL-06228,Bronce,335,5% descuento en snacks,2025-07-15
FD-06229,CL-06229,Plata,465,10% en bebidas y envíos gratis,2025-06-22
FD-06230,CL-06230,Bronce,1733,5% descuento en snacks,2025-08-03
FD-06231,CL-06231,Oro,3330,15% en todo + acceso anticipado,2025-06-21
FD-06232,CL-06232,Bronce,1844,5% descuento en snacks,2025-08-19
FD-06233,CL-06233,Bronce,3036,5% descuento en snacks,2025-06-27
FD-06234,CL-06234,Bronce,1801,5% descuento en snacks,2025-08-14
FD-06235,CL-06235,Plata,3663,10% en bebidas y envíos gratis,2025-06-03
FD-06236,CL-06236,Oro,3125,15% en todo + acceso anticipado,2025-07-10
FD-06237,CL-06237,Platino,2392,20% en todo + regalos exclusivos,2025-06-17
FD-06238,CL-06238,Bronce,1050,5% descuento en snacks,2025-07-16
FD-06239,CL-06239,Bronce,2246,5% descuento en snacks,2025-06-22
FD-06240,CL-06240,Bronce,1854,5% descuento en snacks,2025-07-20
FD-06241,CL-06241,Bronce,491,5% descuento en snacks,2025-05-27
FD-06242,CL-06242,Oro,1477,15% en todo + acceso anticipado,2025-08-11
FD-06243,CL-06243,Bronce,3982,5% descuento en snacks,2025-08-14
FD-06244,CL-06244,Bronce,1068,5% descuento en snacks,2025-08-13
FD-06245,CL-06245,Plata,4784,10% en bebidas y envíos gratis,2025-05-29
FD-06246,CL-06246,Plata,1160,10% en bebidas y envíos gratis,2025-06-30
FD-06247,CL-06247,Oro,773,15% en todo + acceso anticipado,2025-08-19
FD-06248,CL-06248,Oro,2962,15% en todo + acceso anticipado,2025-07-10
FD-06249,CL-06249,Plata,190,10% en bebidas y envíos gratis,2025-07-13
FD-06250,CL-06250,Bronce,4080,5% descuento en snacks,2025-05-31
FD-06251,CL-06251,Bronce,1970,5% descuento en snacks,2025-07-21
FD-06252,CL-06252,Bronce,2637,5% descuento en snacks,2025-06-28
FD-06253,CL-06253,Oro,2249,15% en todo + acceso anticipado,2025-06-26
FD-06254,CL-06254,Bronce,3100,5% descuento en snacks,2025-08-06
FD-06255,CL-06255,Plata,3629,10% en bebidas y envíos gratis,2025-06-15
FD-06256,CL-06256,Bronce,4970,5% descuento en snacks,2025-05-24
FD-06257,CL-06257,Bronce,887,5% descuento en snacks,2025-07-26
FD-06258,CL-06258,Bronce,4300,5% descuento en snacks,2025-06-10
FD-06259,CL-06259,Plata,1075,10% en bebidas y envíos gratis,2025-08-16
FD-06260,CL-06260,Bronce,2638,5% descuento en snacks,2025-07-13
FD-06261,CL-06261,Plata,277,10% en bebidas y envíos gratis,2025-08-17
FD-06262,CL-06262,Oro,2922,15% en todo + acceso anticipado,2025-07-27
FD-06263,CL-06263,Bronce,2758,5% descuento en snacks,2025-05-27
FD-06264,CL-06264,Plata,1515,10% en bebidas y envíos gratis,2025-06-20
FD-06265,CL-06265,Oro,4744,15% en todo + acceso anticipado,2025-06-09
FD-06266,CL-06266,Bronce,3602,5% descuento en snacks,2025-05-31
FD-06267,CL-06267,Bronce,578,5% descuento en snacks,2025-07-11
FD-06268,CL-06268,Bronce,2803,5% descuento en snacks,2025-08-04
FD-06269,CL-06269,Bronce,1152,5% descuento en snacks,2025-08-19
FD-06270,CL-06270,Oro,3875,15% en todo + acceso anticipado,2025-07-21
FD-06271,CL-06271,Plata,3016,10% en bebidas y envíos gratis,2025-07-14
FD-06272,CL-06272,Plata,3402,10% en bebidas y envíos gratis,2025-08-12
FD-06273,CL-06273,Oro,105,15% en todo + acceso anticipado,2025-07-13
FD-06274,CL-06274,Bronce,582,5% descuento en snacks,2025-07-09
FD-06275,CL-06275,Bronce,499,5% descuento en snacks,2025-06-22
FD-06276,CL-06276,Bronce,289,5% descuento en snacks,2025-07-28
FD-06277,CL-06277,Plata,2606,10% en bebidas y envíos gratis,2025-06-17
FD-06278,CL-06278,Bronce,3101,5% descuento en snacks,2025-07-12
FD-06279,CL-06279,Bronce,2327,5% descuento en snacks,2025-07-27
FD-06280,CL-06280,Bronce,4906,5% descuento en snacks,2025-06-17
FD-06281,CL-06281,Plata,4002,10% en bebidas y envíos gratis,2025-08-01
FD-06282,CL-06282,Bronce,4010,5% descuento en snacks,2025-07-27
FD-06283,CL-06283,Bronce,3634,5% descuento en snacks,2025-07-03
FD-06284,CL-06284,Plata,3199,10% en bebidas y envíos gratis,2025-07-27
FD-06285,CL-06285,Oro,1185,15% en todo + acceso anticipado,2025-06-06
FD-06286,CL-06286,Bronce,1525,5% descuento en snacks,2025-06-26
FD-06287,CL-06287,Bronce,4358,5% descuento en snacks,2025-07-16
FD-06288,CL-06288,Platino,1613,20% en todo + regalos exclusivos,2025-05-26
FD-06289,CL-06289,Bronce,698,5% descuento en snacks,2025-06-27
FD-06290,CL-06290,Plata,2661,10% en bebidas y envíos gratis,2025-07-29
FD-06291,CL-06291,Plata,4261,10% en bebidas y envíos gratis,2025-06-16
FD-06292,CL-06292,Bronce,3908,5% descuento en snacks,2025-07-07
FD-06293,CL-06293,Bronce,4602,5% descuento en snacks,2025-06-12
FD-06294,CL-06294,Oro,3839,15% en todo + acceso anticipado,2025-06-19
FD-06295,CL-06295,Bronce,1821,5% descuento en snacks,2025-08-10
FD-06296,CL-06296,Plata,4970,10% en bebidas y envíos gratis,2025-06-19
FD-06297,CL-06297,Bronce,810,5% descuento en snacks,2025-06-23
FD-06298,CL-06298,Plata,2145,10% en bebidas y envíos gratis,2025-07-14
FD-06299,CL-06299,Oro,1868,15% en todo + acceso anticipado,2025-07-28
FD-06300,CL-06300,Plata,4966,10% en bebidas y envíos gratis,2025-07-05
