cobro_id,venta_id,fecha_cobro,monto_total,metodo_pago,estado_pago
PG-02774,C-002774,2025-08-28,634.58,Transferencia,Completado
PG-02775,C-002775,2025-07-30,39.77,Transferencia,Completado
PG-02776,C-002776,2025-08-28,281.49,Bizum,Completado
PG-02777,C-002777,2025-08-20,424.23,Amazon Pay,Completado
PG-02778,C-002778,2025-06-09,1664.91,Tarjeta,Completado
PG-02779,C-002779,2025-07-13,577.76,Tarjeta,Fallido
PG-02780,C-002780,2025-06-28,135.05,Transferencia,Completado
PG-02781,C-002781,2025-07-01,956.17,PayPal,Completado
PG-02782,C-002782,2025-07-19,1201.16,Bizum,Completado
PG-02783,C-002783,2025-06-07,795.18,PayPal,Fallido
PG-02784,C-002784,2025-08-09,1151.12,Transferencia,Completado
PG-02785,C-002785,2025-08-14,383.34,Tarjeta,Completado
PG-02786,C-002786,2025-06-22,787.34,Transferencia,Completado
PG-02787,C-002787,2025-06-18,61.36,Transferencia,Completado
PG-02788,C-002788,2025-07-07,1229.29,Tarjeta,Completado
PG-02789,C-002789,2025-07-06,489.93,PayPal,Completado
PG-02790,C-002790,2025-08-13,379.82,Amazon Pay,Completado
PG-02791,C-002791,2025-07-02,929.98,Transferencia,Completado
PG-02792,C-002792,2025-06-19,246.24,Efectivo,Completado
PG-02793,C-002793,2025-07-29,1389.51,Efectivo,Completado
PG-02794,C-002794,2025-08-02,150.62,Transferencia,Completado
PG-02795,C-002795,2025-07-07,127.7,PayPal,Completado
PG-02796,C-002796,2025-07-29,280.17,Tarjeta,Completado
PG-02797,C-002797,2025-08-13,430.81,Bizum,Completado
PG-02798,C-002798,2025-07-24,149.28,PayPal,Fallido
PG-02799,C-002799,2025-08-19,905.04,Bizum,Completado
PG-02800,C-002800,2025-07-26,525.32,Amazon Pay,Completado
PG-02801,C-002801,2025-07-05,446.43,Tarjeta,Completado
PG-02802,C-002802,2025-07-09,411.75,Bizum,Completado
PG-02803,C-002803,2025-07-25,1236.3,Tarjeta,Completado
PG-02804,C-002804,2025-08-18,1487.09,Amazon Pay,Completado
PG-02805,C-002805,2025-06-21,375.14,Tarjeta,Completado
PG-02806,C-002806,2025-07-29,644.81,Tarjeta,Completado
PG-02807,C-002807,2025-08-07,240.04,Tarjeta,Completado
PG-02808,C-002808,2025-06-17,603.53,PayPal,Completado
PG-02809,C-002809,2025-08-09,268.89,PayPal,Completado
PG-02810,C-002810,2025-06-17,382.41,PayPal,Completado
PG-02811,C-002811,2025-08-14,214.3,Transferencia,Completado
PG-02812,C-002812,2025-06-11,625.32,Tarjeta,Completado
PG-02813,C-002813,2025-08-13,329.31,Efectivo,Completado
PG-02814,C-002814,2025-06-29,252.76,Transferencia,Completado
PG-02815,C-002815,2025-06-05,1488.06,Amazon Pay,Completado
PG-02816,C-002816,2025-07-08,299.3,Transferencia,Completado
PG-02817,C-002817,2025-07-02,219.88,Tarjeta,Completado
PG-02818,C-002818,2025-08-05,1009.31,Transferencia,Completado
PG-02819,C-002819,2025-08-02,1414.64,Tarjeta,Completado
PG-02820,C-002820,2025-07-08,717.4,PayPal,Completado
PG-02821,C-002821,2025-06-11,727.94,PayPal,Completado
PG-02822,C-002822,2025-07-10,532.68,Tarjeta,Completado
PG-02823,C-002823,2025-07-17,217.94,Efectivo,Completado
PG-02824,C-002824,2025-06-30,298.76,Amazon Pay,Fallido
PG-02825,C-002825,2025-08-23,1263.74,Efectivo,Completado
PG-02826,C-002826,2025-08-14,9.2,PayPal,Completado
PG-02827,C-002827,2025-08-09,1074.62,PayPal,Completado
PG-02828,C-002828,2025-07-05,765.35,Tarjeta,Completado
PG-02829,C-002829,2025-07-16,1066.81,Bizum,Completado
PG-02830,C-002830,2025-08-12,436.98,Tarjeta,Completado
PG-02831,C-002831,2025-06-27,362.43,PayPal,Completado
PG-02832,C-002832,2025-06-09,620.93,Transferencia,Completado
PG-02833,C-002833,2025-08-28,958.92,Transferencia,Completado
PG-02834,C-002834,2025-08-29,229.52,Tarjeta,Completado
PG-02835,C-002835,2025-06-18,1043.78,PayPal,Pendiente
PG-02836,C-002836,2025-06-02,939.64,PayPal,Completado
PG-02837,C-002837,2025-06-23,26.42,PayPal,Completado
PG-02838,C-002838,2025-07-14,1320.11,Tarjeta,Completado
PG-02839,C-002839,2025-08-04,869.33,Tarjeta,Completado
PG-02840,C-002840,2025-07-19,375.09,Tarjeta,Fallido
PG-02841,C-002841,2025-06-17,442.24,Tarjeta,Completado
PG-02842,C-002842,2025-07-30,1427.4,Efectivo,Completado
PG-02843,C-002843,2025-07-06,260.47,Efectivo,Completado
PG-02844,C-002844,2025-07-08,495.65,Transferencia,Completado
PG-02845,C-002845,2025-07-05,918.47,Transferencia,Completado
PG-02846,C-002846,2025-08-04,197.34,Bizum,Completado
PG-02847,C-002847,2025-08-15,182.58,Tarjeta,Completado
PG-02848,C-002848,2025-07-13,603.49,Bizum,Completado
PG-02849,C-002849,2025-07-13,680.09,Tarjeta,Completado
PG-02850,C-002850,2025-06-21,502.66,Tarjeta,Fallido
PG-02851,C-002851,2025-06-28,15.68,PayPal,Completado
PG-02852,C-002852,2025-08-20,297.41,Transferencia,Completado
PG-02853,C-002853,2025-08-07,810.94,Amazon Pay,Completado
PG-02854,C-002854,2025-07-24,1440.59,Transferencia,Completado
PG-02855,C-002855,2025-08-09,550.75,Amazon Pay,Pendiente
PG-02856,C-002856,2025-08-17,190.99,Efectivo,Completado
PG-02857,C-002857,2025-07-26,750.2,Transferencia,Completado
PG-02858,C-002858,2025-06-27,885.46,Tarjeta,Completado
PG-02859,C-002859,2025-06-16,700.3,Transferencia,Completado
PG-02860,C-002860,2025-07-09,264.81,PayPal,Completado
PG-02861,C-002861,2025-07-24,1242.29,Transferencia,Completado
PG-02862,C-002862,2025-07-05,1192.92,Tarjeta,Completado
PG-02863,C-002863,2025-06-14,1840.27,Bizum,Completado
PG-02864,C-002864,2025-07-24,1155.17,Efectivo,Completado
PG-02865,C-002865,2025-08-13,875.65,Efectivo,Completado
PG-02866,C-002866,2025-07-08,455.94,Tarjeta,Fallido
PG-02867,C-002867,2025-06-12,419.14,Transferencia,Completado
PG-02868,C-002868,2025-06-14,177.5,Tarjeta,Fallido
PG-02869,C-002869,2025-08-05,775.45,Transferencia,Completado
PG-02870,C-002870,2025-08-30,834.2,Transferencia,Completado
PG-02871,C-002871,2025-06-11,909.63,Tarjeta,Pendiente
PG-02872,C-002872,2025-06-24,175.06,Bizum,Completado
PG-02873,C-002873,2025-06-19,196.11,Tarjeta,Completado
PG-02874,C-002874,2025-07-05,712.21,PayPal,Completado
PG-02875,C-002875,2025-06-09,776.6,Tarjeta,Completado
PG-02876,C-002876,2025-07-30,503.72,Transferencia,Completado
PG-02877,C-002877,2025-08-25,685.05,Tarjeta,Completado
PG-02878,C-002878,2025-06-11,1082.71,Efectivo,Completado
PG-02879,C-002879,2025-08-19,753.24,Efectivo,Completado
PG-02880,C-002880,2025-06-05,107.82,Amazon Pay,Completado
PG-02881,C-002881,2025-06-25,630.72,Bizum,Pendiente
PG-02882,C-002882,2025-08-19,803.29,Tarjeta,Completado
PG-02883,C-002883,2025-06-06,948.35,Tarjeta,Completado
PG-02884,C-002884,2025-07-21,370.21,Bizum,Completado
PG-02885,C-002885,2025-06-14,594.76,PayPal,Completado
PG-02886,C-002886,2025-08-28,425.79,Efectivo,Completado
PG-02887,C-002887,2025-06-26,843.01,Transferencia,Completado
PG-02888,C-002888,2025-08-23,912.34,Transferencia,Completado
PG-02889,C-002889,2025-08-28,797.3,Tarjeta,Completado
PG-02890,C-002890,2025-08-03,504.24,Tarjeta,Completado
PG-02891,C-002891,2025-07-26,1157.06,PayPal,Completado
PG-02892,C-002892,2025-06-11,405.87,Bizum,Pendiente
PG-02893,C-002893,2025-06-11,189.07,Bizum,Completado
PG-02894,C-002894,2025-08-23,328.66,Transferencia,Completado
PG-02895,C-002895,2025-07-01,889.48,Transferencia,Completado
PG-02896,C-002896,2025-07-14,511.0,Transferencia,Completado
PG-02897,C-002897,2025-06-04,369.21,Transferencia,Completado
PG-02898,C-002898,2025-07-25,1108.84,Transferencia,Completado
PG-02899,C-002899,2025-08-27,391.12,Transferencia,Completado
PG-02900,C-002900,2025-06-07,711.03,PayPal,Completado
PG-02901,C-002901,2025-08-08,907.2,Tarjeta,Completado
PG-02902,C-002902,2025-08-28,139.93,Tarjeta,Completado
PG-02903,C-002903,2025-08-28,58.74,PayPal,Completado
PG-02904,C-002904,2025-06-11,1484.51,Tarjeta,Completado
PG-02905,C-002905,2025-07-02,1444.5,Tarjeta,Fallido
PG-02906,C-002906,2025-08-05,922.67,Bizum,Fallido
PG-02907,C-002907,2025-08-23,895.69,Tarjeta,Completado
PG-02908,C-002908,2025-07-30,733.84,Tarjeta,Completado
PG-02909,C-002909,2025-08-21,515.09,PayPal,Completado
PG-02910,C-002910,2025-06-25,1225.23,Tarjeta,Completado
PG-02911,C-002911,2025-07-25,1879.61,Transferencia,Completado
PG-02912,C-002912,2025-07-19,364.6,Tarjeta,Completado
PG-02913,C-002913,2025-08-03,603.27,Amazon Pay,Completado
PG-02914,C-002914,2025-08-18,572.52,Bizum,Completado
PG-02915,C-002915,2025-06-11,573.21,Tarjeta,Completado
PG-02916,C-002916,2025-07-08,851.32,Transferencia,Completado
PG-02917,C-002917,2025-06-20,951.1,Tarjeta,Completado
PG-02918,C-002918,2025-08-15,956.22,Efectivo,Pendiente
PG-02919,C-002919,2025-07-31,1049.68,Transferencia,Completado
PG-02920,C-002920,2025-06-02,630.05,PayPal,Completado
PG-02921,C-002921,2025-06-22,391.74,Bizum,Completado
PG-02922,C-002922,2025-08-19,666.76,Transferencia,Completado
PG-02923,C-002923,2025-07-28,741.03,Transferencia,Completado
PG-02924,C-002924,2025-06-25,450.0,Tarjeta,Pendiente
PG-02925,C-002925,2025-07-27,1021.72,Amazon Pay,Completado
PG-02926,C-002926,2025-08-25,624.27,Tarjeta,Completado
PG-02927,C-002927,2025-08-29,900.65,Transferencia,Completado
PG-02928,C-002928,2025-07-19,361.65,Transferencia,Completado
PG-02929,C-002929,2025-07-23,370.4,Bizum,Completado
PG-02930,C-002930,2025-06-22,405.96,Bizum,Completado
PG-02931,C-002931,2025-08-10,384.28,Transferencia,Completado
PG-02932,C-002932,2025-07-09,953.09,Bizum,Completado
PG-02933,C-002933,2025-07-27,1413.27,Tarjeta,Completado
PG-02934,C-002934,2025-06-02,1110.55,Tarjeta,Fallido
PG-02935,C-002935,2025-06-29,1198.35,Bizum,Fallido
PG-02936,C-002936,2025-07-26,455.32,Transferencia,Completado
PG-02937,C-002937,2025-07-18,130.9,PayPal,Pendiente
PG-02938,C-002938,2025-08-10,449.69,Bizum,Completado
PG-02939,C-002939,2025-08-03,905.84,Tarjeta,Completado
PG-02940,C-002940,2025-07-16,841.44,Transferencia,Completado
PG-02941,C-002941,2025-06-27,384.34,Tarjeta,Pendiente
PG-02942,C-002942,2025-07-15,580.24,Efectivo,Completado
PG-02943,C-002943,2025-06-27,502.72,Efectivo,Completado
PG-02944,C-002944,2025-08-02,1004.08,Tarjeta,Completado
PG-02945,C-002945,2025-08-22,1262.62,Tarjeta,Completado
PG-02946,C-002946,2025-06-12,547.54,Tarjeta,Completado
PG-02947,C-002947,2025-08-17,1485.19,Tarjeta,Pendiente
PG-02948,C-002948,2025-07-01,278.9,PayPal,Completado
PG-02949,C-002949,2025-07-22,782.0,Tarjeta,Pendiente
PG-02950,C-002950,2025-08-20,999.29,PayPal,Completado
PG-02951,C-002951,2025-06-04,638.86,Efectivo,Completado
PG-02952,C-002952,2025-08-08,837.44,Efectivo,Completado
PG-02953,C-002953,2025-08-14,1489.3,Transferencia,Completado
PG-02954,C-002954,2025-08-04,492.35,Transferencia,Completado
PG-02955,C-002955,2025-08-13,83.45,Tarjeta,Completado
PG-02956,C-002956,2025-06-13,163.97,Bizum,Completado
PG-02957,C-002957,2025-06-18,1806.39,Tarjeta,Completado
PG-02958,C-002958,2025-07-04,350.35,Transferencia,Completado
PG-02959,C-002959,2025-07-16,457.95,Tarjeta,Completado
PG-02960,C-002960,2025-08-26,791.54,Tarjeta,Completado
PG-02961,C-002961,2025-08-17,924.65,Tarjeta,Completado
PG-02962,C-002962,2025-07-17,904.69,Transferencia,Pendiente
PG-02963,C-002963,2025-07-07,322.9,Transferencia,Completado
PG-02964,C-002964,2025-06-26,4.68,Transferencia,Completado
PG-02965,C-002965,2025-07-16,783.87,Tarjeta,Completado
PG-02966,C-002966,2025-06-30,783.41,Transferencia,Completado
PG-02967,C-002967,2025-06-18,540.97,Transferencia,Completado
PG-02968,C-002968,2025-07-13,642.88,Transferencia,Completado
PG-02969,C-002969,2025-08-21,126.66,Transferencia,Completado
PG-02970,C-002970,2025-08-23,1138.35,Transferencia,Pendiente
PG-02971,C-002971,2025-08-26,260.77,Bizum,Fallido
PG-02972,C-002972,2025-08-04,548.37,Transferencia,Completado
PG-02973,C-002973,2025-06-02,187.47,Tarjeta,Pendiente
PG-02974,C-002974,2025-06-11,260.73,Tarjeta,Completado
PG-02975,C-002975,2025-08-08,331.2,Efectivo,Completado
PG-02976,C-002976,2025-06-07,241.64,Transferencia,Completado
PG-02977,C-002977,2025-07-30,763.31,Tarjeta,Pendiente
PG-02978,C-002978,2025-08-22,826.0,Transferencia,Completado
PG-02979,C-002979,2025-08-27,124.7,Tarjeta,Completado
PG-02980,C-002980,2025-08-19,1936.9,Transferencia,Completado
PG-02981,C-002981,2025-07-14,754.23,Efectivo,Pendiente
PG-02982,C-002982,2025-08-04,1606.66,Tarjeta,Pendiente
PG-02983,C-002983,2025-07-22,555.75,Tarjeta,Completado
PG-02984,C-002984,2025-07-22,725.45,Transferencia,Completado
PG-02985,C-002985,2025-08-10,283.25,Tarjeta,Completado
PG-02986,C-002986,2025-08-23,798.57,Tarjeta,Completado
PG-02987,C-002987,2025-06-05,74.2,Transferencia,Completado
PG-02988,C-002988,2025-07-12,810.42,Transferencia,Completado
PG-02989,C-002989,2025-06-23,350.7,Transferencia,Completado
PG-02990,C-002990,2025-08-25,381.06,Amazon Pay,Completado
PG-02991,C-002991,2025-08-03,179.18,Bizum,Pendiente
PG-02992,C-002992,2025-07-30,665.28,Bizum,Completado
PG-02993,C-002993,2025-06-21,48.14,Transferencia,Pendiente
PG-02994,C-002994,2025-07-29,456.31,Transferencia,Completado
PG-02995,C-002995,2025-06-28,896.67,Transferencia,Pendiente
PG-02996,C-002996,2025-08-23,551.15,Tarjeta,Completado
PG-02997,C-002997,2025-07-10,220.36,Amazon Pay,Completado
PG-02998,C-002998,2025-07-06,337.75,PayPal,Completado
PG-02999,C-002999,2025-08-13,219.56,Tarjeta,Completado
PG-03000,C-003000,2025-07-21,604.31,Tarjeta,Completado
PG-03001,C-003001,2025-07-20,93.57,Tarjeta,Completado
PG-03002,C-003002,2025-07-09,1120.17,Tarjeta,Completado
PG-03003,C-003003,2025-06-25,671.87,Bizum,Completado
PG-03004,C-003004,2025-06-16,1345.56,Tarjeta,Pendiente
PG-03005,C-003005,2025-08-06,195.18,Efectivo,Completado
PG-03006,C-003006,2025-07-23,566.16,Efectivo,Completado
PG-03007,C-003007,2025-06-05,286.69,Transferencia,Pendiente
PG-03008,C-003008,2025-06-30,1374.38,PayPal,Completado
PG-03009,C-003009,2025-08-17,686.47,PayPal,Completado
PG-03010,C-003010,2025-08-06,960.76,Efectivo,Pendiente
PG-03011,C-003011,2025-07-18,254.6,Tarjeta,Completado
PG-03012,C-003012,2025-07-24,648.15,Efectivo,Completado
PG-03013,C-003013,2025-08-27,562.59,Transferencia,Completado
PG-03014,C-003014,2025-06-12,414.58,Transferencia,Fallido
PG-03015,C-003015,2025-06-26,1270.01,PayPal,Completado
PG-03016,C-003016,2025-07-11,298.72,Tarjeta,Pendiente
PG-03017,C-003017,2025-08-07,482.96,Tarjeta,Completado
PG-03018,C-003018,2025-07-14,75.58,Bizum,Completado
PG-03019,C-003019,2025-07-24,1647.61,Transferencia,Completado
PG-03020,C-003020,2025-08-20,599.07,Tarjeta,Completado
PG-03021,C-003021,2025-08-25,661.88,Bizum,Completado
PG-03022,C-003022,2025-08-09,240.71,Bizum,Completado
PG-03023,C-003023,2025-07-08,392.73,Transferencia,Completado
PG-03024,C-003024,2025-08-22,763.59,Transferencia,Completado
PG-03025,C-003025,2025-08-23,678.89,Tarjeta,Completado
PG-03026,C-003026,2025-07-19,351.83,Amazon Pay,Completado
PG-03027,C-003027,2025-08-25,335.28,Bizum,Completado
PG-03028,C-003028,2025-08-06,476.25,Transferencia,Completado
PG-03029,C-003029,2025-07-02,1059.68,Efectivo,Completado
PG-03030,C-003030,2025-06-29,294.48,Tarjeta,Pendiente
PG-03031,C-003031,2025-07-03,298.72,Amazon Pay,Completado
PG-03032,C-003032,2025-07-30,329.89,Transferencia,Completado
PG-03033,C-003033,2025-07-30,1244.77,Tarjeta,Completado
PG-03034,C-003034,2025-07-13,547.16,Transferencia,Completado
PG-03035,C-003035,2025-08-05,777.27,Tarjeta,Completado
PG-03036,C-003036,2025-08-17,736.8,Tarjeta,Completado
PG-03037,C-003037,2025-06-23,64.07,Amazon Pay,Completado
PG-03038,C-003038,2025-07-03,437.73,Transferencia,Completado
PG-03039,C-003039,2025-07-03,1023.24,Amazon Pay,Completado
PG-03040,C-003040,2025-06-27,2433.71,Transferencia,Completado
PG-03041,C-003041,2025-07-24,499.47,Bizum,Completado
PG-03042,C-003042,2025-07-01,982.31,Transferencia,Completado
PG-03043,C-003043,2025-06-23,83.28,Amazon Pay,Fallido
PG-03044,C-003044,2025-06-01,715.84,Amazon Pay,Completado
PG-03045,C-003045,2025-06-20,1844.58,Amazon Pay,Completado
PG-03046,C-003046,2025-07-16,230.08,Bizum,Completado
PG-03047,C-003047,2025-06-05,777.36,Amazon Pay,Completado
PG-03048,C-003048,2025-06-25,310.05,Tarjeta,Completado
PG-03049,C-003049,2025-08-20,687.36,Transferencia,Completado
PG-03050,C-003050,2025-07-14,356.03,Tarjeta,Completado
PG-03051,C-003051,2025-07-29,208.24,PayPal,Completado
PG-03052,C-003052,2025-08-01,724.37,Transferencia,Completado
PG-03053,C-003053,2025-06-24,301.56,Transferencia,Completado
PG-03054,C-003054,2025-08-11,336.29,Amazon Pay,Pendiente
PG-03055,C-003055,2025-06-20,1385.63,Tarjeta,Completado
PG-03056,C-003056,2025-07-27,1111.86,PayPal,Completado
PG-03057,C-003057,2025-06-22,756.83,Amazon Pay,Completado
PG-03058,C-003058,2025-07-07,651.34,Amazon Pay,Completado
PG-03059,C-003059,2025-06-20,759.74,Efectivo,Completado
PG-03060,C-003060,2025-08-27,558.88,Transferencia,Pendiente
PG-03061,C-003061,2025-07-29,528.14,PayPal,Completado
PG-03062,C-003062,2025-08-04,146.1,Transferencia,Completado
PG-03063,C-003063,2025-06-05,438.81,Amazon Pay,Completado
PG-03064,C-003064,2025-07-20,728.01,Transferencia,Pendiente
PG-03065,C-003065,2025-08-24,294.25,Transferencia,Completado
PG-03066,C-003066,2025-08-02,665.03,Bizum,Fallido
PG-03067,C-003067,2025-06-06,446.7,Bizum,Pendiente
PG-03068,C-003068,2025-07-20,674.7,Tarjeta,Completado
PG-03069,C-003069,2025-08-27,1270.24,Tarjeta,Completado
PG-03070,C-003070,2025-07-22,702.49,Transferencia,Completado
PG-03071,C-003071,2025-06-12,258.98,Tarjeta,Completado
PG-03072,C-003072,2025-06-24,83.28,Transferencia,Completado
PG-03073,C-003073,2025-07-14,552.52,Tarjeta,Completado
PG-03074,C-003074,2025-06-06,1222.02,Transferencia,Completado
PG-03075,C-003075,2025-08-25,48.3,Efectivo,Completado
PG-03076,C-003076,2025-07-08,669.88,Transferencia,Completado
PG-03077,C-003077,2025-08-18,177.15,Bizum,Completado
PG-03078,C-003078,2025-06-15,677.69,PayPal,Completado
PG-03079,C-003079,2025-06-15,380.26,PayPal,Completado
PG-03080,C-003080,2025-07-06,684.3,Tarjeta,Completado
PG-03081,C-003081,2025-07-30,503.8,Transferencia,Pendiente
PG-03082,C-003082,2025-06-13,476.34,Tarjeta,Completado
PG-03083,C-003083,2025-06-10,1460.63,Amazon Pay,Completado
PG-03084,C-003084,2025-07-29,1226.21,Tarjeta,Completado
PG-03085,C-003085,2025-08-29,667.81,Tarjeta,Completado
PG-03086,C-003086,2025-07-26,785.07,Transferencia,Completado
PG-03087,C-003087,2025-07-29,133.02,Amazon Pay,Completado
PG-03088,C-003088,2025-08-07,26.61,Bizum,Completado
PG-03089,C-003089,2025-08-26,920.3,Amazon Pay,Pendiente
PG-03090,C-003090,2025-07-27,238.86,Tarjeta,Completado
PG-03091,C-003091,2025-07-17,563.55,Tarjeta,Completado
PG-03092,C-003092,2025-08-22,911.93,Efectivo,Pendiente
PG-03093,C-003093,2025-06-27,738.56,Transferencia,Completado
PG-03094,C-003094,2025-07-14,835.17,Efectivo,Completado
PG-03095,C-003095,2025-08-29,157.53,Transferencia,Completado
PG-03096,C-003096,2025-07-09,932.12,Tarjeta,Completado
PG-03097,C-003097,2025-08-09,776.19,Efectivo,Completado
PG-03098,C-003098,2025-06-28,637.65,Transferencia,Completado
PG-03099,C-003099,2025-07-07,1386.68,Transferencia,Completado
PG-03100,C-003100,2025-08-12,501.34,Efectivo,Fallido
PG-03101,C-003101,2025-07-04,630.56,Transferencia,Completado
PG-03102,C-003102,2025-08-03,858.82,Transferencia,Completado
PG-03103,C-003103,2025-07-11,918.54,Transferencia,Completado
PG-03104,C-003104,2025-06-23,194.01,Bizum,Completado
PG-03105,C-003105,2025-08-10,795.9,Bizum,Completado
PG-03106,C-003106,2025-07-03,182.76,Tarjeta,Completado
PG-03107,C-003107,2025-08-28,912.21,Transferencia,Completado
PG-03108,C-003108,2025-07-26,2150.84,Tarjeta,Completado
PG-03109,C-003109,2025-08-01,261.1,Amazon Pay,Completado
PG-03110,C-003110,2025-08-28,1228.86,Efectivo,Completado
PG-03111,C-003111,2025-07-02,533.27,Tarjeta,Completado
PG-03112,C-003112,2025-07-11,558.89,Bizum,Completado
PG-03113,C-003113,2025-06-09,1011.84,Tarjeta,Completado
PG-03114,C-003114,2025-07-14,705.63,Transferencia,Completado
PG-03115,C-003115,2025-07-26,301.44,Tarjeta,Pendiente
PG-03116,C-003116,2025-06-09,741.19,Tarjeta,Completado
PG-03117,C-003117,2025-06-23,921.22,Efectivo,Completado
PG-03118,C-003118,2025-06-02,461.32,Transferencia,Completado
PG-03119,C-003119,2025-07-09,1681.79,Amazon Pay,Completado
PG-03120,C-003120,2025-08-02,185.5,Tarjeta,Completado
PG-03121,C-003121,2025-08-11,780.01,Tarjeta,Pendiente
PG-03122,C-003122,2025-06-07,152.57,Transferencia,Completado
PG-03123,C-003123,2025-06-27,382.85,Transferencia,Completado
PG-03124,C-003124,2025-06-05,175.54,Transferencia,Completado
PG-03125,C-003125,2025-06-18,270.9,Transferencia,Completado
PG-03126,C-003126,2025-06-10,64.11,Transferencia,Completado
PG-03127,C-003127,2025-06-23,429.34,Tarjeta,Completado
PG-03128,C-003128,2025-06-24,631.68,Amazon Pay,Completado
PG-03129,C-003129,2025-08-06,724.55,Transferencia,Pendiente
PG-03130,C-003130,2025-08-06,439.29,Bizum,Pendiente
PG-03131,C-003131,2025-06-18,261.27,Bizum,Completado
PG-03132,C-003132,2025-06-08,463.24,Tarjeta,Completado
PG-03133,C-003133,2025-07-31,1396.19,Bizum,Completado
PG-03134,C-003134,2025-06-22,1257.55,Bizum,Pendiente
PG-03135,C-003135,2025-06-17,963.91,PayPal,Completado
PG-03136,C-003136,2025-08-15,370.33,Bizum,Completado
PG-03137,C-003137,2025-08-25,1324.85,Transferencia,Completado
PG-03138,C-003138,2025-06-07,312.13,Transferencia,Completado
PG-03139,C-003139,2025-06-08,373.96,PayPal,Fallido
PG-03140,C-003140,2025-06-26,1437.45,Tarjeta,Completado
PG-03141,C-003141,2025-07-20,581.44,Amazon Pay,Completado
PG-03142,C-003142,2025-07-23,701.61,Transferencia,Completado
PG-03143,C-003143,2025-07-19,155.68,Amazon Pay,Pendiente
PG-03144,C-003144,2025-06-07,1141.35,Transferencia,Completado
