order_proveedor_id,branch_id,product_id,provider_id,provider_name,fecha_orden,cantidad,precio_unitario,total,estado
O-004523,BR-00305,P-033253,PR-00422,Steuer,2025-08-12,62,57.32,3553.84,Pendiente
O-004524,BR-00305,P-033254,PR-01065,Jüttner,2025-08-12,25,25.73,643.25,Recibido
O-004525,BR-00305,P-033265,PR-00409,Sorgatz Schinke AG,2025-08-01,91,116.76,10625.16,Pendiente
O-004526,BR-00305,P-033271,PR-01300,Löchel,2025-06-30,65,59.56,3871.4,Recibido
O-004527,BR-00305,P-033275,PR-00704,Hartung,2025-07-08,81,137.02,11098.62,Pendiente
O-004528,BR-00305,P-033281,PR-01026,Schmiedecke KGaA,2025-07-31,69,84.46,5827.74,En tránsito
O-004529,BR-00305,P-033284,PR-01026,Schmiedecke KGaA,2025-07-20,27,140.18,3784.86,En tránsito
O-004530,BR-00305,P-033291,PR-00413,Mülichen e.V.,2025-08-21,53,145.27,7699.31,Pendiente
O-004531,BR-00305,P-033333,PR-00389,Wulff Sauer Stiftung & Co. KG,2025-07-20,52,12.73,661.96,En tránsito
O-004532,BR-00305,P-033335,PR-00390,Haering OHG mbH,2025-07-15,90,115.65,10408.5,Recibido
O-004533,BR-00305,P-033342,PR-00391,Mies Stiftung & Co. KGaA,2025-07-17,91,124.89,11364.99,En tránsito
O-004534,BR-00305,P-033346,PR-00415,Beer,2025-07-05,52,64.98,3378.96,En tránsito
O-004535,BR-00305,P-033347,PR-00415,Beer,2025-08-19,54,49.69,2683.26,Recibido
O-004536,BR-00305,P-033353,PR-00417,Blümel GbR,2025-08-26,60,90.91,5454.6,Recibido
O-004537,BR-00305,P-033356,PR-00417,Blümel GbR,2025-07-08,87,102.55,8921.85,En tránsito
O-004538,BR-00305,P-033359,PR-00417,Blümel GbR,2025-06-30,54,137.57,7428.78,Recibido
O-004539,BR-00305,P-033362,PR-00418,Lehmann Stadelmann AG & Co. OHG,2025-08-02,92,69.43,6387.56,En tránsito
O-004540,BR-00305,P-033368,PR-00392,Mälzer AG,2025-08-28,41,48.21,1976.61,En tránsito
O-004541,BR-00305,P-033370,PR-00392,Mälzer AG,2025-07-12,61,102.72,6265.92,Recibido
O-004542,BR-00305,P-033371,PR-00400,Langern Steinberg KG,2025-08-26,26,128.41,3338.66,Recibido
O-004543,BR-00305,P-033375,PR-00923,Jockel,2025-07-15,93,106.04,9861.72,Recibido
O-004544,BR-00305,P-033380,PR-00923,Jockel,2025-07-10,95,78.06,7415.7,En tránsito
O-004545,BR-00305,P-033402,PR-00380,Huhn Segebahn GmbH & Co. OHG,2025-08-16,34,139.23,4733.82,En tránsito
O-004546,BR-00305,P-033403,PR-00380,Huhn Segebahn GmbH & Co. OHG,2025-07-15,93,132.97,12366.21,Recibido
O-004547,BR-00305,P-033432,PR-00401,Ackermann GbR,2025-07-02,31,43.51,1348.81,Pendiente
O-004548,BR-00305,P-033434,PR-01477,Kohl,2025-07-24,31,107.6,3335.6,En tránsito
O-004549,BR-00305,P-033447,PR-00403,Reuter,2025-07-26,75,91.03,6827.25,Pendiente
O-004550,BR-00305,P-033449,PR-00404,Hermighausen,2025-07-27,98,12.25,1200.5,Recibido
O-004551,BR-00305,P-033452,PR-00404,Hermighausen,2025-07-05,40,16.51,660.4,Recibido
O-004552,BR-00305,P-033456,PR-00405,Radisch Adolph AG & Co. KG,2025-08-25,24,18.35,440.4,En tránsito
O-004553,BR-00305,P-033458,PR-00406,Schomber GmbH & Co. KGaA,2025-08-01,91,16.56,1506.96,Recibido
O-004554,BR-00305,P-033466,PR-00741,Hettner GmbH,2025-07-30,69,36.9,2546.1,Pendiente
O-004555,BR-00306,P-033491,PR-00422,Steuer,2025-07-23,20,94.42,1888.4,Pendiente
O-004556,BR-00306,P-033500,PR-00957,Textor GmbH & Co. KG,2025-07-22,34,113.55,3860.7,Recibido
O-004557,BR-00306,P-033502,PR-00957,Textor GmbH & Co. KG,2025-07-04,80,105.81,8464.8,Pendiente
O-004558,BR-00306,P-033504,PR-01300,Löchel,2025-07-15,22,75.01,1650.22,Pendiente
O-004559,BR-00306,P-033509,PR-00704,Hartung,2025-08-05,47,83.84,3940.48,Recibido
O-004560,BR-00306,P-033512,PR-00412,Bolander Bärer GmbH & Co. KG,2025-07-17,98,29.8,2920.4,Pendiente
O-004561,BR-00306,P-033516,PR-00413,Mülichen e.V.,2025-07-23,99,90.34,8943.66,Pendiente
O-004562,BR-00306,P-033520,PR-00955,Noack,2025-07-25,79,37.06,2927.74,En tránsito
O-004563,BR-00306,P-033530,PR-00854,Heuser Bähr OHG mbH,2025-07-27,94,19.73,1854.62,Recibido
O-004564,BR-00306,P-033539,PR-00387,Weiß Gunpf GmbH & Co. OHG,2025-08-03,89,149.12,13271.68,Recibido
O-004565,BR-00306,P-033541,PR-00387,Weiß Gunpf GmbH & Co. OHG,2025-07-05,49,75.16,3682.84,En tránsito
O-004566,BR-00306,P-033543,PR-00388,Steckel,2025-08-04,80,139.67,11173.6,En tránsito
O-004567,BR-00306,P-033545,PR-00389,Wulff Sauer Stiftung & Co. KG,2025-07-07,84,81.32,6830.88,Recibido
O-004568,BR-00306,P-033547,PR-00389,Wulff Sauer Stiftung & Co. KG,2025-07-19,78,48.87,3811.86,Pendiente
O-004569,BR-00306,P-033548,PR-00616,Bruder e.G.,2025-07-25,95,90.21,8569.95,En tránsito
O-004570,BR-00306,P-033556,PR-00391,Mies Stiftung & Co. KGaA,2025-07-26,96,27.59,2648.64,En tránsito
O-004571,BR-00306,P-033563,PR-01332,Schmiedt,2025-07-26,21,22.7,476.7,Recibido
O-004572,BR-00306,P-033564,PR-01332,Schmiedt,2025-07-24,42,120.12,5045.04,Pendiente
O-004573,BR-00306,P-033571,PR-00415,Beer,2025-08-09,61,24.04,1466.44,En tránsito
O-004574,BR-00306,P-033575,PR-00787,Trubin e.V.,2025-08-05,27,76.76,2072.52,Pendiente
O-004575,BR-00306,P-033577,PR-00416,Patberg Geißler GbR,2025-08-06,90,98.82,8893.8,En tránsito
O-004576,BR-00306,P-033578,PR-00416,Patberg Geißler GbR,2025-07-22,22,25.93,570.46,Recibido
O-004577,BR-00306,P-033579,PR-00417,Blümel GbR,2025-07-31,61,81.38,4964.18,En tránsito
O-004578,BR-00306,P-033583,PR-00417,Blümel GbR,2025-07-02,55,64.61,3553.55,Pendiente
O-004579,BR-00306,P-033585,PR-00418,Lehmann Stadelmann AG & Co. OHG,2025-07-07,42,100.84,4235.28,Recibido
O-004580,BR-00306,P-033587,PR-00418,Lehmann Stadelmann AG & Co. OHG,2025-08-01,88,27.95,2459.6,En tránsito
O-004581,BR-00306,P-033595,PR-01148,Reinhardt GbR,2025-08-16,31,21.27,659.37,Pendiente
O-004582,BR-00306,P-033614,PR-00631,Sauer,2025-07-26,64,27.48,1758.72,Pendiente
O-004583,BR-00306,P-033618,PR-01319,Reinhardt,2025-07-09,74,85.2,6304.8,Pendiente
O-004584,BR-00306,P-033621,PR-00378,Losekann Gieß AG,2025-08-04,66,134.0,8844.0,En tránsito
O-004585,BR-00306,P-033626,PR-00379,Bloch Bolander AG,2025-07-15,95,113.49,10781.55,En tránsito
O-004586,BR-00306,P-033627,PR-00379,Bloch Bolander AG,2025-07-19,35,57.95,2028.25,Pendiente
O-004587,BR-00306,P-033634,PR-00670,Karz,2025-07-19,31,2.8,86.8,Recibido
O-004588,BR-00306,P-033639,PR-01416,Täsche Heuser GmbH,2025-08-11,50,60.46,3023.0,Pendiente
O-004589,BR-00306,P-033642,PR-00397,Gutknecht Grein Groth AG & Co. OHG,2025-08-24,92,67.09,6172.28,En tránsito
O-004590,BR-00306,P-033655,PR-00399,Ullmann AG & Co. KG,2025-07-06,86,59.96,5156.56,En tránsito
O-004591,BR-00306,P-033667,PR-01477,Kohl,2025-07-23,100,149.69,14969.0,En tránsito
O-004592,BR-00306,P-033684,PR-00406,Schomber GmbH & Co. KGaA,2025-07-01,23,37.82,869.86,En tránsito
O-004593,BR-00306,P-033685,PR-00406,Schomber GmbH & Co. KGaA,2025-08-06,93,74.23,6903.39,Pendiente
O-004594,BR-00306,P-033686,PR-00406,Schomber GmbH & Co. KGaA,2025-07-23,26,116.1,3018.6,Recibido
O-004595,BR-00306,P-033692,PR-00741,Hettner GmbH,2025-08-17,73,81.49,5948.77,Pendiente
O-004596,BR-00306,P-033693,PR-00408,Gröttner Jacobi Jäckel AG & Co. OHG,2025-07-05,94,74.35,6988.9,Recibido
O-004597,BR-00306,P-033697,PR-01303,Bohnbach Austermühle Stiftung & Co. KG,2025-07-05,99,71.99,7127.01,Recibido
O-004598,BR-00307,P-033701,PR-00419,Seifert Trommler GmbH,2025-08-05,100,117.79,11779.0,En tránsito
O-004599,BR-00307,P-033702,PR-00419,Seifert Trommler GmbH,2025-06-30,81,97.04,7860.24,Pendiente
O-004600,BR-00307,P-033705,PR-01339,Junck Döhn AG,2025-07-17,99,135.51,13415.49,Pendiente
O-004601,BR-00307,P-033707,PR-00420,Hartmann Pruschke KGaA,2025-07-03,26,18.83,489.58,En tránsito
O-004602,BR-00307,P-033716,PR-00422,Steuer,2025-08-11,55,90.75,4991.25,En tránsito
O-004603,BR-00307,P-033750,PR-00413,Mülichen e.V.,2025-08-19,30,42.95,1288.5,Pendiente
O-004604,BR-00307,P-033759,PR-00382,Fischer GbR,2025-07-06,30,97.12,2913.6,Pendiente
O-004605,BR-00307,P-033762,PR-00383,Kraushaar GbR,2025-07-07,27,139.3,3761.1,Recibido
O-004606,BR-00307,P-033780,PR-00387,Weiß Gunpf GmbH & Co. OHG,2025-07-30,86,86.8,7464.8,Pendiente
O-004607,BR-00307,P-033782,PR-00387,Weiß Gunpf GmbH & Co. OHG,2025-08-19,82,5.84,478.88,Recibido
O-004608,BR-00307,P-033789,PR-00799,Fröhlich GmbH,2025-08-06,77,145.57,11208.89,En tránsito
O-004609,BR-00307,P-033791,PR-01500,Neuschäfer Otto GmbH & Co. OHG,2025-08-21,82,109.79,9002.78,Recibido
O-004610,BR-00307,P-033800,PR-00391,Mies Stiftung & Co. KGaA,2025-07-11,38,94.75,3600.5,Recibido
O-004611,BR-00307,P-033814,PR-00416,Patberg Geißler GbR,2025-07-25,54,85.36,4609.44,Pendiente
O-004612,BR-00307,P-033819,PR-00416,Patberg Geißler GbR,2025-07-13,47,27.38,1286.86,Pendiente
O-004613,BR-00307,P-033820,PR-00417,Blümel GbR,2025-07-22,55,70.74,3890.7,En tránsito
O-004614,BR-00307,P-033835,PR-01148,Reinhardt GbR,2025-08-23,93,122.82,11422.26,Recibido
O-004615,BR-00307,P-033851,PR-00396,Gehringer Heser GmbH,2025-07-02,64,68.05,4355.2,Pendiente
O-004616,BR-00307,P-033853,PR-00711,Neuschäfer GmbH & Co. KGaA,2025-08-05,77,13.25,1020.25,Pendiente
O-004617,BR-00308,P-033860,PR-00419,Seifert Trommler GmbH,2025-07-11,27,90.66,2447.82,En tránsito
O-004618,BR-00308,P-033878,PR-00409,Sorgatz Schinke AG,2025-08-06,73,113.51,8286.23,Recibido
O-004619,BR-00308,P-033881,PR-00957,Textor GmbH & Co. KG,2025-07-06,68,147.62,10038.16,En tránsito
O-004620,BR-00308,P-033891,PR-00704,Hartung,2025-08-12,88,51.87,4564.56,En tránsito
O-004621,BR-00308,P-033893,PR-01169,Hövel,2025-07-04,77,24.68,1900.36,En tránsito
O-004622,BR-00308,P-033898,PR-00413,Mülichen e.V.,2025-07-04,97,72.92,7073.24,En tránsito
O-004623,BR-00308,P-033911,PR-00925,Schleich,2025-08-27,26,38.08,990.08,En tránsito
O-004624,BR-00308,P-033937,PR-00387,Weiß Gunpf GmbH & Co. OHG,2025-08-19,98,96.32,9439.36,Pendiente
O-004625,BR-00308,P-033942,PR-01247,Caspar KG,2025-07-07,78,72.64,5665.92,En tránsito
O-004626,BR-00308,P-033943,PR-01389,Hein Klemm AG & Co. OHG,2025-07-13,32,54.97,1759.04,En tránsito
O-004627,BR-00308,P-033950,PR-00390,Haering OHG mbH,2025-07-13,22,44.76,984.72,En tránsito
O-004628,BR-00308,P-033957,PR-01332,Schmiedt,2025-07-15,48,53.11,2549.28,En tránsito
O-004629,BR-00308,P-033966,PR-00416,Patberg Geißler GbR,2025-07-24,59,18.75,1106.25,Pendiente
O-004630,BR-00308,P-033975,PR-00418,Lehmann Stadelmann AG & Co. OHG,2025-08-19,62,42.2,2616.4,En tránsito
O-004631,BR-00308,P-033976,PR-00392,Mälzer AG,2025-07-04,27,25.12,678.24,Pendiente
O-004632,BR-00308,P-033980,PR-00392,Mälzer AG,2025-07-07,73,134.91,9848.43,Pendiente
O-004633,BR-00308,P-033989,PR-00923,Jockel,2025-07-28,54,75.69,4087.26,En tránsito
O-004634,BR-00308,P-033993,PR-00774,Rohleder AG & Co. KGaA,2025-07-16,84,33.59,2821.56,En tránsito
O-004635,BR-00308,P-033994,PR-01401,Stiffel GmbH,2025-07-27,43,141.55,6086.65,Pendiente
O-004636,BR-00308,P-033998,PR-00711,Neuschäfer GmbH & Co. KGaA,2025-07-26,94,128.34,12063.96,Pendiente
O-004637,BR-00308,P-033999,PR-00396,Gehringer Heser GmbH,2025-07-21,27,50.73,1369.71,En tránsito
O-004638,BR-00309,P-034001,PR-00419,Seifert Trommler GmbH,2025-08-03,85,149.02,12666.7,En tránsito
O-004639,BR-00309,P-034003,PR-00419,Seifert Trommler GmbH,2025-08-01,63,28.26,1780.38,En tránsito
O-004640,BR-00309,P-034004,PR-00419,Seifert Trommler GmbH,2025-07-13,40,5.87,234.8,Recibido
O-004641,BR-00309,P-034008,PR-00420,Hartmann Pruschke KGaA,2025-08-03,52,7.56,393.12,Recibido
O-004642,BR-00309,P-034010,PR-00420,Hartmann Pruschke KGaA,2025-07-27,71,56.31,3998.01,En tránsito
O-004643,BR-00309,P-034012,PR-00421,Finke,2025-07-04,66,5.35,353.1,En tránsito
O-004644,BR-00309,P-034022,PR-01495,Spieß,2025-08-07,76,91.9,6984.4,Pendiente
O-004645,BR-00309,P-034024,PR-00423,Säuberlich GmbH & Co. OHG,2025-07-15,94,126.56,11896.64,Recibido
O-004646,BR-00309,P-034026,PR-00409,Sorgatz Schinke AG,2025-08-17,92,108.31,9964.52,Recibido
O-004647,BR-00309,P-034039,PR-00704,Hartung,2025-08-20,93,131.87,12263.91,Recibido
O-004648,BR-00309,P-034041,PR-00412,Bolander Bärer GmbH & Co. KG,2025-08-22,96,22.59,2168.64,En tránsito
O-004649,BR-00309,P-034060,PR-00383,Kraushaar GbR,2025-07-02,26,70.1,1822.6,Recibido
O-004650,BR-00309,P-034068,PR-01258,Wagner GbR,2025-07-22,25,73.17,1829.25,En tránsito
O-004651,BR-00309,P-034078,PR-00658,Roskoth AG,2025-07-30,49,136.15,6671.35,En tránsito
O-004652,BR-00309,P-034079,PR-00658,Roskoth AG,2025-07-17,74,103.19,7636.06,Recibido
O-004653,BR-00309,P-034096,PR-00799,Fröhlich GmbH,2025-07-07,83,86.41,7172.03,Recibido
O-004654,BR-00309,P-034111,PR-00414,Meyer,2025-07-27,66,112.13,7400.58,Pendiente
O-004655,BR-00309,P-034128,PR-00417,Blümel GbR,2025-07-07,51,116.43,5937.93,En tránsito
O-004656,BR-00309,P-034133,PR-01371,Kostolzin AG & Co. KGaA,2025-08-05,33,93.93,3099.69,Recibido
O-004657,BR-00309,P-034139,PR-00393,Seip Pärtzelt GmbH & Co. KGaA,2025-08-06,52,107.21,5574.92,En tránsito
O-004658,BR-00309,P-034140,PR-00393,Seip Pärtzelt GmbH & Co. KGaA,2025-08-23,87,72.29,6289.23,Pendiente
O-004659,BR-00309,P-034151,PR-00923,Jockel,2025-07-09,52,136.4,7092.8,Recibido
O-004660,BR-00309,P-034161,PR-00711,Neuschäfer GmbH & Co. KGaA,2025-07-16,50,78.98,3949.0,Pendiente
O-004661,BR-00310,P-034164,PR-00419,Seifert Trommler GmbH,2025-07-31,53,64.23,3404.19,Recibido
O-004662,BR-00310,P-034169,PR-00420,Hartmann Pruschke KGaA,2025-07-28,73,136.82,9987.86,Pendiente
O-004663,BR-00310,P-034170,PR-00420,Hartmann Pruschke KGaA,2025-07-07,49,19.83,971.67,En tránsito
O-004664,BR-00310,P-034180,PR-01065,Jüttner,2025-07-10,99,67.52,6684.48,En tránsito
O-004665,BR-00310,P-034198,PR-00411,Rohleder,2025-08-19,77,100.11,7708.47,En tránsito
O-004666,BR-00310,P-034200,PR-01169,Hövel,2025-08-22,76,17.57,1335.32,En tránsito
O-004667,BR-00310,P-034239,PR-01389,Hein Klemm AG & Co. OHG,2025-08-16,39,110.04,4291.56,Pendiente
O-004668,BR-00310,P-034244,PR-01500,Neuschäfer Otto GmbH & Co. OHG,2025-08-09,21,64.18,1347.78,En tránsito
O-004669,BR-00310,P-034256,PR-00414,Meyer,2025-08-14,69,62.42,4306.98,En tránsito
O-004670,BR-00310,P-034257,PR-00414,Meyer,2025-08-01,37,127.48,4716.76,En tránsito
O-004671,BR-00310,P-034268,PR-00416,Patberg Geißler GbR,2025-08-05,26,70.09,1822.34,Pendiente
O-004672,BR-00310,P-034274,PR-01371,Kostolzin AG & Co. KGaA,2025-07-28,87,113.61,9884.07,En tránsito
O-004673,BR-00310,P-034282,PR-00400,Langern Steinberg KG,2025-07-14,87,66.86,5816.82,Pendiente
O-004674,BR-00310,P-034291,PR-00394,Wagenknecht Nette AG,2025-07-01,78,29.14,2272.92,Pendiente
O-004675,BR-00310,P-034292,PR-00394,Wagenknecht Nette AG,2025-07-12,52,138.16,7184.32,En tránsito
O-004676,BR-00310,P-034298,PR-00774,Rohleder AG & Co. KGaA,2025-08-26,83,65.61,5445.63,Pendiente
O-004677,BR-00311,P-034318,PR-00421,Finke,2025-08-22,72,100.67,7248.24,Pendiente
O-004678,BR-00311,P-034330,PR-00423,Säuberlich GmbH & Co. OHG,2025-08-25,83,117.02,9712.66,Recibido
O-004679,BR-00311,P-034332,PR-00957,Textor GmbH & Co. KG,2025-08-03,41,94.82,3887.62,Pendiente
O-004680,BR-00311,P-034343,PR-00411,Rohleder,2025-08-13,100,77.56,7756.0,En tránsito
O-004681,BR-00311,P-034355,PR-00413,Mülichen e.V.,2025-08-27,62,98.6,6113.2,Recibido
O-004682,BR-00311,P-034356,PR-00413,Mülichen e.V.,2025-07-28,96,124.94,11994.24,Pendiente
O-004683,BR-00311,P-034368,PR-00925,Schleich,2025-07-04,54,32.96,1779.84,En tránsito
O-004684,BR-00311,P-034371,PR-00383,Kraushaar GbR,2025-08-28,47,89.22,4193.34,Pendiente
O-004685,BR-00311,P-034374,PR-01230,Jäkel Kabus AG,2025-07-05,49,83.97,4114.53,Pendiente
O-004686,BR-00311,P-034376,PR-00854,Heuser Bähr OHG mbH,2025-07-10,30,114.94,3448.2,Recibido
O-004687,BR-00311,P-034377,PR-01258,Wagner GbR,2025-08-10,62,140.9,8735.8,Recibido
O-004688,BR-00311,P-034391,PR-00387,Weiß Gunpf GmbH & Co. OHG,2025-08-07,91,36.47,3318.77,Recibido
O-004689,BR-00311,P-034394,PR-01247,Caspar KG,2025-08-06,32,14.1,451.2,En tránsito
O-004690,BR-00311,P-034409,PR-01332,Schmiedt,2025-07-23,77,139.64,10752.28,Recibido
O-004691,BR-00311,P-034414,PR-01115,Reuter,2025-08-18,58,114.25,6626.5,Pendiente
O-004692,BR-00311,P-034424,PR-00417,Blümel GbR,2025-08-24,38,106.92,4062.96,Pendiente
O-004693,BR-00311,P-034425,PR-00417,Blümel GbR,2025-07-22,85,128.59,10930.15,Recibido
O-004694,BR-00311,P-034426,PR-00417,Blümel GbR,2025-07-09,49,42.4,2077.6,Recibido
O-004695,BR-00311,P-034443,PR-00394,Wagenknecht Nette AG,2025-08-03,33,99.36,3278.88,En tránsito
O-004696,BR-00311,P-034447,PR-00395,Hübel GmbH & Co. KG,2025-08-08,89,80.27,7144.03,En tránsito
O-004697,BR-00311,P-034450,PR-01259,Fröhlich Weller AG,2025-07-28,63,118.16,7444.08,Pendiente
O-004698,BR-00312,P-034466,PR-00421,Finke,2025-08-20,78,101.05,7881.9,Pendiente
O-004699,BR-00312,P-034468,PR-00421,Finke,2025-08-24,95,18.02,1711.9,En tránsito
O-004700,BR-00312,P-034483,PR-01495,Spieß,2025-08-23,21,143.81,3020.01,En tránsito
O-004701,BR-00312,P-034484,PR-00409,Sorgatz Schinke AG,2025-08-26,51,99.12,5055.12,Pendiente
O-004702,BR-00312,P-034488,PR-00409,Sorgatz Schinke AG,2025-08-03,70,8.89,622.3,En tránsito
O-004703,BR-00312,P-034503,PR-00412,Bolander Bärer GmbH & Co. KG,2025-08-15,28,149.78,4193.84,Recibido
O-004704,BR-00312,P-034512,PR-01154,Bohlander e.V.,2025-08-16,50,26.6,1330.0,Recibido
O-004705,BR-00312,P-034521,PR-01230,Jäkel Kabus AG,2025-07-12,65,149.7,9730.5,En tránsito
O-004706,BR-00312,P-034528,PR-01087,Kroker,2025-07-12,82,133.73,10965.86,Recibido
O-004707,BR-00312,P-034531,PR-00385,Täsche Schuchhardt KG,2025-08-15,37,20.45,756.65,Recibido
O-004708,BR-00312,P-034535,PR-00386,Haering,2025-08-13,60,103.69,6221.4,En tránsito
O-004709,BR-00312,P-034551,PR-00389,Wulff Sauer Stiftung & Co. KG,2025-07-05,20,22.84,456.8,Recibido
O-004710,BR-00312,P-034555,PR-00390,Haering OHG mbH,2025-08-18,95,33.74,3205.3,Recibido
O-004711,BR-00312,P-034556,PR-00390,Haering OHG mbH,2025-08-19,34,147.71,5022.14,En tránsito
O-004712,BR-00312,P-034557,PR-00390,Haering OHG mbH,2025-07-17,92,129.87,11948.04,En tránsito
O-004713,BR-00312,P-034574,PR-00787,Trubin e.V.,2025-07-28,26,111.47,2898.22,Recibido
O-004714,BR-00312,P-034605,PR-00394,Wagenknecht Nette AG,2025-08-28,73,140.11,10228.03,Pendiente
O-004715,BR-00312,P-034610,PR-00395,Hübel GmbH & Co. KG,2025-07-07,81,13.26,1074.06,Recibido
O-004716,BR-00312,P-034614,PR-00673,Girschner,2025-08-27,46,105.1,4834.6,Recibido
O-004717,BR-00313,P-034620,PR-01339,Junck Döhn AG,2025-08-28,59,9.37,552.83,En tránsito
O-004718,BR-00313,P-034640,PR-00423,Säuberlich GmbH & Co. OHG,2025-07-07,33,138.76,4579.08,Pendiente
O-004719,BR-00313,P-034641,PR-01495,Spieß,2025-08-11,97,59.66,5787.02,Recibido
O-004720,BR-00313,P-034647,PR-00409,Sorgatz Schinke AG,2025-08-01,35,135.29,4735.15,En tránsito
O-004721,BR-00313,P-034660,PR-01026,Schmiedecke KGaA,2025-06-30,53,129.65,6871.45,En tránsito
O-004722,BR-00313,P-034666,PR-01463,Schmiedt Schuster KG,2025-06-30,93,93.7,8714.1,Recibido
O-004723,BR-00313,P-034667,PR-00955,Noack,2025-08-19,60,139.11,8346.6,Recibido
O-004724,BR-00313,P-034682,PR-01087,Kroker,2025-07-31,89,62.3,5544.7,Recibido
O-004725,BR-00313,P-034700,PR-01389,Hein Klemm AG & Co. OHG,2025-07-25,86,41.03,3528.58,En tránsito
O-004726,BR-00313,P-034706,PR-00616,Bruder e.G.,2025-07-14,99,140.3,13889.7,En tránsito
O-004727,BR-00313,P-034711,PR-00391,Mies Stiftung & Co. KGaA,2025-07-05,59,111.78,6595.02,En tránsito
O-004728,BR-00313,P-034714,PR-00414,Meyer,2025-08-01,67,76.18,5104.06,Pendiente
O-004729,BR-00313,P-034715,PR-01332,Schmiedt,2025-08-05,24,118.03,2832.72,Recibido
O-004730,BR-00313,P-034725,PR-00416,Patberg Geißler GbR,2025-08-18,62,95.39,5914.18,En tránsito
O-004731,BR-00313,P-034741,PR-00392,Mälzer AG,2025-08-01,87,137.91,11998.17,Recibido
O-004732,BR-00313,P-034748,PR-01148,Reinhardt GbR,2025-08-22,55,50.45,2774.75,En tránsito
O-004733,BR-00313,P-034754,PR-00863,Kroker GmbH,2025-08-23,49,79.32,3886.68,Recibido
O-004734,BR-00313,P-034757,PR-00395,Hübel GmbH & Co. KG,2025-06-30,72,39.72,2859.84,Pendiente
O-004735,BR-00313,P-034763,PR-00396,Gehringer Heser GmbH,2025-07-29,73,76.56,5588.88,En tránsito
O-004736,BR-00314,P-034767,PR-00419,Seifert Trommler GmbH,2025-08-15,23,72.54,1668.42,Recibido
O-004737,BR-00314,P-034774,PR-00421,Finke,2025-08-25,30,43.37,1301.1,Recibido
O-004738,BR-00314,P-034776,PR-00421,Finke,2025-07-02,97,82.71,8022.87,En tránsito
O-004739,BR-00314,P-034791,PR-00957,Textor GmbH & Co. KG,2025-08-19,49,42.03,2059.47,Recibido
O-004740,BR-00314,P-034800,PR-00411,Rohleder,2025-07-14,55,6.57,361.35,En tránsito
O-004741,BR-00314,P-034812,PR-00413,Mülichen e.V.,2025-08-13,63,14.47,911.61,Pendiente
O-004742,BR-00314,P-034813,PR-00413,Mülichen e.V.,2025-07-15,87,42.14,3666.18,Recibido
O-004743,BR-00314,P-034816,PR-00382,Fischer GbR,2025-08-05,86,52.22,4490.92,En tránsito
O-004744,BR-00314,P-034822,PR-00925,Schleich,2025-07-03,70,138.48,9693.6,Recibido
O-004745,BR-00314,P-034832,PR-00385,Täsche Schuchhardt KG,2025-07-09,24,141.92,3406.08,Pendiente
O-004746,BR-00314,P-034841,PR-00387,Weiß Gunpf GmbH & Co. OHG,2025-06-30,77,81.66,6287.82,Recibido
O-004747,BR-00314,P-034845,PR-00388,Steckel,2025-07-16,46,75.17,3457.82,Pendiente
O-004748,BR-00314,P-034852,PR-00616,Bruder e.G.,2025-08-14,99,77.42,7664.58,En tránsito
O-004749,BR-00314,P-034853,PR-00799,Fröhlich GmbH,2025-08-20,24,55.69,1336.56,Recibido
O-004750,BR-00314,P-034861,PR-00390,Haering OHG mbH,2025-07-13,25,22.99,574.75,Recibido
O-004751,BR-00314,P-034864,PR-00391,Mies Stiftung & Co. KGaA,2025-08-09,79,64.41,5088.39,Recibido
O-004752,BR-00314,P-034866,PR-00391,Mies Stiftung & Co. KGaA,2025-08-22,82,90.2,7396.4,Pendiente
O-004753,BR-00314,P-034870,PR-00391,Mies Stiftung & Co. KGaA,2025-07-20,83,43.31,3594.73,En tránsito
O-004754,BR-00314,P-034885,PR-00417,Blümel GbR,2025-08-16,63,55.23,3479.49,Pendiente
O-004755,BR-00314,P-034889,PR-00418,Lehmann Stadelmann AG & Co. OHG,2025-07-01,37,115.88,4287.56,En tránsito
O-004756,BR-00314,P-034895,PR-00392,Mälzer AG,2025-08-09,69,109.41,7549.29,En tránsito
O-004757,BR-00314,P-034899,PR-00400,Langern Steinberg KG,2025-08-13,80,130.55,10444.0,Pendiente
O-004758,BR-00314,P-034909,PR-00394,Wagenknecht Nette AG,2025-07-30,85,11.72,996.2,Pendiente
O-004759,BR-00314,P-034920,PR-00396,Gehringer Heser GmbH,2025-07-09,69,137.67,9499.23,Pendiente
O-004760,BR-00314,P-034921,PR-00396,Gehringer Heser GmbH,2025-08-14,48,23.9,1147.2,Recibido
O-004761,BR-00314,P-034922,PR-01259,Fröhlich Weller AG,2025-07-14,78,11.64,907.92,En tránsito
O-004762,BR-00314,P-034923,PR-00711,Neuschäfer GmbH & Co. KGaA,2025-07-18,27,2.62,70.74,Pendiente
O-004763,BR-00315,P-034925,PR-00419,Seifert Trommler GmbH,2025-08-03,97,25.61,2484.17,Recibido
O-004764,BR-00315,P-034928,PR-00419,Seifert Trommler GmbH,2025-07-12,82,83.47,6844.54,Recibido
O-004765,BR-00315,P-034933,PR-01339,Junck Döhn AG,2025-08-03,97,48.45,4699.65,En tránsito
