alerta_id,branch_id,product_id,stock_actual,stock_minimo,fecha_actualizacion,fecha_alerta,prioridad,provider_id,provider_name
AL-04130,BR-00274,P-030387,3,16,2025-06-29,2025-08-29,Media,PR-00806,"Bernetti, Saffi e Pepe e figli"
AL-04131,BR-00274,P-030388,13,17,2025-07-30,2025-08-29,Baja,PR-01172,Cignaroli e figli
AL-04132,BR-00274,P-030404,1,9,2025-08-10,2025-08-29,Media,PR-00341,"Disdero, Platini e Garrone SPA"
AL-04133,BR-00274,P-030409,12,16,2025-07-10,2025-08-29,Baja,PR-00800,Vidoni-Pietrangeli SPA
AL-04134,BR-00274,P-030415,2,9,2025-07-15,2025-08-29,Media,PR-00343,Bulzoni-Tagliafierro s.r.l.
AL-04135,BR-00274,P-030420,8,12,2025-07-18,2025-08-29,Baja,PR-01333,Ceravolo-Perozzo e figli
AL-04136,BR-00274,P-030426,16,18,2025-07-16,2025-08-29,Baja,PR-00940,Emanuelli SPA
AL-04137,BR-00274,P-030429,12,19,2025-05-01,2025-08-29,Baja,PR-00978,Trentini-Antelami s.r.l.
AL-04138,BR-00274,P-030430,2,7,2025-07-11,2025-08-29,Media,PR-00368,Badoglio e figli
AL-04139,BR-00274,P-030437,2,17,2025-08-20,2025-08-29,Media,PR-00622,"Argentero, Pastine e Tanzini Group"
AL-04140,BR-00274,P-030439,10,13,2025-05-07,2025-08-29,Baja,PR-00369,Marini e figli
AL-04141,BR-00274,P-030464,10,20,2025-07-26,2025-08-29,Baja,PR-01338,Cocci e figli
AL-04142,BR-00274,P-030468,2,15,2025-06-03,2025-08-29,Media,PR-00348,"Contrafatto, Scalfaro e Cardano s.r.l."
AL-04143,BR-00274,P-030469,4,5,2025-07-05,2025-08-29,Baja,PR-00747,"Filangieri, Gentili e Detti SPA"
AL-04144,BR-00274,P-030474,16,18,2025-07-02,2025-08-29,Baja,PR-00349,Ciani SPA
AL-04145,BR-00275,P-030479,6,16,2025-05-20,2025-08-29,Media,PR-00372,"Scaramucci, Fischetti e Scalfaro Group"
AL-04146,BR-00275,P-030481,11,12,2025-08-17,2025-08-29,Baja,PR-00373,"Murri, Alfonsi e Canali SPA"
AL-04147,BR-00275,P-030485,4,8,2025-06-20,2025-08-29,Baja,PR-00374,Toscanini-Montecchi e figli
AL-04148,BR-00275,P-030494,0,9,2025-08-02,2025-08-29,Alta,PR-00375,Balbi-Cuda s.r.l.
AL-04149,BR-00275,P-030499,8,14,2025-08-08,2025-08-29,Baja,PR-00376,Doglioni-Pigafetta s.r.l.
AL-04150,BR-00275,P-030503,7,14,2025-08-13,2025-08-29,Baja,PR-00362,"Togliatti, Gatto e Sauli Group"
AL-04151,BR-00275,P-030514,5,12,2025-07-19,2025-08-29,Media,PR-01001,Ricciardi e figli
AL-04152,BR-00275,P-030532,3,8,2025-06-12,2025-08-29,Media,PR-00335,"Scamarcio, Cappelli e Chiaramonte e figli"
AL-04153,BR-00275,P-030533,6,8,2025-04-08,2025-08-29,Baja,PR-00932,Leopardi-Fermi Group
AL-04154,BR-00275,P-030547,1,10,2025-08-24,2025-08-29,Media,PR-01172,Cignaroli e figli
AL-04155,BR-00275,P-030570,9,13,2025-05-23,2025-08-29,Baja,PR-01291,Beffa Group
AL-04156,BR-00275,P-030572,1,12,2025-08-22,2025-08-29,Media,PR-00343,Bulzoni-Tagliafierro s.r.l.
AL-04157,BR-00275,P-030574,18,19,2025-06-07,2025-08-29,Baja,PR-00343,Bulzoni-Tagliafierro s.r.l.
AL-04158,BR-00275,P-030577,1,17,2025-07-14,2025-08-29,Media,PR-01166,Vespucci s.r.l.
AL-04159,BR-00275,P-030591,7,17,2025-06-21,2025-08-29,Media,PR-00368,Badoglio e figli
AL-04160,BR-00275,P-030598,9,11,2025-06-14,2025-08-29,Baja,PR-00369,Marini e figli
AL-04161,BR-00275,P-030604,2,16,2025-05-19,2025-08-29,Media,PR-00996,"Camicione, Tacchini e Casellati e figli"
AL-04162,BR-00275,P-030615,6,9,2025-08-15,2025-08-29,Baja,PR-00346,"Vercelloni, Juvara e Gravina s.r.l."
AL-04163,BR-00275,P-030619,9,10,2025-08-04,2025-08-29,Baja,PR-01338,Cocci e figli
AL-04164,BR-00275,P-030624,2,17,2025-08-09,2025-08-29,Media,PR-01102,Pergolesi-Varano e figli
AL-04165,BR-00275,P-030627,14,19,2025-08-26,2025-08-29,Baja,PR-01102,Pergolesi-Varano e figli
AL-04166,BR-00275,P-030628,7,12,2025-06-03,2025-08-29,Baja,PR-00747,"Filangieri, Gentili e Detti SPA"
AL-04167,BR-00276,P-030636,7,7,2025-05-20,2025-08-29,Baja,PR-00615,"Letta, Volterra e Vespucci s.r.l."
AL-04168,BR-00276,P-030648,7,8,2025-06-28,2025-08-29,Baja,PR-01485,Carullo-Montanelli SPA
AL-04169,BR-00276,P-030661,3,16,2025-07-11,2025-08-29,Media,PR-00363,Segrè e figli
AL-04170,BR-00276,P-030669,17,17,2025-07-23,2025-08-29,Baja,PR-01151,Perozzo-Iacobucci Group
AL-04171,BR-00276,P-030673,11,15,2025-08-01,2025-08-29,Baja,PR-00365,Balbo Group
AL-04172,BR-00276,P-030691,5,16,2025-08-18,2025-08-29,Media,PR-00337,Ravaglioli e figli
AL-04173,BR-00276,P-030705,8,9,2025-08-26,2025-08-29,Baja,PR-00339,"Gozzano, Baresi e Barcella SPA"
AL-04174,BR-00276,P-030715,7,20,2025-08-14,2025-08-29,Media,PR-00341,"Disdero, Platini e Garrone SPA"
AL-04175,BR-00276,P-030726,1,19,2025-08-25,2025-08-29,Media,PR-01166,Vespucci s.r.l.
AL-04176,BR-00276,P-030733,5,15,2025-07-06,2025-08-29,Media,PR-00940,Emanuelli SPA
AL-04177,BR-00276,P-030749,0,10,2025-08-07,2025-08-29,Alta,PR-01347,Nicoletti SPA
AL-04178,BR-00276,P-030750,6,13,2025-08-20,2025-08-29,Media,PR-01347,Nicoletti SPA
AL-04179,BR-00276,P-030752,5,9,2025-04-04,2025-08-29,Baja,PR-00345,"Zoppetti, Asmundo e Collina e figli"
AL-04180,BR-00276,P-030764,2,18,2025-06-29,2025-08-29,Media,PR-01338,Cocci e figli
AL-04181,BR-00276,P-030769,7,8,2025-06-09,2025-08-29,Baja,PR-00347,"Caccianemico, Busoni e Liverotti s.r.l."
AL-04182,BR-00276,P-030770,11,19,2025-05-26,2025-08-29,Baja,PR-01191,Comboni s.r.l.
AL-04183,BR-00276,P-030776,4,6,2025-07-31,2025-08-29,Baja,PR-00747,"Filangieri, Gentili e Detti SPA"
AL-04184,BR-00276,P-030778,16,16,2025-07-17,2025-08-29,Baja,PR-00747,"Filangieri, Gentili e Detti SPA"
AL-04185,BR-00277,P-030789,3,7,2025-06-14,2025-08-29,Media,PR-00373,"Murri, Alfonsi e Canali SPA"
AL-04186,BR-00277,P-030796,11,11,2025-07-31,2025-08-29,Baja,PR-00374,Toscanini-Montecchi e figli
AL-04187,BR-00277,P-030812,9,19,2025-08-09,2025-08-29,Media,PR-00362,"Togliatti, Gatto e Sauli Group"
AL-04188,BR-00277,P-030815,5,19,2025-03-29,2025-08-29,Media,PR-00363,Segrè e figli
AL-04189,BR-00277,P-030829,15,16,2025-06-30,2025-08-29,Baja,PR-00665,Gentilini s.r.l.
AL-04190,BR-00277,P-030838,12,13,2025-05-19,2025-08-29,Baja,PR-00336,"Mazzeo, Giolitti e Modigliani e figli"
AL-04191,BR-00277,P-030841,11,12,2025-08-20,2025-08-29,Baja,PR-00876,Giannuzzi SPA
AL-04192,BR-00277,P-030850,13,20,2025-08-17,2025-08-29,Baja,PR-01172,Cignaroli e figli
AL-04193,BR-00277,P-030855,10,15,2025-06-25,2025-08-29,Baja,PR-01376,Stefanelli-Coppola e figli
AL-04194,BR-00277,P-030860,6,6,2025-08-07,2025-08-29,Baja,PR-00340,"Lancisi, Trevisan e Beccaria s.r.l."
AL-04195,BR-00277,P-030868,15,19,2025-08-06,2025-08-29,Baja,PR-00800,Vidoni-Pietrangeli SPA
AL-04196,BR-00277,P-030872,0,10,2025-08-03,2025-08-29,Alta,PR-00343,Bulzoni-Tagliafierro s.r.l.
AL-04197,BR-00278,P-030880,2,6,2025-08-21,2025-08-29,Media,PR-01276,Turrini e figli
AL-04198,BR-00278,P-030894,4,6,2025-08-16,2025-08-29,Baja,PR-00374,Toscanini-Montecchi e figli
AL-04199,BR-00278,P-030903,11,14,2025-05-30,2025-08-29,Baja,PR-00376,Doglioni-Pigafetta s.r.l.
AL-04200,BR-00278,P-030905,0,6,2025-07-22,2025-08-29,Alta,PR-00362,"Togliatti, Gatto e Sauli Group"
AL-04201,BR-00278,P-030917,3,18,2025-07-01,2025-08-29,Media,PR-01151,Perozzo-Iacobucci Group
AL-04202,BR-00278,P-030920,1,7,2025-08-10,2025-08-29,Media,PR-00903,Tropea-Trillini SPA
AL-04203,BR-00278,P-030941,6,15,2025-03-22,2025-08-29,Media,PR-00876,Giannuzzi SPA
AL-04204,BR-00278,P-030944,4,15,2025-07-08,2025-08-29,Media,PR-00806,"Bernetti, Saffi e Pepe e figli"
AL-04205,BR-00278,P-030953,2,7,2025-08-11,2025-08-29,Media,PR-00340,"Lancisi, Trevisan e Beccaria s.r.l."
AL-04206,BR-00278,P-030974,5,17,2025-08-02,2025-08-29,Media,PR-01166,Vespucci s.r.l.
AL-04207,BR-00279,P-030981,7,8,2025-03-23,2025-08-29,Baja,PR-00615,"Letta, Volterra e Vespucci s.r.l."
AL-04208,BR-00279,P-030984,9,11,2025-08-03,2025-08-29,Baja,PR-00374,Toscanini-Montecchi e figli
AL-04209,BR-00279,P-030985,6,19,2025-07-11,2025-08-29,Media,PR-00374,Toscanini-Montecchi e figli
AL-04210,BR-00279,P-031001,6,13,2025-06-16,2025-08-29,Media,PR-00362,"Togliatti, Gatto e Sauli Group"
AL-04211,BR-00279,P-031006,11,14,2025-08-04,2025-08-29,Baja,PR-00363,Segrè e figli
AL-04212,BR-00279,P-031010,1,6,2025-05-18,2025-08-29,Media,PR-01151,Perozzo-Iacobucci Group
AL-04213,BR-00279,P-031028,4,14,2025-08-22,2025-08-29,Media,PR-00657,Venier SPA
AL-04214,BR-00279,P-031029,3,8,2025-04-12,2025-08-29,Media,PR-00336,"Mazzeo, Giolitti e Modigliani e figli"
AL-04215,BR-00279,P-031030,3,8,2025-04-01,2025-08-29,Media,PR-00657,Venier SPA
AL-04216,BR-00279,P-031055,1,10,2025-07-25,2025-08-29,Media,PR-00864,"Tarantino, Cocci e Foà e figli"
AL-04217,BR-00279,P-031066,2,15,2025-06-15,2025-08-29,Media,PR-00343,Bulzoni-Tagliafierro s.r.l.
AL-04218,BR-00279,P-031068,2,11,2025-07-12,2025-08-29,Media,PR-00344,"Moresi, Dandolo e Lippomano SPA"
AL-04219,BR-00280,P-031076,4,9,2025-07-15,2025-08-29,Media,PR-00615,"Letta, Volterra e Vespucci s.r.l."
AL-04220,BR-00280,P-031080,1,17,2025-08-26,2025-08-29,Media,PR-00374,Toscanini-Montecchi e figli
AL-04221,BR-00280,P-031098,4,17,2025-07-30,2025-08-29,Media,PR-00363,Segrè e figli
AL-04222,BR-00280,P-031100,11,17,2025-08-28,2025-08-29,Baja,PR-00363,Segrè e figli
AL-04223,BR-00280,P-031102,12,12,2025-06-25,2025-08-29,Baja,PR-00363,Segrè e figli
AL-04224,BR-00280,P-031106,8,14,2025-07-30,2025-08-29,Baja,PR-00364,Pagliaro-Magnani s.r.l.
AL-04225,BR-00280,P-031109,9,11,2025-05-27,2025-08-29,Baja,PR-00903,Tropea-Trillini SPA
AL-04226,BR-00280,P-031110,7,16,2025-08-18,2025-08-29,Media,PR-00903,Tropea-Trillini SPA
AL-04227,BR-00280,P-031114,8,12,2025-06-06,2025-08-29,Baja,PR-00845,Bragaglia-Opizzi SPA
AL-04228,BR-00280,P-031122,19,20,2025-07-18,2025-08-29,Baja,PR-00932,Leopardi-Fermi Group
AL-04229,BR-00280,P-031144,2,13,2025-08-25,2025-08-29,Media,PR-00340,"Lancisi, Trevisan e Beccaria s.r.l."
AL-04230,BR-00280,P-031153,2,6,2025-07-21,2025-08-29,Media,PR-00341,"Disdero, Platini e Garrone SPA"
AL-04231,BR-00281,P-031167,4,11,2025-08-11,2025-08-29,Media,PR-00372,"Scaramucci, Fischetti e Scalfaro Group"
AL-04232,BR-00281,P-031171,4,5,2025-07-05,2025-08-29,Baja,PR-00373,"Murri, Alfonsi e Canali SPA"
AL-04233,BR-00281,P-031172,6,13,2025-08-22,2025-08-29,Media,PR-00373,"Murri, Alfonsi e Canali SPA"
AL-04234,BR-00281,P-031177,3,15,2025-07-13,2025-08-29,Media,PR-00374,Toscanini-Montecchi e figli
AL-04235,BR-00281,P-031180,9,16,2025-04-26,2025-08-29,Baja,PR-00374,Toscanini-Montecchi e figli
AL-04236,BR-00281,P-031181,0,14,2025-04-28,2025-08-29,Alta,PR-00374,Toscanini-Montecchi e figli
AL-04237,BR-00281,P-031190,5,9,2025-08-22,2025-08-29,Baja,PR-00362,"Togliatti, Gatto e Sauli Group"
AL-04238,BR-00281,P-031191,4,12,2025-08-01,2025-08-29,Media,PR-00362,"Togliatti, Gatto e Sauli Group"
AL-04239,BR-00281,P-031223,12,18,2025-07-20,2025-08-29,Baja,PR-00336,"Mazzeo, Giolitti e Modigliani e figli"
AL-04240,BR-00281,P-031236,8,11,2025-08-11,2025-08-29,Baja,PR-01172,Cignaroli e figli
AL-04241,BR-00281,P-031241,8,10,2025-08-16,2025-08-29,Baja,PR-01376,Stefanelli-Coppola e figli
AL-04242,BR-00281,P-031246,0,7,2025-05-05,2025-08-29,Alta,PR-00340,"Lancisi, Trevisan e Beccaria s.r.l."
AL-04243,BR-00281,P-031247,4,20,2025-07-20,2025-08-29,Media,PR-00340,"Lancisi, Trevisan e Beccaria s.r.l."
AL-04244,BR-00281,P-031268,6,9,2025-08-25,2025-08-29,Baja,PR-01166,Vespucci s.r.l.
AL-04245,BR-00282,P-031278,7,10,2025-08-18,2025-08-29,Baja,PR-00373,"Murri, Alfonsi e Canali SPA"
AL-04246,BR-00282,P-031279,4,10,2025-07-18,2025-08-29,Media,PR-00373,"Murri, Alfonsi e Canali SPA"
AL-04247,BR-00282,P-031284,2,20,2025-07-14,2025-08-29,Media,PR-00374,Toscanini-Montecchi e figli
AL-04248,BR-00282,P-031295,14,20,2025-07-09,2025-08-29,Baja,PR-00376,Doglioni-Pigafetta s.r.l.
AL-04249,BR-00282,P-031296,9,18,2025-08-09,2025-08-29,Baja,PR-00376,Doglioni-Pigafetta s.r.l.
AL-04250,BR-00282,P-031301,11,12,2025-07-04,2025-08-29,Baja,PR-00362,"Togliatti, Gatto e Sauli Group"
AL-04251,BR-00282,P-031303,0,11,2025-05-01,2025-08-29,Alta,PR-00362,"Togliatti, Gatto e Sauli Group"
AL-04252,BR-00282,P-031309,8,19,2025-07-03,2025-08-29,Media,PR-00363,Segrè e figli
AL-04253,BR-00282,P-031313,0,13,2025-06-24,2025-08-29,Alta,PR-00364,Pagliaro-Magnani s.r.l.
AL-04254,BR-00282,P-031319,12,20,2025-08-04,2025-08-29,Baja,PR-01470,Beccheria s.r.l.
AL-04255,BR-00282,P-031324,1,6,2025-08-23,2025-08-29,Media,PR-00366,Pistoletto s.r.l.
AL-04256,BR-00282,P-031326,0,19,2025-05-26,2025-08-29,Alta,PR-00845,Bragaglia-Opizzi SPA
AL-04257,BR-00282,P-031329,19,19,2025-08-05,2025-08-29,Baja,PR-00335,"Scamarcio, Cappelli e Chiaramonte e figli"
AL-04258,BR-00282,P-031338,9,13,2025-08-01,2025-08-29,Baja,PR-00876,Giannuzzi SPA
AL-04259,BR-00282,P-031340,5,9,2025-04-01,2025-08-29,Baja,PR-00337,Ravaglioli e figli
AL-04260,BR-00282,P-031345,0,11,2025-08-10,2025-08-29,Alta,PR-00338,Malatesta-Comolli SPA
AL-04261,BR-00282,P-031347,7,14,2025-08-16,2025-08-29,Baja,PR-00806,"Bernetti, Saffi e Pepe e figli"
AL-04262,BR-00282,P-031369,12,15,2025-08-13,2025-08-29,Baja,PR-01291,Beffa Group
AL-04263,BR-00282,P-031374,6,6,2025-05-25,2025-08-29,Baja,PR-00343,Bulzoni-Tagliafierro s.r.l.
AL-04264,BR-00282,P-031376,12,20,2025-06-28,2025-08-29,Baja,PR-00343,Bulzoni-Tagliafierro s.r.l.
AL-04265,BR-00282,P-031378,3,20,2025-06-18,2025-08-29,Media,PR-01166,Vespucci s.r.l.
AL-04266,BR-00283,P-031389,8,10,2025-04-01,2025-08-29,Baja,PR-01276,Turrini e figli
AL-04267,BR-00283,P-031412,10,18,2025-07-04,2025-08-29,Baja,PR-00363,Segrè e figli
AL-04268,BR-00283,P-031418,15,18,2025-06-27,2025-08-29,Baja,PR-00364,Pagliaro-Magnani s.r.l.
AL-04269,BR-00283,P-031454,2,11,2025-07-29,2025-08-29,Media,PR-00864,"Tarantino, Cocci e Foà e figli"
AL-04270,BR-00283,P-031461,7,20,2025-03-27,2025-08-29,Media,PR-01291,Beffa Group
AL-04271,BR-00283,P-031467,3,18,2025-06-23,2025-08-29,Media,PR-00343,Bulzoni-Tagliafierro s.r.l.
AL-04272,BR-00283,P-031470,0,18,2025-08-18,2025-08-29,Alta,PR-00343,Bulzoni-Tagliafierro s.r.l.
AL-04273,BR-00283,P-031475,10,13,2025-08-10,2025-08-29,Baja,PR-01333,Ceravolo-Perozzo e figli
AL-04274,BR-00283,P-031476,13,18,2025-08-08,2025-08-29,Baja,PR-01333,Ceravolo-Perozzo e figli
AL-04275,BR-00284,P-031482,8,8,2025-08-12,2025-08-29,Baja,PR-00615,"Letta, Volterra e Vespucci s.r.l."
AL-04276,BR-00284,P-031492,0,18,2025-08-11,2025-08-29,Alta,PR-01485,Carullo-Montanelli SPA
AL-04277,BR-00284,P-031507,5,9,2025-06-25,2025-08-29,Baja,PR-00363,Segrè e figli
AL-04278,BR-00284,P-031508,9,10,2025-07-23,2025-08-29,Baja,PR-00363,Segrè e figli
AL-04279,BR-00284,P-031529,10,16,2025-06-03,2025-08-29,Baja,PR-00932,Leopardi-Fermi Group
AL-04280,BR-00284,P-031534,9,14,2025-08-17,2025-08-29,Baja,PR-00932,Leopardi-Fermi Group
AL-04281,BR-00284,P-031535,14,18,2025-07-23,2025-08-29,Baja,PR-00336,"Mazzeo, Giolitti e Modigliani e figli"
AL-04282,BR-00284,P-031539,5,13,2025-06-18,2025-08-29,Media,PR-00336,"Mazzeo, Giolitti e Modigliani e figli"
AL-04283,BR-00284,P-031558,14,16,2025-08-22,2025-08-29,Baja,PR-01417,Curatoli-Venturi Group
AL-04284,BR-00284,P-031564,2,5,2025-05-14,2025-08-29,Media,PR-00341,"Disdero, Platini e Garrone SPA"
AL-04285,BR-00284,P-031575,0,7,2025-07-04,2025-08-29,Alta,PR-00343,Bulzoni-Tagliafierro s.r.l.
AL-04286,BR-00285,P-031595,6,8,2025-08-15,2025-08-29,Baja,PR-00615,"Letta, Volterra e Vespucci s.r.l."
AL-04287,BR-00285,P-031599,3,5,2025-08-25,2025-08-29,Baja,PR-00374,Toscanini-Montecchi e figli
AL-04288,BR-00285,P-031607,5,11,2025-07-29,2025-08-29,Media,PR-00376,Doglioni-Pigafetta s.r.l.
AL-04289,BR-00285,P-031609,0,11,2025-04-28,2025-08-29,Alta,PR-00376,Doglioni-Pigafetta s.r.l.
AL-04290,BR-00285,P-031614,13,16,2025-07-07,2025-08-29,Baja,PR-00362,"Togliatti, Gatto e Sauli Group"
AL-04291,BR-00285,P-031616,4,19,2025-07-25,2025-08-29,Media,PR-00363,Segrè e figli
AL-04292,BR-00285,P-031634,15,17,2025-08-15,2025-08-29,Baja,PR-00335,"Scamarcio, Cappelli e Chiaramonte e figli"
AL-04293,BR-00285,P-031637,5,13,2025-08-26,2025-08-29,Media,PR-00335,"Scamarcio, Cappelli e Chiaramonte e figli"
AL-04294,BR-00285,P-031638,7,11,2025-07-08,2025-08-29,Baja,PR-00335,"Scamarcio, Cappelli e Chiaramonte e figli"
AL-04295,BR-00285,P-031639,5,16,2025-07-18,2025-08-29,Media,PR-00335,"Scamarcio, Cappelli e Chiaramonte e figli"
AL-04296,BR-00285,P-031643,6,8,2025-06-19,2025-08-29,Baja,PR-00657,Venier SPA
AL-04297,BR-00285,P-031648,7,20,2025-04-15,2025-08-29,Media,PR-00337,Ravaglioli e figli
AL-04298,BR-00285,P-031649,11,11,2025-04-22,2025-08-29,Baja,PR-00337,Ravaglioli e figli
AL-04299,BR-00285,P-031652,3,13,2025-07-08,2025-08-29,Media,PR-00338,Malatesta-Comolli SPA
AL-04300,BR-00285,P-031655,2,9,2025-08-16,2025-08-29,Media,PR-01376,Stefanelli-Coppola e figli
AL-04301,BR-00285,P-031656,19,19,2025-07-06,2025-08-29,Baja,PR-00339,"Gozzano, Baresi e Barcella SPA"
AL-04302,BR-00285,P-031660,1,12,2025-07-30,2025-08-29,Media,PR-00340,"Lancisi, Trevisan e Beccaria s.r.l."
AL-04303,BR-00285,P-031672,14,20,2025-07-10,2025-08-29,Baja,PR-01291,Beffa Group
AL-04304,BR-00286,P-031680,8,15,2025-08-22,2025-08-29,Baja,PR-01276,Turrini e figli
AL-04305,BR-00286,P-031683,1,15,2025-07-10,2025-08-29,Media,PR-00373,"Murri, Alfonsi e Canali SPA"
AL-04306,BR-00286,P-031693,8,15,2025-07-02,2025-08-29,Baja,PR-00374,Toscanini-Montecchi e figli
AL-04307,BR-00286,P-031695,18,20,2025-08-27,2025-08-29,Baja,PR-01485,Carullo-Montanelli SPA
AL-04308,BR-00286,P-031696,0,15,2025-06-20,2025-08-29,Alta,PR-00375,Balbi-Cuda s.r.l.
AL-04309,BR-00286,P-031697,6,10,2025-08-26,2025-08-29,Baja,PR-01257,"Albertini, Antonacci e Colletti Group"
AL-04310,BR-00286,P-031707,6,10,2025-08-03,2025-08-29,Baja,PR-00362,"Togliatti, Gatto e Sauli Group"
AL-04311,BR-00286,P-031708,14,19,2025-04-07,2025-08-29,Baja,PR-00362,"Togliatti, Gatto e Sauli Group"
AL-04312,BR-00286,P-031720,1,6,2025-07-15,2025-08-29,Media,PR-00364,Pagliaro-Magnani s.r.l.
AL-04313,BR-00286,P-031722,15,17,2025-08-26,2025-08-29,Baja,PR-01470,Beccheria s.r.l.
AL-04314,BR-00286,P-031728,6,7,2025-08-02,2025-08-29,Baja,PR-00927,Curiel-Boccherini Group
AL-04315,BR-00286,P-031729,18,19,2025-06-17,2025-08-29,Baja,PR-00665,Gentilini s.r.l.
AL-04316,BR-00286,P-031730,4,18,2025-07-25,2025-08-29,Media,PR-00927,Curiel-Boccherini Group
AL-04317,BR-00286,P-031743,7,16,2025-06-19,2025-08-29,Media,PR-00337,Ravaglioli e figli
AL-04318,BR-00286,P-031744,10,18,2025-07-28,2025-08-29,Baja,PR-00876,Giannuzzi SPA
AL-04319,BR-00286,P-031756,7,11,2025-07-25,2025-08-29,Baja,PR-00340,"Lancisi, Trevisan e Beccaria s.r.l."
AL-04320,BR-00286,P-031769,0,5,2025-06-23,2025-08-29,Alta,PR-00343,Bulzoni-Tagliafierro s.r.l.
AL-04321,BR-00286,P-031771,16,20,2025-08-07,2025-08-29,Baja,PR-00343,Bulzoni-Tagliafierro s.r.l.
AL-04322,BR-00286,P-031772,0,19,2025-06-03,2025-08-29,Alta,PR-00343,Bulzoni-Tagliafierro s.r.l.
AL-04323,BR-00286,P-031777,0,13,2025-06-11,2025-08-29,Alta,PR-00344,"Moresi, Dandolo e Lippomano SPA"
AL-04324,BR-00287,P-031785,3,15,2025-04-26,2025-08-29,Media,PR-00373,"Murri, Alfonsi e Canali SPA"
AL-04325,BR-00287,P-031791,5,11,2025-08-04,2025-08-29,Media,PR-00374,Toscanini-Montecchi e figli
AL-04326,BR-00287,P-031794,9,19,2025-07-23,2025-08-29,Media,PR-00374,Toscanini-Montecchi e figli
AL-04327,BR-00287,P-031804,3,20,2025-08-10,2025-08-29,Media,PR-00376,Doglioni-Pigafetta s.r.l.
AL-04328,BR-00287,P-031813,7,7,2025-07-31,2025-08-29,Baja,PR-00363,Segrè e figli
AL-04329,BR-00287,P-031822,7,12,2025-06-20,2025-08-29,Baja,PR-00365,Balbo Group
AL-04330,BR-00287,P-031824,5,11,2025-08-03,2025-08-29,Media,PR-00927,Curiel-Boccherini Group
AL-04331,BR-00287,P-031827,11,15,2025-08-21,2025-08-29,Baja,PR-00927,Curiel-Boccherini Group
AL-04332,BR-00287,P-031839,7,12,2025-07-29,2025-08-29,Baja,PR-00336,"Mazzeo, Giolitti e Modigliani e figli"
AL-04333,BR-00287,P-031846,7,10,2025-07-16,2025-08-29,Baja,PR-01172,Cignaroli e figli
AL-04334,BR-00287,P-031858,6,11,2025-07-24,2025-08-29,Baja,PR-01417,Curatoli-Venturi Group
AL-04335,BR-00287,P-031868,15,19,2025-08-24,2025-08-29,Baja,PR-00342,Respighi-Bassi SPA
AL-04336,BR-00287,P-031878,2,10,2025-07-13,2025-08-29,Media,PR-00343,Bulzoni-Tagliafierro s.r.l.
AL-04337,BR-00287,P-031879,0,14,2025-08-25,2025-08-29,Alta,PR-00343,Bulzoni-Tagliafierro s.r.l.
AL-04338,BR-00287,P-031880,8,18,2025-05-20,2025-08-29,Media,PR-01333,Ceravolo-Perozzo e figli
AL-04339,BR-00288,P-031897,7,11,2025-06-03,2025-08-29,Baja,PR-00374,Toscanini-Montecchi e figli
AL-04340,BR-00288,P-031898,0,8,2025-05-31,2025-08-29,Alta,PR-00374,Toscanini-Montecchi e figli
AL-04341,BR-00288,P-031904,4,10,2025-06-18,2025-08-29,Media,PR-00376,Doglioni-Pigafetta s.r.l.
AL-04342,BR-00288,P-031906,11,18,2025-04-26,2025-08-29,Baja,PR-00376,Doglioni-Pigafetta s.r.l.
AL-04343,BR-00288,P-031918,5,17,2025-05-24,2025-08-29,Media,PR-00363,Segrè e figli
AL-04344,BR-00288,P-031924,0,12,2025-07-17,2025-08-29,Alta,PR-01470,Beccheria s.r.l.
AL-04345,BR-00288,P-031937,4,5,2025-06-26,2025-08-29,Baja,PR-00336,"Mazzeo, Giolitti e Modigliani e figli"
AL-04346,BR-00288,P-031938,4,7,2025-06-18,2025-08-29,Baja,PR-00336,"Mazzeo, Giolitti e Modigliani e figli"
AL-04347,BR-00288,P-031939,16,20,2025-07-15,2025-08-29,Baja,PR-00336,"Mazzeo, Giolitti e Modigliani e figli"
AL-04348,BR-00288,P-031948,1,10,2025-07-15,2025-08-29,Media,PR-00339,"Gozzano, Baresi e Barcella SPA"
AL-04349,BR-00288,P-031951,8,15,2025-07-25,2025-08-29,Baja,PR-00340,"Lancisi, Trevisan e Beccaria s.r.l."
AL-04350,BR-00288,P-031970,7,12,2025-07-22,2025-08-29,Baja,PR-00344,"Moresi, Dandolo e Lippomano SPA"
AL-04351,BR-00289,P-031976,0,14,2025-06-29,2025-08-29,Alta,PR-00615,"Letta, Volterra e Vespucci s.r.l."
AL-04352,BR-00289,P-031988,1,7,2025-07-29,2025-08-29,Media,PR-01201,Cremonesi-Faranda SPA
AL-04353,BR-00289,P-031992,2,15,2025-07-14,2025-08-29,Media,PR-00376,Doglioni-Pigafetta s.r.l.
AL-04354,BR-00289,P-032000,2,8,2025-07-21,2025-08-29,Media,PR-00363,Segrè e figli
AL-04355,BR-00289,P-032001,9,13,2025-06-19,2025-08-29,Baja,PR-00363,Segrè e figli
AL-04356,BR-00289,P-032018,7,15,2025-08-19,2025-08-29,Media,PR-00335,"Scamarcio, Cappelli e Chiaramonte e figli"
AL-04357,BR-00289,P-032033,15,16,2025-06-16,2025-08-29,Baja,PR-00337,Ravaglioli e figli
AL-04358,BR-00289,P-032034,11,12,2025-06-27,2025-08-29,Baja,PR-01172,Cignaroli e figli
