order_id,branch_id,product_id,provider_id,provider_name,fecha_orden,cantidad,precio_unitario,total,estado
O-004586,BR-00310,P-034180,PR-01494,Cichorius,2025-06-27,21,67.52,1417.92,Pendiente
O-004587,BR-00310,P-034191,PR-00409,Mülichen OHG mbH,2025-06-26,26,144.46,3755.96,Pendiente
O-004588,BR-00310,P-034219,PR-00384,Bien,2025-08-16,54,126.08,6808.32,En tránsito
O-004589,BR-00310,P-034226,PR-00385,Hande AG,2025-07-18,74,67.57,5000.18,En tránsito
O-004590,BR-00310,P-034251,PR-00391,Buchholz,2025-08-16,61,114.96,7012.56,En tránsito
O-004591,BR-00310,P-034254,PR-00838,Wohlgemut Tintzmann AG,2025-08-08,73,135.99,9927.27,Pendiente
O-004592,BR-00310,P-034256,PR-00838,Wohlgemut Tintzmann AG,2025-08-04,31,62.42,1935.02,En tránsito
O-004593,BR-00310,P-034257,PR-00414,Klotz,2025-07-11,62,127.48,7903.76,Recibido
O-004594,BR-00310,P-034270,PR-00417,Löwer Wulff KG,2025-08-03,62,116.87,7245.94,Pendiente
O-004595,BR-00310,P-034284,PR-00393,Bachmann AG & Co. OHG,2025-07-23,88,11.74,1033.12,En tránsito
O-004596,BR-00310,P-034288,PR-00393,Bachmann AG & Co. OHG,2025-07-22,82,13.85,1135.7,En tránsito
O-004597,BR-00310,P-034293,PR-00395,Tlustek GmbH & Co. KG,2025-08-21,46,61.66,2836.36,Recibido
O-004598,BR-00310,P-034299,PR-00786,Metz e.V.,2025-07-26,30,16.09,482.7,Recibido
O-004599,BR-00311,P-034313,PR-00420,Holsten GmbH,2025-08-01,53,88.76,4704.28,En tránsito
O-004600,BR-00311,P-034314,PR-00420,Holsten GmbH,2025-08-15,73,111.75,8157.75,Pendiente
O-004601,BR-00311,P-034323,PR-01494,Cichorius,2025-08-12,54,85.69,4627.26,Recibido
O-004602,BR-00311,P-034330,PR-00423,Atzler,2025-07-22,82,117.02,9595.64,En tránsito
O-004603,BR-00311,P-034331,PR-00423,Atzler,2025-07-01,71,127.1,9024.1,Recibido
O-004604,BR-00311,P-034338,PR-00410,Kensy GmbH & Co. KG,2025-06-29,39,37.39,1458.21,En tránsito
O-004605,BR-00311,P-034339,PR-00410,Kensy GmbH & Co. KG,2025-07-23,69,113.37,7822.53,Recibido
O-004606,BR-00311,P-034344,PR-01004,Gieß Heuser KG,2025-08-17,90,62.72,5644.8,Recibido
O-004607,BR-00311,P-034351,PR-00412,Mende GmbH & Co. KGaA,2025-08-11,20,2.74,54.8,En tránsito
O-004608,BR-00311,P-034352,PR-00413,Steuer GmbH,2025-08-23,100,11.76,1176.0,En tránsito
O-004609,BR-00311,P-034359,PR-00382,Naser,2025-08-18,23,27.91,641.93,En tránsito
O-004610,BR-00311,P-034369,PR-01202,Ernst,2025-06-28,58,2.82,163.56,Recibido
O-004611,BR-00311,P-034377,PR-01366,Klemm,2025-06-29,31,140.9,4367.9,Recibido
O-004612,BR-00311,P-034386,PR-00627,Bien Stahr GmbH & Co. KG,2025-07-31,57,83.13,4738.41,Recibido
O-004613,BR-00311,P-034387,PR-00387,Trapp Caspar GmbH & Co. KG,2025-07-02,88,146.04,12851.52,En tránsito
O-004614,BR-00311,P-034405,PR-01390,Bolzmann AG & Co. OHG,2025-06-29,28,37.15,1040.2,Pendiente
O-004615,BR-00311,P-034410,PR-01093,Hermann KG,2025-08-14,25,102.5,2562.5,Pendiente
O-004616,BR-00311,P-034426,PR-00417,Löwer Wulff KG,2025-07-06,91,42.4,3858.4,Recibido
O-004617,BR-00311,P-034428,PR-01263,Berger,2025-06-29,76,50.66,3850.16,Pendiente
O-004618,BR-00311,P-034431,PR-01263,Berger,2025-07-04,83,100.42,8334.86,Pendiente
O-004619,BR-00311,P-034436,PR-00393,Bachmann AG & Co. OHG,2025-08-17,52,141.49,7357.48,En tránsito
O-004620,BR-00311,P-034440,PR-00393,Bachmann AG & Co. OHG,2025-07-20,60,125.62,7537.2,En tránsito
O-004621,BR-00311,P-034441,PR-00394,Aumann Wagenknecht GmbH & Co. KG,2025-08-06,27,145.07,3916.89,Pendiente
O-004622,BR-00311,P-034448,PR-00395,Tlustek GmbH & Co. KG,2025-07-14,83,102.5,8507.5,Pendiente
O-004623,BR-00312,P-034458,PR-01125,Stroh Geisler GmbH & Co. KGaA,2025-07-20,23,26.09,600.07,Recibido
O-004624,BR-00312,P-034459,PR-01059,Roht,2025-07-14,81,95.48,7733.88,Recibido
O-004625,BR-00312,P-034465,PR-00420,Holsten GmbH,2025-08-17,93,117.14,10894.02,En tránsito
O-004626,BR-00312,P-034466,PR-00421,Oestrovsky,2025-07-10,74,101.05,7477.7,En tránsito
O-004627,BR-00312,P-034472,PR-00421,Oestrovsky,2025-08-01,29,27.33,792.57,En tránsito
O-004628,BR-00312,P-034473,PR-00422,Carsten GmbH,2025-07-30,60,68.66,4119.6,Pendiente
O-004629,BR-00312,P-034476,PR-00422,Carsten GmbH,2025-08-23,64,64.62,4135.68,Recibido
O-004630,BR-00312,P-034479,PR-00423,Atzler,2025-07-19,100,13.09,1309.0,Pendiente
O-004631,BR-00312,P-034482,PR-00423,Atzler,2025-08-02,60,132.13,7927.8,Recibido
O-004632,BR-00312,P-034491,PR-00410,Kensy GmbH & Co. KG,2025-07-26,42,147.93,6213.06,Recibido
O-004633,BR-00312,P-034496,PR-00411,Striebitz Köhler e.G.,2025-07-02,36,25.72,925.92,Recibido
O-004634,BR-00312,P-034500,PR-00657,Zahn,2025-06-30,100,134.31,13431.0,Recibido
O-004635,BR-00312,P-034503,PR-00657,Zahn,2025-07-17,73,149.78,10933.94,En tránsito
O-004636,BR-00312,P-034509,PR-00413,Steuer GmbH,2025-08-12,59,122.56,7231.04,Recibido
O-004637,BR-00312,P-034517,PR-01202,Ernst,2025-07-19,32,113.64,3636.48,Recibido
O-004638,BR-00312,P-034521,PR-00384,Bien,2025-08-10,62,149.7,9281.4,En tránsito
O-004639,BR-00312,P-034524,PR-01366,Klemm,2025-07-12,67,68.28,4574.76,En tránsito
O-004640,BR-00312,P-034527,PR-00385,Hande AG,2025-07-10,63,107.46,6769.98,Recibido
O-004641,BR-00312,P-034544,PR-01030,Stiffel,2025-06-30,60,98.59,5915.4,En tránsito
O-004642,BR-00312,P-034545,PR-00388,Möchlichen,2025-06-27,72,28.4,2044.8,Pendiente
O-004643,BR-00312,P-034547,PR-01030,Stiffel,2025-07-26,43,34.73,1493.39,Pendiente
O-004644,BR-00312,P-034555,PR-00390,Scholl,2025-08-08,75,33.74,2530.5,Recibido
O-004645,BR-00312,P-034561,PR-01093,Hermann KG,2025-07-05,79,59.33,4687.07,En tránsito
O-004646,BR-00312,P-034580,PR-00992,Neureuther GmbH,2025-08-10,45,73.94,3327.3,Pendiente
O-004647,BR-00312,P-034581,PR-00992,Neureuther GmbH,2025-07-14,70,23.41,1638.7,Pendiente
O-004648,BR-00312,P-034597,PR-00393,Bachmann AG & Co. OHG,2025-06-28,55,101.42,5578.1,Pendiente
O-004649,BR-00312,P-034598,PR-00393,Bachmann AG & Co. OHG,2025-07-09,64,51.28,3281.92,Pendiente
O-004650,BR-00312,P-034614,PR-00786,Metz e.V.,2025-07-08,20,105.1,2102.0,En tránsito
O-004651,BR-00313,P-034617,PR-01059,Roht,2025-08-22,58,67.72,3927.76,Pendiente
O-004652,BR-00313,P-034631,PR-00422,Carsten GmbH,2025-07-20,55,93.46,5140.3,Pendiente
O-004653,BR-00313,P-034649,PR-00410,Kensy GmbH & Co. KG,2025-08-08,26,90.01,2340.26,En tránsito
O-004654,BR-00313,P-034660,PR-00412,Mende GmbH & Co. KGaA,2025-08-18,70,129.65,9075.5,Recibido
O-004655,BR-00313,P-034672,PR-01202,Ernst,2025-07-30,95,125.58,11930.1,Recibido
O-004656,BR-00313,P-034676,PR-00868,Gröttner,2025-07-06,37,92.75,3431.75,Pendiente
O-004657,BR-00313,P-034678,PR-00384,Bien,2025-07-06,26,124.0,3224.0,Recibido
O-004658,BR-00313,P-034688,PR-00386,Gieß Hornig GmbH & Co. KG,2025-08-23,68,81.57,5546.76,En tránsito
O-004659,BR-00313,P-034694,PR-00822,Mende AG,2025-08-01,59,20.71,1221.89,Pendiente
O-004660,BR-00313,P-034699,PR-00822,Mende AG,2025-07-20,88,62.82,5528.16,En tránsito
O-004661,BR-00313,P-034707,PR-01390,Bolzmann AG & Co. OHG,2025-07-19,95,58.46,5553.7,En tránsito
O-004662,BR-00313,P-034722,PR-01303,Wulf OHG mbH,2025-06-29,58,74.66,4330.28,En tránsito
O-004663,BR-00313,P-034733,PR-00418,Butte Bender GmbH,2025-08-09,30,18.05,541.5,En tránsito
O-004664,BR-00313,P-034739,PR-00400,Bruder,2025-07-19,66,133.24,8793.84,En tránsito
O-004665,BR-00313,P-034747,PR-00393,Bachmann AG & Co. OHG,2025-08-22,46,83.08,3821.68,Recibido
O-004666,BR-00313,P-034761,PR-00396,Weinhage Wende AG & Co. KG,2025-07-18,76,141.29,10738.04,En tránsito
O-004667,BR-00313,P-034762,PR-00396,Weinhage Wende AG & Co. KG,2025-07-04,62,98.21,6089.02,Recibido
O-004668,BR-00314,P-034775,PR-00890,Kroker,2025-08-13,48,133.79,6421.92,En tránsito
O-004669,BR-00314,P-034777,PR-00422,Carsten GmbH,2025-06-28,38,131.72,5005.36,Pendiente
O-004670,BR-00314,P-034803,PR-00657,Zahn,2025-07-17,39,67.65,2638.35,En tránsito
O-004671,BR-00314,P-034806,PR-00657,Zahn,2025-08-18,30,11.91,357.3,Pendiente
O-004672,BR-00314,P-034820,PR-00382,Naser,2025-08-04,68,66.43,4517.24,Pendiente
O-004673,BR-00314,P-034821,PR-01202,Ernst,2025-07-10,88,51.44,4526.72,Recibido
O-004674,BR-00314,P-034833,PR-00385,Hande AG,2025-07-19,74,86.26,6383.24,Recibido
O-004675,BR-00314,P-034858,PR-00390,Scholl,2025-07-23,84,137.56,11555.04,Pendiente
O-004676,BR-00314,P-034862,PR-00390,Scholl,2025-06-28,38,22.71,862.98,Pendiente
O-004677,BR-00314,P-034866,PR-00391,Buchholz,2025-07-24,73,90.2,6584.6,Pendiente
O-004678,BR-00314,P-034881,PR-01217,Schmidtke AG & Co. KG,2025-08-14,23,111.98,2575.54,Recibido
O-004679,BR-00314,P-034889,PR-00418,Butte Bender GmbH,2025-08-01,29,115.88,3360.52,Pendiente
O-004680,BR-00314,P-034893,PR-00418,Butte Bender GmbH,2025-06-27,72,133.21,9591.12,En tránsito
O-004681,BR-00314,P-034895,PR-01120,Schuster Fiebig e.V.,2025-08-23,79,109.41,8643.39,En tránsito
O-004682,BR-00314,P-034913,PR-00395,Tlustek GmbH & Co. KG,2025-08-13,28,46.96,1314.88,En tránsito
O-004683,BR-00315,P-034933,PR-00420,Holsten GmbH,2025-07-22,94,48.45,4554.3,Recibido
O-004684,BR-00315,P-034938,PR-00890,Kroker,2025-07-16,20,134.62,2692.4,Pendiente
O-004685,BR-00315,P-034944,PR-01494,Cichorius,2025-07-05,44,114.66,5045.04,En tránsito
O-004686,BR-00315,P-034955,PR-01269,Pieper KG,2025-07-30,29,32.12,931.48,Pendiente
O-004687,BR-00315,P-034967,PR-00411,Striebitz Köhler e.G.,2025-07-01,44,72.97,3210.68,Recibido
O-004688,BR-00315,P-034970,PR-01004,Gieß Heuser KG,2025-07-24,23,75.89,1745.47,Pendiente
O-004689,BR-00315,P-034986,PR-00384,Bien,2025-08-07,57,94.37,5379.09,Recibido
O-004690,BR-00315,P-034994,PR-00385,Hande AG,2025-08-13,82,63.91,5240.62,Pendiente
O-004691,BR-00315,P-034999,PR-00627,Bien Stahr GmbH & Co. KG,2025-06-30,84,4.17,350.28,Pendiente
O-004692,BR-00315,P-035003,PR-00387,Trapp Caspar GmbH & Co. KG,2025-07-27,82,43.03,3528.46,Recibido
O-004693,BR-00315,P-035010,PR-01030,Stiffel,2025-08-15,80,131.84,10547.2,Pendiente
O-004694,BR-00315,P-035015,PR-00389,Kruschwitz,2025-07-28,49,40.47,1983.03,Pendiente
O-004695,BR-00316,P-035033,PR-00420,Holsten GmbH,2025-07-27,96,73.75,7080.0,Pendiente
O-004696,BR-00316,P-035047,PR-00409,Mülichen OHG mbH,2025-07-06,76,23.81,1809.56,En tránsito
O-004697,BR-00316,P-035051,PR-00409,Mülichen OHG mbH,2025-08-18,22,79.88,1757.36,Pendiente
O-004698,BR-00316,P-035056,PR-00410,Kensy GmbH & Co. KG,2025-07-23,24,29.47,707.28,Pendiente
O-004699,BR-00316,P-035070,PR-00657,Zahn,2025-06-26,31,119.25,3696.75,En tránsito
O-004700,BR-00316,P-035071,PR-00657,Zahn,2025-07-21,37,131.96,4882.52,Recibido
O-004701,BR-00316,P-035072,PR-00412,Mende GmbH & Co. KGaA,2025-06-29,79,2.55,201.45,Pendiente
O-004702,BR-00316,P-035073,PR-00657,Zahn,2025-08-05,46,3.83,176.18,Pendiente
O-004703,BR-00316,P-035076,PR-00413,Steuer GmbH,2025-07-25,29,94.71,2746.59,Recibido
O-004704,BR-00316,P-035092,PR-01202,Ernst,2025-08-06,99,108.04,10695.96,En tránsito
O-004705,BR-00316,P-035117,PR-00388,Möchlichen,2025-07-22,84,14.39,1208.76,Pendiente
O-004706,BR-00316,P-035124,PR-01390,Bolzmann AG & Co. OHG,2025-08-17,67,46.57,3120.19,En tránsito
O-004707,BR-00316,P-035126,PR-00390,Scholl,2025-08-17,45,23.23,1045.35,Pendiente
O-004708,BR-00316,P-035130,PR-01249,Kruschwitz,2025-07-26,35,144.92,5072.2,En tránsito
O-004709,BR-00317,P-035162,PR-00410,Kensy GmbH & Co. KG,2025-07-11,25,34.74,868.5,Pendiente
O-004710,BR-00317,P-035166,PR-00410,Kensy GmbH & Co. KG,2025-07-05,58,91.98,5334.84,Recibido
O-004711,BR-00317,P-035176,PR-00657,Zahn,2025-08-23,95,108.58,10315.1,Pendiente
O-004712,BR-00317,P-035181,PR-00413,Steuer GmbH,2025-06-27,64,58.59,3749.76,Recibido
O-004713,BR-00317,P-035201,PR-00385,Hande AG,2025-08-17,90,134.31,12087.9,Recibido
O-004714,BR-00317,P-035202,PR-00385,Hande AG,2025-07-01,84,104.82,8804.88,Pendiente
O-004715,BR-00317,P-035228,PR-00390,Scholl,2025-08-13,38,115.09,4373.42,Pendiente
O-004716,BR-00317,P-035234,PR-01249,Kruschwitz,2025-07-10,37,28.43,1051.91,En tránsito
O-004717,BR-00318,P-035248,PR-00890,Kroker,2025-06-26,28,117.4,3287.2,Recibido
O-004718,BR-00318,P-035271,PR-00410,Kensy GmbH & Co. KG,2025-08-01,84,7.07,593.88,Pendiente
O-004719,BR-00318,P-035274,PR-00410,Kensy GmbH & Co. KG,2025-07-28,67,31.85,2133.95,Recibido
O-004720,BR-00318,P-035277,PR-01004,Gieß Heuser KG,2025-07-01,89,83.51,7432.39,Pendiente
O-004721,BR-00318,P-035285,PR-00413,Steuer GmbH,2025-08-21,59,126.7,7475.3,Pendiente
O-004722,BR-00318,P-035297,PR-00384,Bien,2025-07-03,82,128.02,10497.64,Recibido
O-004723,BR-00318,P-035300,PR-00384,Bien,2025-08-16,100,79.28,7928.0,En tránsito
O-004724,BR-00318,P-035312,PR-00627,Bien Stahr GmbH & Co. KG,2025-08-20,49,4.54,222.46,Pendiente
O-004725,BR-00318,P-035315,PR-00386,Gieß Hornig GmbH & Co. KG,2025-06-26,93,116.33,10818.69,Recibido
O-004726,BR-00319,P-035346,PR-00420,Holsten GmbH,2025-07-21,67,111.95,7500.65,En tránsito
O-004727,BR-00319,P-035352,PR-00421,Oestrovsky,2025-08-09,34,71.24,2422.16,Pendiente
O-004728,BR-00319,P-035355,PR-00421,Oestrovsky,2025-07-16,84,22.69,1905.96,Pendiente
O-004729,BR-00319,P-035362,PR-01269,Pieper KG,2025-08-10,34,74.03,2517.02,En tránsito
O-004730,BR-00319,P-035368,PR-01269,Pieper KG,2025-07-29,40,145.56,5822.4,Pendiente
O-004731,BR-00319,P-035377,PR-01004,Gieß Heuser KG,2025-07-22,45,75.78,3410.1,Recibido
O-004732,BR-00319,P-035393,PR-01478,Henck KGaA,2025-07-23,43,11.36,488.48,Recibido
O-004733,BR-00319,P-035411,PR-00385,Hande AG,2025-08-04,76,30.25,2299.0,Pendiente
O-004734,BR-00319,P-035413,PR-00385,Hande AG,2025-07-17,61,134.2,8186.2,Recibido
O-004735,BR-00319,P-035425,PR-00389,Kruschwitz,2025-08-20,69,59.73,4121.37,Recibido
O-004736,BR-00319,P-035429,PR-00390,Scholl,2025-07-10,76,5.67,430.92,En tránsito
O-004737,BR-00320,P-035438,PR-00704,Schweitzer Heydrich KGaA,2025-07-11,50,123.38,6169.0,Recibido
O-004738,BR-00320,P-035457,PR-00423,Atzler,2025-08-10,32,51.25,1640.0,Pendiente
O-004739,BR-00320,P-035458,PR-00423,Atzler,2025-08-12,50,40.8,2040.0,Pendiente
O-004740,BR-00320,P-035462,PR-00423,Atzler,2025-08-02,42,127.62,5360.04,Pendiente
O-004741,BR-00320,P-035467,PR-00409,Mülichen OHG mbH,2025-07-19,94,17.28,1624.32,Pendiente
O-004742,BR-00320,P-035468,PR-00410,Kensy GmbH & Co. KG,2025-08-10,39,37.74,1471.86,En tránsito
O-004743,BR-00320,P-035505,PR-00627,Bien Stahr GmbH & Co. KG,2025-08-10,55,39.4,2167.0,En tránsito
O-004744,BR-00320,P-035507,PR-00627,Bien Stahr GmbH & Co. KG,2025-08-10,99,36.23,3586.77,En tránsito
O-004745,BR-00320,P-035535,PR-01249,Kruschwitz,2025-07-15,27,145.75,3935.25,En tránsito
O-004746,BR-00321,P-035550,PR-00421,Oestrovsky,2025-07-20,97,108.6,10534.2,En tránsito
O-004747,BR-00321,P-035556,PR-01494,Cichorius,2025-07-14,67,74.56,4995.52,Recibido
O-004748,BR-00321,P-035560,PR-00423,Atzler,2025-07-09,31,142.53,4418.43,En tránsito
O-004749,BR-00321,P-035575,PR-00410,Kensy GmbH & Co. KG,2025-07-08,52,35.29,1835.08,En tránsito
O-004750,BR-00321,P-035579,PR-00411,Striebitz Köhler e.G.,2025-08-09,47,49.28,2316.16,Recibido
O-004751,BR-00321,P-035585,PR-00412,Mende GmbH & Co. KGaA,2025-07-18,87,113.01,9831.87,Recibido
O-004752,BR-00321,P-035591,PR-00413,Steuer GmbH,2025-08-09,56,142.44,7976.64,Pendiente
O-004753,BR-00321,P-035595,PR-00413,Steuer GmbH,2025-07-16,98,129.84,12724.32,Recibido
O-004754,BR-00321,P-035596,PR-00382,Naser,2025-07-27,26,70.87,1842.62,Recibido
O-004755,BR-00321,P-035597,PR-00382,Naser,2025-06-26,60,69.31,4158.6,Recibido
O-004756,BR-00321,P-035600,PR-00382,Naser,2025-06-26,77,31.27,2407.79,Pendiente
O-004757,BR-00321,P-035602,PR-00382,Naser,2025-08-12,93,116.58,10841.94,En tránsito
O-004758,BR-00321,P-035603,PR-01202,Ernst,2025-07-16,100,63.85,6385.0,En tránsito
O-004759,BR-00321,P-035609,PR-00384,Bien,2025-08-16,38,5.1,193.8,Pendiente
O-004760,BR-00321,P-035611,PR-00385,Hande AG,2025-08-20,42,81.45,3420.9,Pendiente
O-004761,BR-00321,P-035614,PR-00385,Hande AG,2025-06-30,85,90.13,7661.05,En tránsito
O-004762,BR-00321,P-035619,PR-00387,Trapp Caspar GmbH & Co. KG,2025-07-24,66,120.33,7941.78,En tránsito
O-004763,BR-00321,P-035623,PR-00822,Mende AG,2025-08-01,98,144.06,14117.88,Pendiente
O-004764,BR-00321,P-035624,PR-00822,Mende AG,2025-07-29,93,12.6,1171.8,Recibido
O-004765,BR-00321,P-035628,PR-01030,Stiffel,2025-07-05,76,70.39,5349.64,Pendiente
O-004766,BR-00321,P-035634,PR-00390,Scholl,2025-08-15,60,129.9,7794.0,En tránsito
O-004767,BR-00322,P-035654,PR-00890,Kroker,2025-08-03,24,83.12,1994.88,Recibido
O-004768,BR-00322,P-035656,PR-00890,Kroker,2025-07-14,93,67.62,6288.66,Recibido
O-004769,BR-00322,P-035668,PR-01269,Pieper KG,2025-08-18,55,105.96,5827.8,Recibido
O-004770,BR-00322,P-035677,PR-00411,Striebitz Köhler e.G.,2025-07-22,83,91.09,7560.47,Pendiente
O-004771,BR-00322,P-035689,PR-01478,Henck KGaA,2025-08-04,55,69.16,3803.8,En tránsito
O-004772,BR-00322,P-035693,PR-00382,Naser,2025-08-09,48,63.56,3050.88,Recibido
O-004773,BR-00322,P-035694,PR-01478,Henck KGaA,2025-07-31,58,123.17,7143.86,Pendiente
O-004774,BR-00322,P-035700,PR-01202,Ernst,2025-07-17,73,21.42,1563.66,En tránsito
O-004775,BR-00322,P-035703,PR-01366,Klemm,2025-07-20,47,14.76,693.72,Recibido
O-004776,BR-00322,P-035710,PR-00385,Hande AG,2025-08-05,85,62.56,5317.6,Pendiente
O-004777,BR-00322,P-035718,PR-00627,Bien Stahr GmbH & Co. KG,2025-07-10,94,54.37,5110.78,Pendiente
O-004778,BR-00322,P-035728,PR-01030,Stiffel,2025-08-12,78,144.03,11234.34,Recibido
O-004779,BR-00322,P-035733,PR-00389,Kruschwitz,2025-07-12,80,85.45,6836.0,Pendiente
O-004780,BR-00322,P-035734,PR-00389,Kruschwitz,2025-08-10,59,53.99,3185.41,Recibido
O-004781,BR-00323,P-035747,PR-01059,Roht,2025-07-05,73,50.91,3716.43,Pendiente
O-004782,BR-00323,P-035749,PR-00704,Schweitzer Heydrich KGaA,2025-07-17,33,124.84,4119.72,Pendiente
O-004783,BR-00323,P-035763,PR-00890,Kroker,2025-08-04,34,88.61,3012.74,Recibido
O-004784,BR-00323,P-035769,PR-00423,Atzler,2025-07-21,72,115.75,8334.0,Recibido
O-004785,BR-00323,P-035773,PR-01269,Pieper KG,2025-08-21,95,45.92,4362.4,Pendiente
O-004786,BR-00323,P-035783,PR-00410,Kensy GmbH & Co. KG,2025-07-26,95,17.28,1641.6,En tránsito
O-004787,BR-00323,P-035788,PR-01260,Hering AG & Co. OHG,2025-08-17,23,18.41,423.43,Pendiente
O-004788,BR-00323,P-035794,PR-00657,Zahn,2025-08-02,27,50.54,1364.58,En tránsito
O-004789,BR-00323,P-035795,PR-00657,Zahn,2025-08-13,84,52.55,4414.2,En tránsito
O-004790,BR-00323,P-035796,PR-00412,Mende GmbH & Co. KGaA,2025-08-19,96,132.72,12741.12,Recibido
O-004791,BR-00323,P-035806,PR-01478,Henck KGaA,2025-07-30,84,67.84,5698.56,En tránsito
O-004792,BR-00323,P-035808,PR-00868,Gröttner,2025-07-12,89,53.75,4783.75,En tránsito
O-004793,BR-00324,P-035859,PR-00421,Oestrovsky,2025-07-30,69,19.1,1317.9,Pendiente
O-004794,BR-00324,P-035861,PR-00422,Carsten GmbH,2025-07-19,40,129.47,5178.8,En tránsito
O-004795,BR-00324,P-035865,PR-01494,Cichorius,2025-08-01,98,112.74,11048.52,En tránsito
O-004796,BR-00324,P-035870,PR-00423,Atzler,2025-07-30,26,102.72,2670.72,Pendiente
O-004797,BR-00324,P-035873,PR-00409,Mülichen OHG mbH,2025-07-05,49,85.33,4181.17,Pendiente
O-004798,BR-00324,P-035877,PR-01269,Pieper KG,2025-07-09,97,147.01,14259.97,En tránsito
O-004799,BR-00324,P-035878,PR-01269,Pieper KG,2025-08-02,23,90.45,2080.35,Recibido
O-004800,BR-00324,P-035894,PR-00657,Zahn,2025-08-13,54,4.06,219.24,Pendiente
O-004801,BR-00324,P-035898,PR-00413,Steuer GmbH,2025-07-20,31,78.45,2431.95,Pendiente
O-004802,BR-00324,P-035904,PR-00382,Naser,2025-07-19,42,117.35,4928.7,Pendiente
O-004803,BR-00324,P-035915,PR-00385,Hande AG,2025-08-03,40,124.33,4973.2,Pendiente
O-004804,BR-00324,P-035930,PR-00388,Möchlichen,2025-07-12,27,65.54,1769.58,En tránsito
O-004805,BR-00324,P-035934,PR-00389,Kruschwitz,2025-07-26,23,120.98,2782.54,Recibido
O-004806,BR-00324,P-035938,PR-00389,Kruschwitz,2025-06-27,41,146.61,6011.01,Recibido
O-004807,BR-00325,P-035950,PR-00704,Schweitzer Heydrich KGaA,2025-08-09,64,56.39,3608.96,Recibido
O-004808,BR-00325,P-035954,PR-00420,Holsten GmbH,2025-07-15,60,42.43,2545.8,Pendiente
O-004809,BR-00325,P-035966,PR-01494,Cichorius,2025-07-08,87,143.16,12454.92,En tránsito
O-004810,BR-00325,P-035977,PR-01269,Pieper KG,2025-06-27,30,74.67,2240.1,Recibido
O-004811,BR-00325,P-035981,PR-00410,Kensy GmbH & Co. KG,2025-08-07,42,16.78,704.76,En tránsito
O-004812,BR-00325,P-036000,PR-00413,Steuer GmbH,2025-06-29,69,15.79,1089.51,Recibido
O-004813,BR-00325,P-036011,PR-00868,Gröttner,2025-07-26,83,148.17,12298.11,Pendiente
O-004814,BR-00325,P-036014,PR-00384,Bien,2025-08-12,73,120.76,8815.48,Recibido
O-004815,BR-00325,P-036022,PR-00627,Bien Stahr GmbH & Co. KG,2025-06-26,93,111.24,10345.32,Recibido
O-004816,BR-00325,P-036023,PR-00386,Gieß Hornig GmbH & Co. KG,2025-06-25,63,85.19,5366.97,Recibido
O-004817,BR-00325,P-036042,PR-00390,Scholl,2025-07-03,88,67.72,5959.36,Pendiente
O-004818,BR-00326,P-036062,PR-00890,Kroker,2025-07-28,81,19.46,1576.26,Pendiente
O-004819,BR-00326,P-036063,PR-00422,Carsten GmbH,2025-07-24,55,120.82,6645.1,En tránsito
O-004820,BR-00326,P-036080,PR-00410,Kensy GmbH & Co. KG,2025-07-06,49,42.36,2075.64,Recibido
O-004821,BR-00326,P-036083,PR-00410,Kensy GmbH & Co. KG,2025-08-14,32,10.59,338.88,Pendiente
O-004822,BR-00326,P-036085,PR-00411,Striebitz Köhler e.G.,2025-08-03,27,103.96,2806.92,Pendiente
O-004823,BR-00326,P-036088,PR-01260,Hering AG & Co. OHG,2025-06-29,76,6.71,509.96,Recibido
O-004824,BR-00326,P-036089,PR-00411,Striebitz Köhler e.G.,2025-08-03,93,42.76,3976.68,En tránsito
O-004825,BR-00326,P-036094,PR-00412,Mende GmbH & Co. KGaA,2025-06-29,48,148.93,7148.64,Recibido
O-004826,BR-00326,P-036095,PR-00413,Steuer GmbH,2025-07-05,80,91.39,7311.2,En tránsito
O-004827,BR-00326,P-036100,PR-01478,Henck KGaA,2025-08-01,25,40.53,1013.25,En tránsito
O-004828,BR-00326,P-036104,PR-00868,Gröttner,2025-07-25,98,30.45,2984.1,Recibido
O-004829,BR-00326,P-036116,PR-00385,Hande AG,2025-07-01,27,72.42,1955.34,En tránsito
O-004830,BR-00326,P-036119,PR-00627,Bien Stahr GmbH & Co. KG,2025-07-11,47,55.2,2594.4,Recibido
O-004831,BR-00326,P-036147,PR-01390,Bolzmann AG & Co. OHG,2025-07-24,65,71.85,4670.25,En tránsito
O-004832,BR-00326,P-036148,PR-01390,Bolzmann AG & Co. OHG,2025-07-06,54,16.25,877.5,En tránsito
O-004833,BR-00326,P-036153,PR-01249,Kruschwitz,2025-07-22,23,82.86,1905.78,En tránsito
O-004834,BR-00326,P-036154,PR-00391,Buchholz,2025-07-12,44,56.27,2475.88,En tránsito
O-004835,BR-00327,P-036156,PR-00419,Bloch Thies GmbH,2025-08-02,93,10.36,963.48,Recibido
O-004836,BR-00327,P-036158,PR-00419,Bloch Thies GmbH,2025-07-29,72,126.56,9112.32,Recibido
O-004837,BR-00327,P-036165,PR-01266,Bolander,2025-07-05,93,80.36,7473.48,En tránsito
O-004838,BR-00327,P-036166,PR-01266,Bolander,2025-08-07,42,103.45,4344.9,Pendiente
O-004839,BR-00327,P-036193,PR-00413,Steuer GmbH,2025-08-09,86,70.92,6099.12,Pendiente
