inventory_id,branch_id,product_id,stock_actual,stock_minimo,fecha_ingreso,fecha_actualizacion,estado
I-027343,BR-00245,P-027343,63,9,2025-04-29,2025-07-26,Disponible
I-027344,BR-00245,P-027344,50,7,2025-05-07,2025-07-23,Disponible
I-027345,BR-00245,P-027345,23,17,2025-04-01,2025-07-21,Disponible
I-027346,BR-00245,P-027346,52,7,2025-03-02,2025-06-16,Disponible
I-027347,BR-00245,P-027347,99,9,2025-06-20,2025-08-19,Disponible
I-027348,BR-00245,P-027348,32,20,2025-06-01,2025-06-11,Disponible
I-027349,BR-00245,P-027349,15,10,2025-05-13,2025-08-13,Disponible
I-027350,BR-00245,P-027350,76,9,2025-02-27,2025-05-24,Disponible
I-027351,BR-00245,P-027351,6,17,2025-07-06,2025-07-13,Bajo stock
I-027352,BR-00245,P-027352,62,14,2025-06-09,2025-07-28,Disponible
I-027353,BR-00245,P-027353,23,5,2025-02-24,2025-08-14,Disponible
I-027354,BR-00245,P-027354,64,14,2025-07-04,2025-07-15,Disponible
I-027355,BR-00245,P-027355,5,11,2025-06-11,2025-06-29,Bajo stock
I-027356,BR-00245,P-027356,27,10,2025-03-31,2025-04-05,Disponible
I-027357,BR-00245,P-027357,71,14,2025-06-01,2025-07-05,Disponible
I-027358,BR-00245,P-027358,50,9,2025-05-07,2025-06-13,Disponible
I-027359,BR-00245,P-027359,57,7,2025-03-13,2025-06-24,Disponible
I-027360,BR-00245,P-027360,83,10,2025-02-25,2025-07-05,Disponible
I-027361,BR-00245,P-027361,57,12,2025-03-27,2025-04-30,Disponible
I-027362,BR-00245,P-027362,59,12,2025-05-28,2025-08-03,Disponible
I-027363,BR-00245,P-027363,45,17,2025-03-24,2025-04-16,Disponible
I-027364,BR-00245,P-027364,30,5,2025-06-28,2025-08-09,Disponible
I-027365,BR-00245,P-027365,9,7,2025-04-28,2025-08-12,Disponible
I-027366,BR-00245,P-027366,21,16,2025-03-26,2025-06-10,Disponible
I-027367,BR-00245,P-027367,36,20,2025-07-23,2025-08-18,Disponible
I-027368,BR-00245,P-027368,3,20,2025-04-11,2025-06-12,Bajo stock
I-027369,BR-00245,P-027369,91,19,2025-05-21,2025-07-26,Disponible
I-027370,BR-00245,P-027370,100,19,2025-06-25,2025-07-20,Disponible
I-027371,BR-00245,P-027371,70,10,2025-07-15,2025-07-23,Disponible
I-027372,BR-00245,P-027372,99,5,2025-06-26,2025-07-25,Disponible
I-027373,BR-00245,P-027373,6,5,2025-04-18,2025-05-30,Disponible
I-027374,BR-00245,P-027374,19,18,2025-06-22,2025-07-14,Disponible
I-027375,BR-00245,P-027375,97,18,2025-06-14,2025-07-29,Disponible
I-027376,BR-00245,P-027376,47,14,2025-05-02,2025-07-30,Disponible
I-027377,BR-00245,P-027377,54,5,2025-03-11,2025-06-30,Disponible
I-027378,BR-00245,P-027378,47,13,2025-05-20,2025-05-22,Disponible
I-027379,BR-00245,P-027379,55,18,2025-06-15,2025-07-24,Disponible
I-027380,BR-00246,P-027380,75,6,2025-07-21,2025-07-29,Disponible
I-027381,BR-00246,P-027381,37,16,2025-04-07,2025-07-07,Disponible
I-027382,BR-00246,P-027382,14,7,2025-05-29,2025-07-15,Disponible
I-027383,BR-00246,P-027383,13,8,2025-06-16,2025-06-21,Disponible
I-027384,BR-00246,P-027384,12,8,2025-07-18,2025-08-09,Disponible
I-027385,BR-00246,P-027385,19,18,2025-05-11,2025-05-26,Disponible
I-027386,BR-00246,P-027386,67,15,2025-07-10,2025-08-09,Disponible
I-027387,BR-00246,P-027387,34,6,2025-07-06,2025-07-20,Disponible
I-027388,BR-00246,P-027388,33,11,2025-06-20,2025-06-25,Disponible
I-027389,BR-00246,P-027389,82,10,2025-06-16,2025-07-23,Disponible
I-027390,BR-00246,P-027390,8,19,2025-05-30,2025-07-03,Bajo stock
I-027391,BR-00246,P-027391,57,9,2025-03-20,2025-04-12,Disponible
I-027392,BR-00246,P-027392,83,9,2025-05-16,2025-07-03,Disponible
I-027393,BR-00246,P-027393,33,9,2025-06-30,2025-07-08,Disponible
I-027394,BR-00246,P-027394,48,14,2025-07-02,2025-08-12,Disponible
I-027395,BR-00246,P-027395,54,13,2025-03-20,2025-06-21,Disponible
I-027396,BR-00246,P-027396,3,8,2025-06-06,2025-07-12,Bajo stock
I-027397,BR-00246,P-027397,19,12,2025-06-27,2025-08-20,Disponible
I-027398,BR-00246,P-027398,37,18,2025-04-23,2025-08-15,Disponible
I-027399,BR-00246,P-027399,17,20,2025-03-17,2025-03-31,Bajo stock
I-027400,BR-00246,P-027400,38,12,2025-07-20,2025-07-24,Disponible
I-027401,BR-00246,P-027401,85,19,2025-06-19,2025-07-23,Disponible
I-027402,BR-00246,P-027402,20,5,2025-03-14,2025-07-28,Disponible
I-027403,BR-00246,P-027403,29,6,2025-06-07,2025-06-17,Disponible
I-027404,BR-00246,P-027404,0,5,2025-05-07,2025-08-12,Agotado
I-027405,BR-00246,P-027405,55,16,2025-05-18,2025-06-07,Disponible
I-027406,BR-00246,P-027406,83,17,2025-07-11,2025-07-21,Disponible
I-027407,BR-00246,P-027407,28,19,2025-06-16,2025-08-19,Disponible
I-027408,BR-00246,P-027408,31,13,2025-04-15,2025-07-01,Disponible
I-027409,BR-00246,P-027409,11,11,2025-04-11,2025-06-07,Bajo stock
I-027410,BR-00246,P-027410,65,5,2025-07-01,2025-08-22,Disponible
I-027411,BR-00246,P-027411,62,5,2025-06-18,2025-07-11,Disponible
I-027412,BR-00246,P-027412,57,14,2025-03-14,2025-03-24,Disponible
I-027413,BR-00246,P-027413,0,13,2025-04-18,2025-07-09,Agotado
I-027414,BR-00246,P-027414,10,16,2025-05-10,2025-07-30,Bajo stock
I-027415,BR-00246,P-027415,83,11,2025-04-18,2025-05-02,Disponible
I-027416,BR-00246,P-027416,58,9,2025-07-18,2025-07-23,Disponible
I-027417,BR-00246,P-027417,22,19,2025-05-07,2025-08-04,Disponible
I-027418,BR-00246,P-027418,75,11,2025-04-27,2025-07-07,Disponible
I-027419,BR-00246,P-027419,69,15,2025-04-06,2025-07-09,Disponible
I-027420,BR-00246,P-027420,19,5,2025-03-09,2025-03-16,Disponible
I-027421,BR-00246,P-027421,30,14,2025-05-29,2025-07-13,Disponible
I-027422,BR-00246,P-027422,18,20,2025-04-03,2025-06-10,Bajo stock
I-027423,BR-00246,P-027423,53,11,2025-06-15,2025-07-11,Disponible
I-027424,BR-00246,P-027424,8,6,2025-04-14,2025-06-10,Disponible
I-027425,BR-00246,P-027425,61,19,2025-04-28,2025-05-01,Disponible
I-027426,BR-00246,P-027426,30,6,2025-04-23,2025-07-28,Disponible
I-027427,BR-00246,P-027427,48,6,2025-06-18,2025-08-19,Disponible
I-027428,BR-00246,P-027428,99,12,2025-05-14,2025-08-11,Disponible
I-027429,BR-00246,P-027429,1,20,2025-06-27,2025-07-21,Bajo stock
I-027430,BR-00246,P-027430,38,10,2025-03-01,2025-05-05,Disponible
I-027431,BR-00246,P-027431,11,13,2025-07-16,2025-08-12,Bajo stock
I-027432,BR-00246,P-027432,71,11,2025-02-25,2025-03-27,Disponible
I-027433,BR-00246,P-027433,43,8,2025-04-14,2025-06-30,Disponible
I-027434,BR-00246,P-027434,77,14,2025-07-11,2025-07-11,Disponible
I-027435,BR-00246,P-027435,29,12,2025-04-01,2025-06-24,Disponible
I-027436,BR-00246,P-027436,46,12,2025-06-21,2025-08-21,Disponible
I-027437,BR-00246,P-027437,4,19,2025-04-04,2025-08-19,Bajo stock
I-027438,BR-00246,P-027438,70,8,2025-06-11,2025-06-12,Disponible
I-027439,BR-00246,P-027439,45,18,2025-04-18,2025-08-15,Disponible
I-027440,BR-00246,P-027440,93,15,2025-05-31,2025-06-17,Disponible
I-027441,BR-00246,P-027441,5,11,2025-04-18,2025-04-30,Bajo stock
I-027442,BR-00246,P-027442,3,12,2025-04-07,2025-06-24,Bajo stock
I-027443,BR-00246,P-027443,78,15,2025-04-24,2025-08-05,Disponible
I-027444,BR-00246,P-027444,25,10,2025-06-04,2025-06-18,Disponible
I-027445,BR-00246,P-027445,83,18,2025-03-19,2025-07-02,Disponible
I-027446,BR-00246,P-027446,16,15,2025-02-26,2025-04-27,Disponible
I-027447,BR-00246,P-027447,63,17,2025-06-22,2025-08-12,Disponible
I-027448,BR-00246,P-027448,13,19,2025-03-29,2025-07-17,Bajo stock
I-027449,BR-00246,P-027449,65,12,2025-05-11,2025-08-11,Disponible
I-027450,BR-00246,P-027450,60,14,2025-06-09,2025-07-23,Disponible
I-027451,BR-00246,P-027451,74,5,2025-04-03,2025-06-07,Disponible
I-027452,BR-00246,P-027452,99,10,2025-03-31,2025-05-08,Disponible
I-027453,BR-00246,P-027453,93,16,2025-06-23,2025-07-05,Disponible
I-027454,BR-00246,P-027454,7,9,2025-03-10,2025-03-13,Bajo stock
I-027455,BR-00246,P-027455,42,17,2025-07-20,2025-08-06,Disponible
I-027456,BR-00246,P-027456,48,5,2025-03-26,2025-08-02,Disponible
I-027457,BR-00246,P-027457,89,12,2025-07-11,2025-07-31,Disponible
I-027458,BR-00246,P-027458,83,7,2025-05-16,2025-05-23,Disponible
I-027459,BR-00246,P-027459,77,10,2025-03-31,2025-04-15,Disponible
I-027460,BR-00246,P-027460,21,5,2025-07-18,2025-07-20,Disponible
I-027461,BR-00246,P-027461,66,16,2025-04-10,2025-06-23,Disponible
I-027462,BR-00246,P-027462,13,17,2025-07-23,2025-07-25,Bajo stock
I-027463,BR-00246,P-027463,49,6,2025-03-24,2025-06-01,Disponible
I-027464,BR-00246,P-027464,2,17,2025-03-26,2025-04-26,Bajo stock
I-027465,BR-00246,P-027465,63,7,2025-06-10,2025-08-07,Disponible
I-027466,BR-00246,P-027466,17,17,2025-02-26,2025-05-09,Bajo stock
I-027467,BR-00246,P-027467,15,13,2025-06-12,2025-07-22,Disponible
I-027468,BR-00247,P-027468,96,5,2025-05-20,2025-07-05,Disponible
I-027469,BR-00247,P-027469,42,13,2025-07-20,2025-08-01,Disponible
I-027470,BR-00247,P-027470,29,7,2025-03-11,2025-08-14,Disponible
I-027471,BR-00247,P-027471,77,8,2025-07-02,2025-08-18,Disponible
I-027472,BR-00247,P-027472,43,18,2025-07-04,2025-07-23,Disponible
I-027473,BR-00247,P-027473,80,8,2025-06-05,2025-06-15,Disponible
I-027474,BR-00247,P-027474,89,20,2025-03-17,2025-06-16,Disponible
I-027475,BR-00247,P-027475,98,7,2025-03-30,2025-07-12,Disponible
I-027476,BR-00247,P-027476,35,7,2025-05-06,2025-05-20,Disponible
I-027477,BR-00247,P-027477,63,9,2025-05-19,2025-07-28,Disponible
I-027478,BR-00247,P-027478,35,15,2025-07-15,2025-08-12,Disponible
I-027479,BR-00247,P-027479,27,13,2025-06-13,2025-07-13,Disponible
I-027480,BR-00247,P-027480,20,15,2025-03-28,2025-06-29,Disponible
I-027481,BR-00247,P-027481,71,6,2025-06-19,2025-06-21,Disponible
I-027482,BR-00247,P-027482,32,16,2025-05-15,2025-08-10,Disponible
I-027483,BR-00247,P-027483,47,8,2025-04-16,2025-04-18,Disponible
I-027484,BR-00247,P-027484,72,5,2025-04-15,2025-04-15,Disponible
I-027485,BR-00247,P-027485,2,12,2025-03-21,2025-05-10,Bajo stock
I-027486,BR-00247,P-027486,58,11,2025-03-26,2025-06-11,Disponible
I-027487,BR-00247,P-027487,43,16,2025-04-30,2025-07-07,Disponible
I-027488,BR-00247,P-027488,0,16,2025-03-25,2025-05-12,Agotado
I-027489,BR-00247,P-027489,33,11,2025-07-23,2025-08-10,Disponible
I-027490,BR-00247,P-027490,76,7,2025-03-14,2025-06-02,Disponible
I-027491,BR-00247,P-027491,28,7,2025-04-22,2025-05-29,Disponible
I-027492,BR-00247,P-027492,23,18,2025-05-24,2025-07-28,Disponible
I-027493,BR-00247,P-027493,96,9,2025-05-03,2025-06-19,Disponible
I-027494,BR-00247,P-027494,12,8,2025-04-29,2025-08-12,Disponible
I-027495,BR-00247,P-027495,90,18,2025-05-23,2025-07-21,Disponible
I-027496,BR-00247,P-027496,61,17,2025-07-01,2025-07-04,Disponible
I-027497,BR-00247,P-027497,88,11,2025-07-04,2025-07-17,Disponible
I-027498,BR-00247,P-027498,17,10,2025-03-18,2025-07-20,Disponible
I-027499,BR-00247,P-027499,69,15,2025-03-13,2025-07-20,Disponible
I-027500,BR-00247,P-027500,61,13,2025-03-29,2025-07-31,Disponible
I-027501,BR-00247,P-027501,75,15,2025-03-03,2025-07-04,Disponible
I-027502,BR-00247,P-027502,67,6,2025-03-13,2025-04-04,Disponible
I-027503,BR-00247,P-027503,6,14,2025-05-17,2025-07-22,Bajo stock
I-027504,BR-00247,P-027504,15,12,2025-07-07,2025-07-20,Disponible
I-027505,BR-00247,P-027505,6,18,2025-06-18,2025-07-03,Bajo stock
I-027506,BR-00247,P-027506,17,17,2025-06-09,2025-07-31,Bajo stock
I-027507,BR-00247,P-027507,45,11,2025-06-13,2025-08-10,Disponible
I-027508,BR-00247,P-027508,80,13,2025-05-31,2025-06-18,Disponible
I-027509,BR-00247,P-027509,32,19,2025-05-20,2025-07-30,Disponible
I-027510,BR-00247,P-027510,87,13,2025-05-25,2025-07-10,Disponible
I-027511,BR-00247,P-027511,25,7,2025-03-25,2025-05-06,Disponible
I-027512,BR-00247,P-027512,82,15,2025-04-17,2025-06-10,Disponible
I-027513,BR-00247,P-027513,36,5,2025-03-14,2025-06-12,Disponible
I-027514,BR-00247,P-027514,85,9,2025-05-13,2025-07-04,Disponible
I-027515,BR-00247,P-027515,20,11,2025-06-24,2025-08-15,Disponible
I-027516,BR-00247,P-027516,11,7,2025-04-08,2025-08-18,Disponible
I-027517,BR-00247,P-027517,74,19,2025-07-10,2025-07-21,Disponible
I-027518,BR-00247,P-027518,90,14,2025-07-15,2025-07-29,Disponible
I-027519,BR-00247,P-027519,41,18,2025-07-20,2025-08-08,Disponible
I-027520,BR-00247,P-027520,11,17,2025-05-28,2025-08-16,Bajo stock
I-027521,BR-00247,P-027521,29,8,2025-04-30,2025-07-14,Disponible
I-027522,BR-00247,P-027522,38,12,2025-05-15,2025-08-21,Disponible
I-027523,BR-00247,P-027523,15,18,2025-06-13,2025-08-01,Bajo stock
I-027524,BR-00247,P-027524,55,20,2025-04-01,2025-05-01,Disponible
I-027525,BR-00247,P-027525,62,8,2025-05-10,2025-07-16,Disponible
I-027526,BR-00247,P-027526,30,17,2025-05-30,2025-06-22,Disponible
I-027527,BR-00247,P-027527,30,13,2025-05-08,2025-07-18,Disponible
I-027528,BR-00247,P-027528,52,17,2025-03-11,2025-08-08,Disponible
I-027529,BR-00247,P-027529,66,20,2025-05-11,2025-06-25,Disponible
I-027530,BR-00247,P-027530,46,10,2025-03-12,2025-03-13,Disponible
I-027531,BR-00247,P-027531,26,11,2025-03-14,2025-05-04,Disponible
I-027532,BR-00247,P-027532,87,7,2025-06-15,2025-06-30,Disponible
I-027533,BR-00247,P-027533,41,9,2025-05-29,2025-07-22,Disponible
I-027534,BR-00247,P-027534,55,13,2025-07-03,2025-08-21,Disponible
I-027535,BR-00247,P-027535,8,20,2025-04-03,2025-05-20,Bajo stock
I-027536,BR-00247,P-027536,71,17,2025-03-02,2025-07-04,Disponible
I-027537,BR-00247,P-027537,18,12,2025-03-20,2025-04-19,Disponible
I-027538,BR-00247,P-027538,60,13,2025-04-22,2025-04-29,Disponible
I-027539,BR-00247,P-027539,5,14,2025-04-18,2025-08-17,Bajo stock
I-027540,BR-00247,P-027540,79,10,2025-03-30,2025-06-03,Disponible
I-027541,BR-00247,P-027541,18,20,2025-02-28,2025-03-31,Bajo stock
I-027542,BR-00247,P-027542,86,9,2025-05-13,2025-07-17,Disponible
I-027543,BR-00247,P-027543,27,20,2025-03-19,2025-07-23,Disponible
I-027544,BR-00247,P-027544,44,6,2025-05-03,2025-06-05,Disponible
I-027545,BR-00247,P-027545,36,14,2025-03-27,2025-05-07,Disponible
I-027546,BR-00247,P-027546,28,20,2025-07-17,2025-08-01,Disponible
I-027547,BR-00247,P-027547,48,15,2025-04-18,2025-07-16,Disponible
I-027548,BR-00247,P-027548,91,15,2025-06-03,2025-07-01,Disponible
I-027549,BR-00247,P-027549,69,12,2025-06-09,2025-07-21,Disponible
I-027550,BR-00247,P-027550,51,20,2025-06-01,2025-06-27,Disponible
I-027551,BR-00247,P-027551,23,18,2025-06-16,2025-07-02,Disponible
I-027552,BR-00247,P-027552,31,18,2025-05-25,2025-06-13,Disponible
I-027553,BR-00247,P-027553,63,13,2025-07-14,2025-07-18,Disponible
I-027554,BR-00247,P-027554,83,8,2025-05-30,2025-07-26,Disponible
I-027555,BR-00247,P-027555,27,5,2025-04-13,2025-05-24,Disponible
I-027556,BR-00247,P-027556,18,15,2025-04-03,2025-08-10,Disponible
I-027557,BR-00247,P-027557,44,16,2025-04-24,2025-07-21,Disponible
I-027558,BR-00247,P-027558,55,7,2025-06-21,2025-07-16,Disponible
I-027559,BR-00247,P-027559,68,10,2025-03-02,2025-08-11,Disponible
I-027560,BR-00247,P-027560,37,6,2025-03-23,2025-08-03,Disponible
I-027561,BR-00247,P-027561,16,13,2025-07-05,2025-08-11,Disponible
I-027562,BR-00247,P-027562,23,16,2025-03-06,2025-08-11,Disponible
I-027563,BR-00247,P-027563,72,7,2025-06-18,2025-07-29,Disponible
I-027564,BR-00247,P-027564,0,7,2025-06-02,2025-06-06,Agotado
I-027565,BR-00247,P-027565,66,10,2025-03-15,2025-08-03,Disponible
I-027566,BR-00247,P-027566,39,12,2025-05-02,2025-06-07,Disponible
I-027567,BR-00247,P-027567,19,8,2025-04-14,2025-08-10,Disponible
I-027568,BR-00247,P-027568,15,13,2025-07-10,2025-08-19,Disponible
I-027569,BR-00247,P-027569,34,6,2025-04-06,2025-05-05,Disponible
I-027570,BR-00247,P-027570,34,18,2025-07-15,2025-08-18,Disponible
I-027571,BR-00247,P-027571,63,19,2025-03-05,2025-08-05,Disponible
I-027572,BR-00247,P-027572,29,10,2025-06-08,2025-08-22,Disponible
I-027573,BR-00247,P-027573,20,8,2025-05-28,2025-07-31,Disponible
I-027574,BR-00247,P-027574,37,17,2025-04-11,2025-07-24,Disponible
I-027575,BR-00247,P-027575,41,16,2025-05-09,2025-06-30,Disponible
I-027576,BR-00248,P-027576,14,20,2025-06-29,2025-07-20,Bajo stock
I-027577,BR-00248,P-027577,67,8,2025-04-02,2025-04-16,Disponible
I-027578,BR-00248,P-027578,58,16,2025-06-15,2025-07-15,Disponible
I-027579,BR-00248,P-027579,71,16,2025-03-06,2025-06-27,Disponible
I-027580,BR-00248,P-027580,34,18,2025-03-19,2025-04-27,Disponible
I-027581,BR-00248,P-027581,45,12,2025-03-19,2025-08-11,Disponible
I-027582,BR-00248,P-027582,14,15,2025-07-19,2025-08-06,Bajo stock
I-027583,BR-00248,P-027583,21,16,2025-04-22,2025-08-06,Disponible
I-027584,BR-00248,P-027584,59,5,2025-05-19,2025-07-19,Disponible
I-027585,BR-00248,P-027585,85,19,2025-03-10,2025-07-21,Disponible
I-027586,BR-00248,P-027586,9,19,2025-03-13,2025-07-02,Bajo stock
I-027587,BR-00248,P-027587,99,6,2025-04-24,2025-08-05,Disponible
I-027588,BR-00248,P-027588,62,7,2025-05-17,2025-06-12,Disponible
I-027589,BR-00248,P-027589,13,15,2025-02-26,2025-04-20,Bajo stock
I-027590,BR-00248,P-027590,38,14,2025-06-15,2025-08-06,Disponible
I-027591,BR-00248,P-027591,52,19,2025-04-30,2025-08-17,Disponible
I-027592,BR-00248,P-027592,29,6,2025-04-06,2025-05-29,Disponible
I-027593,BR-00248,P-027593,98,6,2025-04-25,2025-06-06,Disponible
I-027594,BR-00248,P-027594,43,17,2025-04-02,2025-08-02,Disponible
I-027595,BR-00248,P-027595,82,6,2025-03-31,2025-06-22,Disponible
I-027596,BR-00248,P-027596,38,13,2025-04-07,2025-04-17,Disponible
I-027597,BR-00248,P-027597,26,20,2025-04-11,2025-04-24,Disponible
I-027598,BR-00248,P-027598,38,10,2025-06-13,2025-06-25,Disponible
I-027599,BR-00248,P-027599,38,14,2025-06-26,2025-08-15,Disponible
I-027600,BR-00248,P-027600,77,10,2025-03-04,2025-07-19,Disponible
I-027601,BR-00248,P-027601,68,7,2025-06-20,2025-08-19,Disponible
I-027602,BR-00248,P-027602,37,10,2025-06-16,2025-07-27,Disponible
I-027603,BR-00248,P-027603,37,15,2025-04-10,2025-07-30,Disponible
I-027604,BR-00248,P-027604,60,19,2025-06-14,2025-08-21,Disponible
I-027605,BR-00248,P-027605,26,17,2025-07-02,2025-08-02,Disponible
I-027606,BR-00248,P-027606,57,18,2025-05-01,2025-05-28,Disponible
I-027607,BR-00248,P-027607,71,12,2025-05-03,2025-07-21,Disponible
I-027608,BR-00248,P-027608,81,15,2025-03-11,2025-03-23,Disponible
I-027609,BR-00248,P-027609,71,19,2025-06-10,2025-06-10,Disponible
I-027610,BR-00248,P-027610,19,5,2025-03-13,2025-04-17,Disponible
I-027611,BR-00248,P-027611,2,5,2025-05-21,2025-07-09,Bajo stock
I-027612,BR-00248,P-027612,92,6,2025-06-09,2025-06-09,Disponible
I-027613,BR-00248,P-027613,30,20,2025-07-20,2025-07-24,Disponible
I-027614,BR-00248,P-027614,33,13,2025-06-22,2025-06-22,Disponible
I-027615,BR-00248,P-027615,78,20,2025-04-17,2025-07-02,Disponible
I-027616,BR-00248,P-027616,1,18,2025-04-02,2025-04-09,Bajo stock
I-027617,BR-00248,P-027617,7,14,2025-07-23,2025-08-06,Bajo stock
I-027618,BR-00248,P-027618,69,11,2025-07-12,2025-08-08,Disponible
I-027619,BR-00248,P-027619,84,15,2025-03-04,2025-05-31,Disponible
I-027620,BR-00248,P-027620,75,5,2025-06-12,2025-08-09,Disponible
I-027621,BR-00248,P-027621,52,20,2025-07-10,2025-07-20,Disponible
I-027622,BR-00248,P-027622,94,9,2025-05-11,2025-08-10,Disponible
I-027623,BR-00248,P-027623,81,15,2025-04-28,2025-06-16,Disponible
I-027624,BR-00248,P-027624,29,9,2025-04-24,2025-07-09,Disponible
I-027625,BR-00248,P-027625,36,19,2025-05-24,2025-05-27,Disponible
I-027626,BR-00248,P-027626,32,9,2025-05-20,2025-08-12,Disponible
I-027627,BR-00248,P-027627,47,16,2025-07-08,2025-08-02,Disponible
I-027628,BR-00248,P-027628,23,11,2025-04-12,2025-05-18,Disponible
I-027629,BR-00248,P-027629,81,7,2025-07-03,2025-08-03,Disponible
I-027630,BR-00248,P-027630,47,5,2025-06-08,2025-06-11,Disponible
I-027631,BR-00248,P-027631,56,5,2025-05-04,2025-05-08,Disponible
I-027632,BR-00248,P-027632,40,19,2025-04-05,2025-06-11,Disponible
I-027633,BR-00248,P-027633,60,18,2025-07-14,2025-07-18,Disponible
I-027634,BR-00248,P-027634,96,18,2025-06-22,2025-06-23,Disponible
I-027635,BR-00248,P-027635,17,13,2025-04-28,2025-07-25,Disponible
I-027636,BR-00248,P-027636,7,18,2025-05-26,2025-07-21,Bajo stock
I-027637,BR-00248,P-027637,90,15,2025-04-29,2025-06-22,Disponible
I-027638,BR-00248,P-027638,96,15,2025-07-23,2025-08-21,Disponible
I-027639,BR-00248,P-027639,68,19,2025-04-05,2025-08-15,Disponible
I-027640,BR-00248,P-027640,75,11,2025-05-10,2025-08-15,Disponible
I-027641,BR-00248,P-027641,5,13,2025-02-27,2025-05-09,Bajo stock
I-027642,BR-00248,P-027642,4,14,2025-07-10,2025-08-15,Bajo stock
I-027643,BR-00248,P-027643,1,14,2025-04-16,2025-07-17,Bajo stock
I-027644,BR-00248,P-027644,37,7,2025-05-04,2025-07-01,Disponible
I-027645,BR-00248,P-027645,27,5,2025-07-23,2025-07-29,Disponible
I-027646,BR-00248,P-027646,77,20,2025-04-30,2025-05-11,Disponible
I-027647,BR-00248,P-027647,74,6,2025-07-13,2025-07-20,Disponible
I-027648,BR-00248,P-027648,92,20,2025-07-22,2025-08-15,Disponible
I-027649,BR-00248,P-027649,69,7,2025-02-25,2025-07-22,Disponible
I-027650,BR-00248,P-027650,97,17,2025-04-09,2025-05-24,Disponible
I-027651,BR-00248,P-027651,23,15,2025-02-28,2025-04-07,Disponible
I-027652,BR-00248,P-027652,9,12,2025-04-07,2025-06-20,Bajo stock
I-027653,BR-00248,P-027653,10,5,2025-06-01,2025-06-10,Disponible
I-027654,BR-00248,P-027654,91,14,2025-05-30,2025-08-19,Disponible
I-027655,BR-00248,P-027655,13,7,2025-06-29,2025-08-03,Disponible
I-027656,BR-00248,P-027656,34,6,2025-04-03,2025-07-31,Disponible
I-027657,BR-00248,P-027657,6,13,2025-06-14,2025-08-04,Bajo stock
I-027658,BR-00248,P-027658,31,16,2025-07-19,2025-08-03,Disponible
I-027659,BR-00248,P-027659,88,14,2025-05-11,2025-08-18,Disponible
I-027660,BR-00248,P-027660,53,10,2025-04-12,2025-04-12,Disponible
I-027661,BR-00248,P-027661,48,13,2025-07-05,2025-07-31,Disponible
I-027662,BR-00249,P-027662,97,14,2025-04-15,2025-08-13,Disponible
I-027663,BR-00249,P-027663,94,17,2025-03-25,2025-04-13,Disponible
I-027664,BR-00249,P-027664,60,18,2025-05-31,2025-08-21,Disponible
I-027665,BR-00249,P-027665,15,9,2025-06-16,2025-07-25,Disponible
I-027666,BR-00249,P-027666,30,18,2025-06-27,2025-07-15,Disponible
I-027667,BR-00249,P-027667,94,13,2025-04-15,2025-05-10,Disponible
I-027668,BR-00249,P-027668,77,9,2025-03-25,2025-06-07,Disponible
I-027669,BR-00249,P-027669,12,8,2025-03-26,2025-05-08,Disponible
I-027670,BR-00249,P-027670,35,7,2025-03-14,2025-07-31,Disponible
I-027671,BR-00249,P-027671,76,11,2025-05-04,2025-06-27,Disponible
I-027672,BR-00249,P-027672,88,9,2025-05-07,2025-06-27,Disponible
I-027673,BR-00249,P-027673,63,14,2025-04-30,2025-08-18,Disponible
I-027674,BR-00249,P-027674,38,10,2025-07-19,2025-07-30,Disponible
