alerta_id,branch_id,product_id,stock_actual,stock_minimo,fecha_actualizacion,fecha_alerta,prioridad,provider_id,provider_name
AL-03284,BR-00224,P-024681,12,15,2025-07-24,2025-08-23,Baja,PR-00245,合同会社岡本食品
AL-03285,BR-00225,P-024687,9,19,2025-05-16,2025-08-23,Media,PR-01032,合同会社三浦水産
AL-03286,BR-00225,P-024688,10,13,2025-07-20,2025-08-23,Baja,PR-00278,小林水産有限会社
AL-03287,BR-00225,P-024728,1,20,2025-08-21,2025-08-23,Media,PR-00241,伊藤運輸株式会社
AL-03288,BR-00225,P-024743,18,19,2025-05-04,2025-08-23,Baja,PR-00244,株式会社鈴木情報
AL-03289,BR-00225,P-024744,14,20,2025-06-26,2025-08-23,Baja,PR-00244,株式会社鈴木情報
AL-03290,BR-00225,P-024750,17,20,2025-06-07,2025-08-23,Baja,PR-00245,合同会社岡本食品
AL-03291,BR-00226,P-024754,10,14,2025-08-22,2025-08-23,Baja,PR-00278,小林水産有限会社
AL-03292,BR-00226,P-024762,15,15,2025-08-12,2025-08-23,Baja,PR-00280,株式会社渡辺通信
AL-03293,BR-00226,P-024771,10,12,2025-08-22,2025-08-23,Baja,PR-00689,伊藤鉱業有限会社
AL-03294,BR-00226,P-024787,1,6,2025-07-26,2025-08-23,Media,PR-00270,有限会社高橋建設
AL-03295,BR-00226,P-024797,3,13,2025-06-26,2025-08-23,Media,PR-01095,合同会社山本銀行
AL-03296,BR-00226,P-024801,14,14,2025-08-13,2025-08-23,Baja,PR-00272,合同会社山本銀行
AL-03297,BR-00226,P-024822,4,12,2025-08-13,2025-08-23,Media,PR-00723,株式会社山本建設
AL-03298,BR-00226,P-024825,11,14,2025-06-29,2025-08-23,Baja,PR-00244,株式会社鈴木情報
AL-03299,BR-00227,P-024844,8,16,2025-07-23,2025-08-23,Baja,PR-00280,株式会社渡辺通信
AL-03300,BR-00227,P-024847,10,18,2025-07-14,2025-08-23,Baja,PR-00281,田中情報有限会社
AL-03301,BR-00227,P-024866,11,13,2025-08-18,2025-08-23,Baja,PR-00747,株式会社小川電気
AL-03302,BR-00227,P-024870,10,10,2025-05-25,2025-08-23,Baja,PR-00270,有限会社高橋建設
AL-03303,BR-00227,P-024877,15,17,2025-07-07,2025-08-23,Baja,PR-01095,合同会社山本銀行
AL-03304,BR-00227,P-024881,5,14,2025-07-16,2025-08-23,Media,PR-00272,合同会社山本銀行
AL-03305,BR-00227,P-024884,3,11,2025-08-08,2025-08-23,Media,PR-00241,伊藤運輸株式会社
AL-03306,BR-00227,P-024885,9,20,2025-08-16,2025-08-23,Media,PR-00241,伊藤運輸株式会社
AL-03307,BR-00227,P-024888,11,14,2025-06-08,2025-08-23,Baja,PR-01050,井上食品合同会社
AL-03308,BR-00227,P-024895,12,12,2025-07-24,2025-08-23,Baja,PR-00723,株式会社山本建設
AL-03309,BR-00227,P-024897,2,19,2025-07-17,2025-08-23,Media,PR-00243,伊藤情報合同会社
AL-03310,BR-00228,P-024914,1,14,2025-07-29,2025-08-23,Media,PR-01032,合同会社三浦水産
AL-03311,BR-00228,P-024919,2,19,2025-08-04,2025-08-23,Media,PR-00279,加藤印刷株式会社
AL-03312,BR-00228,P-024925,3,17,2025-06-08,2025-08-23,Media,PR-00280,株式会社渡辺通信
AL-03313,BR-00228,P-024934,4,20,2025-06-22,2025-08-23,Media,PR-01339,有限会社坂本鉱業
AL-03314,BR-00228,P-024944,10,19,2025-05-09,2025-08-23,Baja,PR-01399,有限会社佐々木ガス
AL-03315,BR-00228,P-024968,13,18,2025-07-29,2025-08-23,Baja,PR-01474,有限会社佐々木電気
AL-03316,BR-00228,P-024976,16,16,2025-06-22,2025-08-23,Baja,PR-01473,株式会社小林農林
AL-03317,BR-00228,P-024978,20,20,2025-06-09,2025-08-23,Baja,PR-00723,株式会社山本建設
AL-03318,BR-00229,P-024995,16,20,2025-07-11,2025-08-23,Baja,PR-00325,Fernandez
AL-03319,BR-00229,P-024996,12,13,2025-07-28,2025-08-23,Baja,PR-00325,Fernandez
AL-03320,BR-00229,P-024998,8,14,2025-07-30,2025-08-23,Baja,PR-00326,Roy
AL-03321,BR-00229,P-024999,11,20,2025-07-21,2025-08-23,Baja,PR-00326,Roy
AL-03322,BR-00229,P-025003,9,13,2025-07-21,2025-08-23,Baja,PR-00327,Marie Seguin S.A.R.L.
AL-03323,BR-00229,P-025006,0,10,2025-08-21,2025-08-23,Alta,PR-01343,Rodrigues
AL-03324,BR-00229,P-025009,5,11,2025-07-26,2025-08-23,Media,PR-00328,Vasseur
AL-03325,BR-00229,P-025024,7,20,2025-07-24,2025-08-23,Media,PR-00316,Charpentier S.A.
AL-03326,BR-00229,P-025038,3,18,2025-07-03,2025-08-23,Media,PR-00319,Cordier
AL-03327,BR-00229,P-025055,6,6,2025-07-24,2025-08-23,Baja,PR-00289,Hernandez S.A.S.
AL-03328,BR-00229,P-025070,13,20,2025-08-04,2025-08-23,Baja,PR-01174,Clément Buisson SARL
AL-03329,BR-00229,P-025083,0,19,2025-07-31,2025-08-23,Alta,PR-01078,Lucas S.A.
AL-03330,BR-00229,P-025086,13,15,2025-04-29,2025-08-23,Baja,PR-00295,Marchand
AL-03331,BR-00229,P-025098,6,12,2025-08-01,2025-08-23,Baja,PR-00297,Lemaire
AL-03332,BR-00229,P-025104,17,20,2025-06-26,2025-08-23,Baja,PR-00321,Blin S.A.
AL-03333,BR-00229,P-025111,8,19,2025-07-27,2025-08-23,Media,PR-00962,Boutin
AL-03334,BR-00229,P-025117,2,12,2025-06-29,2025-08-23,Media,PR-01140,Verdier
AL-03335,BR-00229,P-025132,10,14,2025-07-08,2025-08-23,Baja,PR-00300,Durand
AL-03336,BR-00229,P-025139,17,18,2025-07-05,2025-08-23,Baja,PR-00301,Godard
AL-03337,BR-00229,P-025141,2,9,2025-06-21,2025-08-23,Media,PR-00302,Guillot Lemoine S.A.R.L.
AL-03338,BR-00229,P-025145,4,13,2025-05-10,2025-08-23,Media,PR-00690,Letellier
AL-03339,BR-00229,P-025147,7,18,2025-06-22,2025-08-23,Media,PR-00690,Letellier
AL-03340,BR-00229,P-025157,3,5,2025-06-17,2025-08-23,Baja,PR-00285,Vallet
AL-03341,BR-00229,P-025158,9,20,2025-06-12,2025-08-23,Media,PR-00285,Vallet
AL-03342,BR-00229,P-025159,5,15,2025-08-12,2025-08-23,Media,PR-00285,Vallet
AL-03343,BR-00229,P-025160,17,17,2025-06-02,2025-08-23,Baja,PR-00285,Vallet
AL-03344,BR-00229,P-025164,1,5,2025-07-02,2025-08-23,Media,PR-00286,Texier SA
AL-03345,BR-00229,P-025166,3,6,2025-07-15,2025-08-23,Baja,PR-00287,Maillard
AL-03346,BR-00229,P-025167,16,16,2025-07-25,2025-08-23,Baja,PR-00287,Maillard
AL-03347,BR-00229,P-025176,11,13,2025-06-18,2025-08-23,Baja,PR-00303,Denis
AL-03348,BR-00229,P-025196,9,19,2025-07-27,2025-08-23,Media,PR-00309,Marin Thibault et Fils
AL-03349,BR-00229,P-025219,17,17,2025-08-17,2025-08-23,Baja,PR-00783,Royer
AL-03350,BR-00230,P-025233,9,14,2025-06-23,2025-08-23,Baja,PR-00326,Roy
AL-03351,BR-00230,P-025241,0,11,2025-07-25,2025-08-23,Alta,PR-00789,Courtois
AL-03352,BR-00230,P-025257,3,12,2025-08-21,2025-08-23,Media,PR-01449,Clément
AL-03353,BR-00230,P-025260,12,16,2025-06-27,2025-08-23,Baja,PR-01147,Allard
AL-03354,BR-00230,P-025272,3,16,2025-06-03,2025-08-23,Media,PR-00319,Cordier
AL-03355,BR-00230,P-025274,6,19,2025-07-06,2025-08-23,Media,PR-01420,Gimenez
AL-03356,BR-00230,P-025283,4,17,2025-07-12,2025-08-23,Media,PR-01245,Dupuy Barbe S.A.R.L.
AL-03357,BR-00230,P-025325,17,19,2025-04-27,2025-08-23,Baja,PR-00320,Lucas
AL-03358,BR-00230,P-025326,14,14,2025-08-02,2025-08-23,Baja,PR-00320,Lucas
AL-03359,BR-00230,P-025328,0,14,2025-07-04,2025-08-23,Alta,PR-00321,Blin S.A.
AL-03360,BR-00230,P-025344,1,10,2025-08-17,2025-08-23,Media,PR-00298,Chevalier
AL-03361,BR-00230,P-025348,15,19,2025-05-28,2025-08-23,Baja,PR-00845,Bourdon Louis et Fils
AL-03362,BR-00230,P-025349,0,19,2025-08-22,2025-08-23,Alta,PR-00845,Bourdon Louis et Fils
AL-03363,BR-00230,P-025352,5,5,2025-06-04,2025-08-23,Baja,PR-00300,Durand
AL-03364,BR-00230,P-025358,5,15,2025-07-26,2025-08-23,Media,PR-00301,Godard
AL-03365,BR-00230,P-025373,0,7,2025-07-12,2025-08-23,Alta,PR-00284,Moulin Weiss S.A.
AL-03366,BR-00230,P-025390,16,16,2025-06-27,2025-08-23,Baja,PR-00287,Maillard
AL-03367,BR-00230,P-025398,5,14,2025-06-09,2025-08-23,Media,PR-00304,Lebrun
AL-03368,BR-00230,P-025424,3,20,2025-06-28,2025-08-23,Media,PR-00309,Marin Thibault et Fils
AL-03369,BR-00230,P-025434,1,19,2025-07-07,2025-08-23,Media,PR-01355,Bouvet
AL-03370,BR-00230,P-025436,5,16,2025-06-19,2025-08-23,Media,PR-00768,Brunel
AL-03371,BR-00230,P-025437,13,18,2025-08-16,2025-08-23,Baja,PR-01392,Weiss SARL
AL-03372,BR-00230,P-025447,3,15,2025-05-13,2025-08-23,Media,PR-00993,Guillaume Chauvin S.A.R.L.
AL-03373,BR-00230,P-025449,10,18,2025-07-31,2025-08-23,Baja,PR-00314,Guyot
AL-03374,BR-00231,P-025454,4,8,2025-07-10,2025-08-23,Baja,PR-01440,Vaillant S.A.S.
AL-03375,BR-00231,P-025456,6,16,2025-07-10,2025-08-23,Media,PR-00325,Fernandez
AL-03376,BR-00231,P-025480,0,15,2025-07-22,2025-08-23,Alta,PR-00316,Charpentier S.A.
AL-03377,BR-00231,P-025483,0,13,2025-05-19,2025-08-23,Alta,PR-01449,Clément
AL-03378,BR-00231,P-025492,10,10,2025-06-19,2025-08-23,Baja,PR-00318,Bonnin Lebon S.A.R.L.
AL-03379,BR-00231,P-025505,4,19,2025-07-20,2025-08-23,Media,PR-00939,Lucas
AL-03380,BR-00231,P-025506,0,16,2025-06-29,2025-08-23,Alta,PR-01052,Rey
AL-03381,BR-00231,P-025509,2,5,2025-08-02,2025-08-23,Media,PR-01052,Rey
AL-03382,BR-00231,P-025511,2,11,2025-07-16,2025-08-23,Media,PR-00960,Pons et Fils
AL-03383,BR-00231,P-025516,8,15,2025-07-15,2025-08-23,Baja,PR-00957,Rodriguez et Fils
AL-03384,BR-00231,P-025518,10,18,2025-08-16,2025-08-23,Baja,PR-01041,Albert
AL-03385,BR-00231,P-025525,9,17,2025-05-25,2025-08-23,Baja,PR-00292,Brunet Foucher et Fils
AL-03386,BR-00231,P-025533,7,20,2025-08-03,2025-08-23,Media,PR-00293,Blanchard
AL-03387,BR-00231,P-025545,9,17,2025-08-16,2025-08-23,Baja,PR-00296,Fouquet S.A.R.L.
AL-03388,BR-00231,P-025575,12,15,2025-08-09,2025-08-23,Baja,PR-00646,Leclercq Garcia SA
AL-03389,BR-00231,P-025582,0,8,2025-05-31,2025-08-23,Alta,PR-00298,Chevalier
AL-03390,BR-00231,P-025583,14,15,2025-08-07,2025-08-23,Baja,PR-00625,Dias Guillaume S.A.
AL-03391,BR-00231,P-025590,6,19,2025-08-03,2025-08-23,Media,PR-00845,Bourdon Louis et Fils
AL-03392,BR-00231,P-025598,13,20,2025-07-02,2025-08-23,Baja,PR-00300,Durand
AL-03393,BR-00231,P-025612,7,17,2025-07-18,2025-08-23,Media,PR-01345,Maillard Robert S.A.
AL-03394,BR-00232,P-025621,1,7,2025-06-09,2025-08-23,Media,PR-00326,Roy
AL-03395,BR-00232,P-025624,4,18,2025-04-29,2025-08-23,Media,PR-01343,Rodrigues
AL-03396,BR-00232,P-025636,2,12,2025-07-12,2025-08-23,Media,PR-00315,Vincent
AL-03397,BR-00232,P-025644,5,16,2025-07-24,2025-08-23,Media,PR-01147,Allard
AL-03398,BR-00232,P-025646,10,15,2025-06-30,2025-08-23,Baja,PR-00317,Andre
AL-03399,BR-00232,P-025649,8,11,2025-07-09,2025-08-23,Baja,PR-00318,Bonnin Lebon S.A.R.L.
AL-03400,BR-00232,P-025662,1,10,2025-08-19,2025-08-23,Media,PR-00694,Grégoire Wagner SA
AL-03401,BR-00232,P-025663,15,20,2025-06-09,2025-08-23,Baja,PR-00288,Delmas SA
AL-03402,BR-00232,P-025676,12,13,2025-06-11,2025-08-23,Baja,PR-01009,Blanchet Perrier S.A.S.
AL-03403,BR-00232,P-025677,5,16,2025-04-01,2025-08-23,Media,PR-01174,Clément Buisson SARL
AL-03404,BR-00232,P-025683,6,19,2025-06-15,2025-08-23,Media,PR-01492,Deschamps
AL-03405,BR-00232,P-025686,1,13,2025-07-28,2025-08-23,Media,PR-01492,Deschamps
AL-03406,BR-00232,P-025687,4,11,2025-07-09,2025-08-23,Media,PR-00294,Dupré SARL
AL-03407,BR-00232,P-025692,9,16,2025-06-29,2025-08-23,Baja,PR-00296,Fouquet S.A.R.L.
AL-03408,BR-00232,P-025703,9,19,2025-08-10,2025-08-23,Media,PR-00320,Lucas
AL-03409,BR-00232,P-025705,10,15,2025-05-18,2025-08-23,Baja,PR-00320,Lucas
AL-03410,BR-00232,P-025724,7,15,2025-05-08,2025-08-23,Media,PR-01140,Verdier
AL-03411,BR-00232,P-025738,0,6,2025-07-26,2025-08-23,Alta,PR-01221,Gautier Giraud SARL
AL-03412,BR-00232,P-025739,9,17,2025-08-19,2025-08-23,Baja,PR-01187,Lombard SA
AL-03413,BR-00232,P-025743,3,10,2025-07-17,2025-08-23,Media,PR-00301,Godard
AL-03414,BR-00232,P-025747,3,20,2025-07-28,2025-08-23,Media,PR-00301,Godard
AL-03415,BR-00233,P-025755,2,19,2025-06-18,2025-08-23,Media,PR-01440,Vaillant S.A.S.
AL-03416,BR-00233,P-025773,12,15,2025-04-29,2025-08-23,Baja,PR-00899,Besnard S.A.R.L.
AL-03417,BR-00233,P-025802,8,20,2025-06-05,2025-08-23,Media,PR-01420,Gimenez
AL-03418,BR-00233,P-025805,11,16,2025-07-13,2025-08-23,Baja,PR-00289,Hernandez S.A.S.
AL-03419,BR-00233,P-025806,7,15,2025-05-24,2025-08-23,Media,PR-00947,Imbert
AL-03420,BR-00233,P-025807,13,13,2025-06-10,2025-08-23,Baja,PR-00939,Lucas
AL-03421,BR-00233,P-025808,8,15,2025-08-05,2025-08-23,Baja,PR-00289,Hernandez S.A.S.
AL-03422,BR-00233,P-025811,6,7,2025-04-29,2025-08-23,Baja,PR-01214,Delannoy
AL-03423,BR-00233,P-025820,13,20,2025-05-29,2025-08-23,Baja,PR-00957,Rodriguez et Fils
AL-03424,BR-00233,P-025822,8,8,2025-05-31,2025-08-23,Baja,PR-00292,Brunet Foucher et Fils
AL-03425,BR-00233,P-025825,12,18,2025-07-25,2025-08-23,Baja,PR-00293,Blanchard
AL-03426,BR-00233,P-025830,16,16,2025-07-15,2025-08-23,Baja,PR-00293,Blanchard
AL-03427,BR-00233,P-025855,7,17,2025-08-07,2025-08-23,Media,PR-00321,Blin S.A.
AL-03428,BR-00233,P-025859,5,12,2025-07-17,2025-08-23,Media,PR-00962,Boutin
AL-03429,BR-00233,P-025864,3,16,2025-07-31,2025-08-23,Media,PR-00962,Boutin
AL-03430,BR-00233,P-025875,16,19,2025-08-15,2025-08-23,Baja,PR-00324,Étienne SA
AL-03431,BR-00233,P-025903,10,15,2025-07-30,2025-08-23,Baja,PR-00302,Guillot Lemoine S.A.R.L.
AL-03432,BR-00234,P-025908,9,15,2025-08-20,2025-08-23,Baja,PR-01440,Vaillant S.A.S.
AL-03433,BR-00234,P-025910,9,20,2025-07-30,2025-08-23,Media,PR-00326,Roy
AL-03434,BR-00234,P-025923,6,7,2025-05-22,2025-08-23,Baja,PR-00328,Vasseur
AL-03435,BR-00234,P-025927,13,20,2025-06-30,2025-08-23,Baja,PR-00329,Berthelot
AL-03436,BR-00234,P-025933,14,14,2025-08-15,2025-08-23,Baja,PR-00315,Vincent
AL-03437,BR-00234,P-025936,13,14,2025-07-31,2025-08-23,Baja,PR-01449,Clément
AL-03438,BR-00234,P-025939,19,20,2025-07-31,2025-08-23,Baja,PR-01449,Clément
AL-03439,BR-00234,P-025942,15,15,2025-06-22,2025-08-23,Baja,PR-00317,Andre
AL-03440,BR-00234,P-025944,3,6,2025-07-12,2025-08-23,Baja,PR-01147,Allard
AL-03441,BR-00234,P-025948,3,18,2025-07-10,2025-08-23,Media,PR-00318,Bonnin Lebon S.A.R.L.
AL-03442,BR-00234,P-025952,8,16,2025-07-16,2025-08-23,Baja,PR-00694,Grégoire Wagner SA
AL-03443,BR-00234,P-025967,2,11,2025-05-28,2025-08-23,Media,PR-00957,Rodriguez et Fils
AL-03444,BR-00234,P-025984,3,14,2025-07-27,2025-08-23,Media,PR-01492,Deschamps
AL-03445,BR-00234,P-025987,7,18,2025-05-08,2025-08-23,Media,PR-00295,Marchand
AL-03446,BR-00234,P-025991,1,20,2025-07-14,2025-08-23,Media,PR-00665,Rousseau Guérin S.A.
AL-03447,BR-00234,P-025994,12,17,2025-05-15,2025-08-23,Baja,PR-00296,Fouquet S.A.R.L.
AL-03448,BR-00234,P-026000,2,16,2025-04-23,2025-08-23,Media,PR-00297,Lemaire
AL-03449,BR-00234,P-026002,8,20,2025-04-06,2025-08-23,Media,PR-00320,Lucas
AL-03450,BR-00234,P-026004,10,15,2025-08-10,2025-08-23,Baja,PR-00321,Blin S.A.
AL-03451,BR-00234,P-026007,12,12,2025-08-02,2025-08-23,Baja,PR-00321,Blin S.A.
AL-03452,BR-00234,P-026027,3,6,2025-07-13,2025-08-23,Baja,PR-00298,Chevalier
AL-03453,BR-00234,P-026041,1,18,2025-07-31,2025-08-23,Media,PR-00301,Godard
AL-03454,BR-00235,P-026064,0,17,2025-08-11,2025-08-23,Alta,PR-01343,Rodrigues
AL-03455,BR-00235,P-026066,2,14,2025-07-06,2025-08-23,Media,PR-00899,Besnard S.A.R.L.
AL-03456,BR-00235,P-026072,13,18,2025-07-18,2025-08-23,Baja,PR-00329,Berthelot
AL-03457,BR-00235,P-026081,11,20,2025-07-05,2025-08-23,Baja,PR-01164,Carlier
AL-03458,BR-00235,P-026097,10,16,2025-03-28,2025-08-23,Baja,PR-00318,Bonnin Lebon S.A.R.L.
AL-03459,BR-00235,P-026110,3,5,2025-04-21,2025-08-23,Baja,PR-00947,Imbert
AL-03460,BR-00235,P-026117,7,13,2025-06-30,2025-08-23,Baja,PR-01245,Dupuy Barbe S.A.R.L.
AL-03461,BR-00235,P-026120,3,10,2025-08-12,2025-08-23,Media,PR-01009,Blanchet Perrier S.A.S.
AL-03462,BR-00235,P-026126,9,11,2025-08-19,2025-08-23,Baja,PR-00847,Fournier
AL-03463,BR-00235,P-026140,6,6,2025-08-18,2025-08-23,Baja,PR-01078,Lucas S.A.
AL-03464,BR-00235,P-026154,8,13,2025-08-04,2025-08-23,Baja,PR-00297,Lemaire
AL-03465,BR-00235,P-026159,6,7,2025-07-22,2025-08-23,Baja,PR-00320,Lucas
AL-03466,BR-00235,P-026161,12,14,2025-07-25,2025-08-23,Baja,PR-00320,Lucas
AL-03467,BR-00235,P-026165,10,18,2025-07-23,2025-08-23,Baja,PR-00321,Blin S.A.
AL-03468,BR-00235,P-026166,20,20,2025-06-26,2025-08-23,Baja,PR-00321,Blin S.A.
AL-03469,BR-00235,P-026167,0,11,2025-04-19,2025-08-23,Alta,PR-00321,Blin S.A.
AL-03470,BR-00235,P-026171,7,17,2025-08-14,2025-08-23,Media,PR-00322,Lévy Millet S.A.R.L.
AL-03471,BR-00235,P-026175,5,14,2025-06-19,2025-08-23,Media,PR-00646,Leclercq Garcia SA
AL-03472,BR-00235,P-026189,0,13,2025-08-19,2025-08-23,Alta,PR-00306,Le Gall Poulain S.A.S.
AL-03473,BR-00235,P-026190,10,11,2025-08-07,2025-08-23,Baja,PR-00845,Bourdon Louis et Fils
AL-03474,BR-00235,P-026207,0,13,2025-06-28,2025-08-23,Alta,PR-01345,Maillard Robert S.A.
AL-03475,BR-00235,P-026208,17,19,2025-04-03,2025-08-23,Baja,PR-01345,Maillard Robert S.A.
AL-03476,BR-00236,P-026227,13,17,2025-07-03,2025-08-23,Baja,PR-00328,Vasseur
AL-03477,BR-00236,P-026228,7,7,2025-06-30,2025-08-23,Baja,PR-00328,Vasseur
AL-03478,BR-00236,P-026243,2,15,2025-07-06,2025-08-23,Media,PR-01147,Allard
AL-03479,BR-00236,P-026248,2,9,2025-08-05,2025-08-23,Media,PR-00318,Bonnin Lebon S.A.R.L.
AL-03480,BR-00236,P-026259,14,14,2025-08-14,2025-08-23,Baja,PR-00319,Cordier
AL-03481,BR-00236,P-026268,4,9,2025-08-04,2025-08-23,Media,PR-00947,Imbert
AL-03482,BR-00236,P-026270,6,19,2025-05-06,2025-08-23,Media,PR-00947,Imbert
AL-03483,BR-00236,P-026271,6,19,2025-07-25,2025-08-23,Media,PR-01214,Delannoy
AL-03484,BR-00236,P-026277,3,8,2025-08-14,2025-08-23,Media,PR-01009,Blanchet Perrier S.A.S.
AL-03485,BR-00236,P-026286,4,8,2025-06-09,2025-08-23,Baja,PR-00847,Fournier
AL-03486,BR-00236,P-026295,3,8,2025-07-20,2025-08-23,Media,PR-01078,Lucas S.A.
AL-03487,BR-00236,P-026301,0,7,2025-08-09,2025-08-23,Alta,PR-00665,Rousseau Guérin S.A.
AL-03488,BR-00236,P-026303,7,12,2025-07-25,2025-08-23,Baja,PR-00295,Marchand
AL-03489,BR-00236,P-026308,16,17,2025-04-23,2025-08-23,Baja,PR-00297,Lemaire
AL-03490,BR-00236,P-026310,3,13,2025-05-16,2025-08-23,Media,PR-00297,Lemaire
AL-03491,BR-00236,P-026316,14,14,2025-05-20,2025-08-23,Baja,PR-00320,Lucas
AL-03492,BR-00236,P-026319,16,17,2025-05-11,2025-08-23,Baja,PR-00321,Blin S.A.
AL-03493,BR-00236,P-026326,2,20,2025-07-19,2025-08-23,Media,PR-00962,Boutin
AL-03494,BR-00236,P-026339,10,16,2025-07-17,2025-08-23,Baja,PR-00324,Étienne SA
AL-03495,BR-00236,P-026342,0,20,2025-07-10,2025-08-23,Alta,PR-00306,Le Gall Poulain S.A.S.
AL-03496,BR-00236,P-026356,16,16,2025-06-05,2025-08-23,Baja,PR-01187,Lombard SA
AL-03497,BR-00236,P-026361,6,19,2025-07-17,2025-08-23,Media,PR-01187,Lombard SA
AL-03498,BR-00236,P-026366,8,10,2025-07-30,2025-08-23,Baja,PR-00302,Guillot Lemoine S.A.R.L.
AL-03499,BR-00236,P-026367,5,5,2025-06-18,2025-08-23,Baja,PR-01345,Maillard Robert S.A.
AL-03500,BR-00237,P-026377,20,20,2025-05-27,2025-08-23,Baja,PR-01343,Rodrigues
AL-03501,BR-00237,P-026381,1,15,2025-05-10,2025-08-23,Media,PR-01343,Rodrigues
AL-03502,BR-00237,P-026388,10,10,2025-07-02,2025-08-23,Baja,PR-00328,Vasseur
AL-03503,BR-00237,P-026390,4,5,2025-07-02,2025-08-23,Baja,PR-00329,Berthelot
AL-03504,BR-00237,P-026394,0,6,2025-05-08,2025-08-23,Alta,PR-00315,Vincent
AL-03505,BR-00237,P-026398,4,6,2025-07-14,2025-08-23,Baja,PR-01449,Clément
AL-03506,BR-00237,P-026400,20,20,2025-07-19,2025-08-23,Baja,PR-00317,Andre
AL-03507,BR-00237,P-026401,10,15,2025-05-02,2025-08-23,Baja,PR-00317,Andre
AL-03508,BR-00237,P-026415,0,19,2025-06-12,2025-08-23,Alta,PR-00319,Cordier
AL-03509,BR-00237,P-026422,7,7,2025-07-16,2025-08-23,Baja,PR-00947,Imbert
AL-03510,BR-00237,P-026443,6,19,2025-08-04,2025-08-23,Media,PR-00293,Blanchard
AL-03511,BR-00237,P-026448,2,15,2025-08-06,2025-08-23,Media,PR-00665,Rousseau Guérin S.A.
AL-03512,BR-00237,P-026451,8,20,2025-04-24,2025-08-23,Media,PR-00665,Rousseau Guérin S.A.
AL-03513,BR-00237,P-026461,17,19,2025-05-01,2025-08-23,Baja,PR-00297,Lemaire
AL-03514,BR-00237,P-026481,5,11,2025-08-07,2025-08-23,Media,PR-00962,Boutin
AL-03515,BR-00237,P-026491,18,18,2025-05-21,2025-08-23,Baja,PR-00324,Étienne SA
AL-03516,BR-00237,P-026502,7,18,2025-05-07,2025-08-23,Media,PR-01187,Lombard SA
AL-03517,BR-00238,P-026531,2,7,2025-07-29,2025-08-23,Media,PR-00327,Marie Seguin S.A.R.L.
AL-03518,BR-00238,P-026537,7,13,2025-04-29,2025-08-23,Baja,PR-00789,Courtois
AL-03519,BR-00238,P-026544,0,14,2025-08-09,2025-08-23,Alta,PR-00329,Berthelot
AL-03520,BR-00238,P-026546,8,19,2025-05-11,2025-08-23,Media,PR-01164,Carlier
AL-03521,BR-00238,P-026553,2,7,2025-08-15,2025-08-23,Media,PR-00316,Charpentier S.A.
AL-03522,BR-00238,P-026562,18,20,2025-07-12,2025-08-23,Baja,PR-00318,Bonnin Lebon S.A.R.L.
AL-03523,BR-00238,P-026564,0,12,2025-08-12,2025-08-23,Alta,PR-00318,Bonnin Lebon S.A.R.L.
AL-03524,BR-00238,P-026574,1,20,2025-07-23,2025-08-23,Media,PR-00983,Dupré
AL-03525,BR-00238,P-026579,5,10,2025-06-23,2025-08-23,Baja,PR-00947,Imbert
AL-03526,BR-00238,P-026585,1,14,2025-06-08,2025-08-23,Media,PR-00960,Pons et Fils
AL-03527,BR-00238,P-026587,13,15,2025-07-05,2025-08-23,Baja,PR-01245,Dupuy Barbe S.A.R.L.
AL-03528,BR-00238,P-026591,5,15,2025-06-20,2025-08-23,Media,PR-01041,Albert
AL-03529,BR-00238,P-026598,1,6,2025-06-05,2025-08-23,Media,PR-00293,Blanchard
AL-03530,BR-00238,P-026607,6,9,2025-05-21,2025-08-23,Baja,PR-00295,Marchand
AL-03531,BR-00238,P-026612,8,10,2025-07-30,2025-08-23,Baja,PR-00296,Fouquet S.A.R.L.
AL-03532,BR-00238,P-026627,3,20,2025-08-07,2025-08-23,Media,PR-00320,Lucas
AL-03533,BR-00238,P-026628,0,15,2025-08-18,2025-08-23,Alta,PR-00321,Blin S.A.
AL-03534,BR-00238,P-026633,6,12,2025-08-20,2025-08-23,Baja,PR-00322,Lévy Millet S.A.R.L.
AL-03535,BR-00238,P-026644,3,15,2025-07-27,2025-08-23,Media,PR-01140,Verdier
AL-03536,BR-00238,P-026645,4,7,2025-07-21,2025-08-23,Baja,PR-00698,Sauvage Maillard SARL
AL-03537,BR-00238,P-026650,12,12,2025-05-30,2025-08-23,Baja,PR-00845,Bourdon Louis et Fils
AL-03538,BR-00239,P-026670,1,11,2025-06-24,2025-08-23,Media,PR-01440,Vaillant S.A.S.
AL-03539,BR-00239,P-026671,13,19,2025-07-30,2025-08-23,Baja,PR-00325,Fernandez
AL-03540,BR-00239,P-026679,0,15,2025-06-19,2025-08-23,Alta,PR-01326,Clerc Normand SARL
AL-03541,BR-00239,P-026680,1,14,2025-06-17,2025-08-23,Media,PR-01343,Rodrigues
